sample_id,path_landmarks,label,condition,dataset,mst,mst_origin,split
393d3a4a-2841-4e23-8c24-959f5e23b42a,data\processed\landmarks\hagrid\call\393d3a4a-2841-4e23-8c24-959f5e23b42a.npy,call,claro,hagrid,2,imputed,train
02015171-9f41-4eee-8956-c3e198d23de8,data\processed\landmarks\hagrid\dislike\02015171-9f41-4eee-8956-c3e198d23de8.npy,dislike,claro,hagrid,2,imputed,train
054d47da-f462-482b-bfbb-6db2c5a26b9e,data\processed\landmarks\hagrid\mute\054d47da-f462-482b-bfbb-6db2c5a26b9e.npy,mute,oscuro,hagrid,10,imputed,train
freihand_00011184,data\processed\landmarks\freihand\00011184.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00003238,data\processed\landmarks\freihand\00003238.npy,unknown,claro,freihand,3,imputed,train
freihand_00010595,data\processed\landmarks\freihand\00010595.npy,unknown,medio,freihand,7,imputed,train
freihand_00011315,data\processed\landmarks\freihand\00011315.npy,unknown,medio,freihand,6,imputed,train
freihand_00032457,data\processed\landmarks\freihand\00032457.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016159,data\processed\landmarks\freihand\00016159.npy,unknown,claro,freihand,4,imputed,train
freihand_00018067,data\processed\landmarks\freihand\00018067.npy,unknown,claro,freihand,3,imputed,train
freihand_00032052,data\processed\landmarks\freihand\00032052.npy,unknown,oscuro,freihand,10,imputed,train
63cab7df-7229-4b33-a11a-a222b36c94cb,data\processed\landmarks\hagrid\two_up_inverted\63cab7df-7229-4b33-a11a-a222b36c94cb.npy,two_up_inverted,medio,hagrid,7,imputed,train
freihand_00024092,data\processed\landmarks\freihand\00024092.npy,unknown,medio,freihand,6,imputed,train
03fa280c-07ec-4969-a4c1-f228a9f1add2,data\processed\landmarks\hagrid\ok\03fa280c-07ec-4969-a4c1-f228a9f1add2.npy,ok,oscuro,hagrid,10,imputed,train
00a99701-3778-40c0-a292-04278bb9d1e1,data\processed\landmarks\hagrid\ok\00a99701-3778-40c0-a292-04278bb9d1e1.npy,ok,medio,hagrid,6,imputed,train
61bcc40e-3ede-4715-a4f2-f84ca6661c0d,data\processed\landmarks\hagrid\peace_inverted\61bcc40e-3ede-4715-a4f2-f84ca6661c0d.npy,peace_inverted,medio,hagrid,6,imputed,train
freihand_00010435,data\processed\landmarks\freihand\00010435.npy,unknown,claro,freihand,1,imputed,train
0383e2a1-e8ea-4fb1-8fb8-d585b6cf280a,data\processed\landmarks\hagrid\mute\0383e2a1-e8ea-4fb1-8fb8-d585b6cf280a.npy,mute,claro,hagrid,3,imputed,train
freihand_00032177,data\processed\landmarks\freihand\00032177.npy,unknown,medio,freihand,6,imputed,train
freihand_00006933,data\processed\landmarks\freihand\00006933.npy,unknown,oscuro,freihand,9,imputed,train
05d41ba2-3745-48a4-b783-4f30a898aec0,data\processed\landmarks\hagrid\fist\05d41ba2-3745-48a4-b783-4f30a898aec0.npy,fist,medio,hagrid,6,imputed,train
045d5ac7-0495-4955-b1c9-a6c2737528e7,data\processed\landmarks\hagrid\rock\045d5ac7-0495-4955-b1c9-a6c2737528e7.npy,rock,oscuro,hagrid,10,imputed,train
freihand_00022272,data\processed\landmarks\freihand\00022272.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00031520,data\processed\landmarks\freihand\00031520.npy,unknown,medio,freihand,6,imputed,train
freihand_00027687,data\processed\landmarks\freihand\00027687.npy,unknown,oscuro,freihand,9,imputed,train
028e5825-a2be-431c-83e6-9c06b72f9d6a,data\processed\landmarks\hagrid\stop\028e5825-a2be-431c-83e6-9c06b72f9d6a.npy,stop,claro,hagrid,1,imputed,train
freihand_00025042,data\processed\landmarks\freihand\00025042.npy,unknown,claro,freihand,1,imputed,train
046e2442-e3ef-4fa8-94e4-abb55f743e7d,data\processed\landmarks\hagrid\peace\046e2442-e3ef-4fa8-94e4-abb55f743e7d.npy,peace,claro,hagrid,3,imputed,train
freihand_00024287,data\processed\landmarks\freihand\00024287.npy,unknown,medio,freihand,6,imputed,train
freihand_00020718,data\processed\landmarks\freihand\00020718.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00018816,data\processed\landmarks\freihand\00018816.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00002111,data\processed\landmarks\freihand\00002111.npy,unknown,medio,freihand,5,imputed,train
freihand_00002826,data\processed\landmarks\freihand\00002826.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015115,data\processed\landmarks\freihand\00015115.npy,unknown,claro,freihand,2,imputed,train
734958c8-d0df-418f-91dd-75c782a1b870,data\processed\landmarks\hagrid\call\734958c8-d0df-418f-91dd-75c782a1b870.npy,call,claro,hagrid,1,imputed,train
freihand_00018370,data\processed\landmarks\freihand\00018370.npy,unknown,claro,freihand,3,imputed,train
035b7ce4-0521-4b5a-ae58-291b1e7c4644,data\processed\landmarks\hagrid\like\035b7ce4-0521-4b5a-ae58-291b1e7c4644.npy,like,oscuro,hagrid,8,imputed,train
0343123a-fca4-4ce0-8491-b4b98bf2e7c9,data\processed\landmarks\hagrid\stop\0343123a-fca4-4ce0-8491-b4b98bf2e7c9.npy,stop,oscuro,hagrid,8,imputed,train
freihand_00028765,data\processed\landmarks\freihand\00028765.npy,unknown,claro,freihand,1,imputed,train
freihand_00007511,data\processed\landmarks\freihand\00007511.npy,unknown,medio,freihand,7,imputed,train
793193ac-cd83-416b-9a78-c32ffcb109af,data\processed\landmarks\hagrid\peace_inverted\793193ac-cd83-416b-9a78-c32ffcb109af.npy,peace_inverted,oscuro,hagrid,9,imputed,train
freihand_00030348,data\processed\landmarks\freihand\00030348.npy,unknown,oscuro,freihand,9,imputed,train
12881e73-077b-4ab6-8c6f-a013edacd28e,data\processed\landmarks\hagrid\three\12881e73-077b-4ab6-8c6f-a013edacd28e.npy,three,medio,hagrid,6,imputed,train
040b84a8-e98e-4d21-b036-21bc4cb1d648,data\processed\landmarks\hagrid\rock\040b84a8-e98e-4d21-b036-21bc4cb1d648.npy,rock,oscuro,hagrid,10,imputed,train
freihand_00019392,data\processed\landmarks\freihand\00019392.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00020680,data\processed\landmarks\freihand\00020680.npy,unknown,claro,freihand,3,imputed,train
freihand_00017534,data\processed\landmarks\freihand\00017534.npy,unknown,medio,freihand,7,imputed,train
freihand_00030891,data\processed\landmarks\freihand\00030891.npy,unknown,oscuro,freihand,10,imputed,train
338162b6-eae8-4f57-8c65-22ce04d6b396,data\processed\landmarks\hagrid\stop_inverted\338162b6-eae8-4f57-8c65-22ce04d6b396.npy,stop_inverted,medio,hagrid,5,imputed,train
freihand_00004568,data\processed\landmarks\freihand\00004568.npy,unknown,medio,freihand,7,imputed,train
01f05cf2-fbf8-451d-b7b4-def80b698952,data\processed\landmarks\hagrid\dislike\01f05cf2-fbf8-451d-b7b4-def80b698952.npy,dislike,medio,hagrid,7,imputed,train
1f64cfdb-e173-4d54-bbac-2c7e29f3772a,data\processed\landmarks\hagrid\two_up\1f64cfdb-e173-4d54-bbac-2c7e29f3772a.npy,two_up,medio,hagrid,5,imputed,train
freihand_00010238,data\processed\landmarks\freihand\00010238.npy,unknown,medio,freihand,7,imputed,train
freihand_00032307,data\processed\landmarks\freihand\00032307.npy,unknown,oscuro,freihand,10,imputed,train
0593b9f4-74a6-494f-95c4-f186ef10da57,data\processed\landmarks\hagrid\like\0593b9f4-74a6-494f-95c4-f186ef10da57.npy,like,claro,hagrid,3,imputed,train
064052a2-f367-4291-9553-1843669c7590,data\processed\landmarks\hagrid\palm\064052a2-f367-4291-9553-1843669c7590.npy,palm,claro,hagrid,1,imputed,train
029bfb8d-54ef-4ad4-8a6c-7287187f70e4,data\processed\landmarks\hagrid\peace_inverted\029bfb8d-54ef-4ad4-8a6c-7287187f70e4.npy,peace_inverted,claro,hagrid,2,imputed,train
3ed7699a-99e8-4e8e-b8d2-dca182546208,data\processed\landmarks\hagrid\three\3ed7699a-99e8-4e8e-b8d2-dca182546208.npy,three,medio,hagrid,7,imputed,train
freihand_00011761,data\processed\landmarks\freihand\00011761.npy,unknown,claro,freihand,4,imputed,train
freihand_00001647,data\processed\landmarks\freihand\00001647.npy,unknown,oscuro,freihand,10,imputed,train
6e29f506-762f-4f6d-af3b-6ec516efa4ea,data\processed\landmarks\hagrid\stop_inverted\6e29f506-762f-4f6d-af3b-6ec516efa4ea.npy,stop_inverted,oscuro,hagrid,8,imputed,train
freihand_00012328,data\processed\landmarks\freihand\00012328.npy,unknown,claro,freihand,1,imputed,train
freihand_00019647,data\processed\landmarks\freihand\00019647.npy,unknown,oscuro,freihand,8,imputed,train
0100d24f-7881-465b-aed2-6a8d93ae2416,data\processed\landmarks\hagrid\like\0100d24f-7881-465b-aed2-6a8d93ae2416.npy,like,claro,hagrid,2,imputed,train
freihand_00010725,data\processed\landmarks\freihand\00010725.npy,unknown,oscuro,freihand,10,imputed,train
05f150c9-e1a1-41e0-9e7c-592c3ecb178c,data\processed\landmarks\hagrid\four\05f150c9-e1a1-41e0-9e7c-592c3ecb178c.npy,four,oscuro,hagrid,9,imputed,train
freihand_00019136,data\processed\landmarks\freihand\00019136.npy,unknown,medio,freihand,5,imputed,train
03cc2485-3c61-4aeb-b536-571405b210a6,data\processed\landmarks\hagrid\rock\03cc2485-3c61-4aeb-b536-571405b210a6.npy,rock,oscuro,hagrid,10,imputed,train
freihand_00030522,data\processed\landmarks\freihand\00030522.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013517,data\processed\landmarks\freihand\00013517.npy,unknown,medio,freihand,6,imputed,train
freihand_00008575,data\processed\landmarks\freihand\00008575.npy,unknown,claro,freihand,3,imputed,train
02b414f7-5d17-47fd-82b1-7b9c236906dd,data\processed\landmarks\hagrid\fist\02b414f7-5d17-47fd-82b1-7b9c236906dd.npy,fist,oscuro,hagrid,9,imputed,train
ff31ed57-8dd3-44da-a773-7b2f0c7d048c,data\processed\landmarks\hagrid\two_up_inverted\ff31ed57-8dd3-44da-a773-7b2f0c7d048c.npy,two_up_inverted,oscuro,hagrid,8,imputed,train
freihand_00030312,data\processed\landmarks\freihand\00030312.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00009783,data\processed\landmarks\freihand\00009783.npy,unknown,oscuro,freihand,10,imputed,train
3063f4b1-d869-4ebe-82eb-989b09d37785,data\processed\landmarks\hagrid\three2\3063f4b1-d869-4ebe-82eb-989b09d37785.npy,three2,claro,hagrid,2,imputed,train
freihand_00026637,data\processed\landmarks\freihand\00026637.npy,unknown,oscuro,freihand,10,imputed,train
05c70758-d8e1-48cd-82c6-28fec6226b66,data\processed\landmarks\hagrid\four\05c70758-d8e1-48cd-82c6-28fec6226b66.npy,four,oscuro,hagrid,10,imputed,train
freihand_00000633,data\processed\landmarks\freihand\00000633.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00018485,data\processed\landmarks\freihand\00018485.npy,unknown,medio,freihand,7,imputed,train
freihand_00007130,data\processed\landmarks\freihand\00007130.npy,unknown,medio,freihand,5,imputed,train
3f2f6ce5-fb83-4abd-bd00-ecfa22acc134,data\processed\landmarks\hagrid\three2\3f2f6ce5-fb83-4abd-bd00-ecfa22acc134.npy,three2,claro,hagrid,3,imputed,train
46dd8883-e2f3-4095-9de2-36a5559aebbc,data\processed\landmarks\hagrid\two_up_inverted\46dd8883-e2f3-4095-9de2-36a5559aebbc.npy,two_up_inverted,medio,hagrid,7,imputed,train
freihand_00005266,data\processed\landmarks\freihand\00005266.npy,unknown,claro,freihand,1,imputed,train
f66f4adb-9849-4160-97db-5cd19f1caffe,data\processed\landmarks\hagrid\two_up\f66f4adb-9849-4160-97db-5cd19f1caffe.npy,two_up,oscuro,hagrid,10,imputed,train
4aad8165-a5f8-472b-995e-d5ba88cad777,data\processed\landmarks\hagrid\two_up_inverted\4aad8165-a5f8-472b-995e-d5ba88cad777.npy,two_up_inverted,medio,hagrid,6,imputed,train
freihand_00031479,data\processed\landmarks\freihand\00031479.npy,unknown,oscuro,freihand,10,imputed,train
03ac5380-8674-41da-844b-dc1946f04e3e,data\processed\landmarks\hagrid\peace\03ac5380-8674-41da-844b-dc1946f04e3e.npy,peace,oscuro,hagrid,8,imputed,train
freihand_00009186,data\processed\landmarks\freihand\00009186.npy,unknown,oscuro,freihand,8,imputed,train
039cb58d-d9bf-43a8-9cd0-a0fe460202c3,data\processed\landmarks\hagrid\dislike\039cb58d-d9bf-43a8-9cd0-a0fe460202c3.npy,dislike,medio,hagrid,5,imputed,train
05f94658-9709-4359-8698-2146238f9799,data\processed\landmarks\hagrid\dislike\05f94658-9709-4359-8698-2146238f9799.npy,dislike,medio,hagrid,5,imputed,train
freihand_00007512,data\processed\landmarks\freihand\00007512.npy,unknown,oscuro,freihand,10,imputed,train
02dd0ee2-cfd9-4eb2-8374-14d3bd0165ef,data\processed\landmarks\hagrid\rock\02dd0ee2-cfd9-4eb2-8374-14d3bd0165ef.npy,rock,oscuro,hagrid,10,imputed,train
freihand_00031607,data\processed\landmarks\freihand\00031607.npy,unknown,medio,freihand,5,imputed,train
freihand_00021700,data\processed\landmarks\freihand\00021700.npy,unknown,claro,freihand,4,imputed,train
freihand_00027350,data\processed\landmarks\freihand\00027350.npy,unknown,medio,freihand,6,imputed,train
fac78e45-d942-465d-b619-4a6783f3e8b0,data\processed\landmarks\hagrid\two_up_inverted\fac78e45-d942-465d-b619-4a6783f3e8b0.npy,two_up_inverted,claro,hagrid,1,imputed,train
freihand_00018098,data\processed\landmarks\freihand\00018098.npy,unknown,medio,freihand,6,imputed,train
010535a4-43ef-43dc-bce2-ea292f513ef0,data\processed\landmarks\hagrid\fist\010535a4-43ef-43dc-bce2-ea292f513ef0.npy,fist,claro,hagrid,3,imputed,train
freihand_00032431,data\processed\landmarks\freihand\00032431.npy,unknown,claro,freihand,3,imputed,train
2eb70e2d-edd7-4467-b46b-1c089515d4c6,data\processed\landmarks\hagrid\three\2eb70e2d-edd7-4467-b46b-1c089515d4c6.npy,three,claro,hagrid,1,imputed,train
freihand_00023216,data\processed\landmarks\freihand\00023216.npy,unknown,medio,freihand,7,imputed,train
023dfbdd-e9ca-438f-b391-9b5c2bd7510c,data\processed\landmarks\hagrid\stop\023dfbdd-e9ca-438f-b391-9b5c2bd7510c.npy,stop,claro,hagrid,2,imputed,train
freihand_00020838,data\processed\landmarks\freihand\00020838.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00013104,data\processed\landmarks\freihand\00013104.npy,unknown,oscuro,freihand,8,imputed,train
1cbced9e-6947-4ad7-a523-4722c46b1efb,data\processed\landmarks\hagrid\three2\1cbced9e-6947-4ad7-a523-4722c46b1efb.npy,three2,oscuro,hagrid,9,imputed,train
04b8c795-0815-4cff-bcbc-d10996df3b7f,data\processed\landmarks\hagrid\fist\04b8c795-0815-4cff-bcbc-d10996df3b7f.npy,fist,medio,hagrid,5,imputed,train
freihand_00018049,data\processed\landmarks\freihand\00018049.npy,unknown,claro,freihand,2,imputed,train
43942801-5680-4b32-a306-8f05367adf5d,data\processed\landmarks\hagrid\call\43942801-5680-4b32-a306-8f05367adf5d.npy,call,claro,hagrid,3,imputed,train
22d137a0-ef60-4b35-88b8-6075193d89e0,data\processed\landmarks\hagrid\two_up\22d137a0-ef60-4b35-88b8-6075193d89e0.npy,two_up,claro,hagrid,2,imputed,train
031684a6-29bb-426e-8914-302278666570,data\processed\landmarks\hagrid\fist\031684a6-29bb-426e-8914-302278666570.npy,fist,medio,hagrid,7,imputed,train
freihand_00014152,data\processed\landmarks\freihand\00014152.npy,unknown,claro,freihand,2,imputed,train
16b42dcd-04de-4aca-b99b-ba3f9bc34b15,data\processed\landmarks\hagrid\stop_inverted\16b42dcd-04de-4aca-b99b-ba3f9bc34b15.npy,stop_inverted,oscuro,hagrid,8,imputed,train
freihand_00017704,data\processed\landmarks\freihand\00017704.npy,unknown,claro,freihand,2,imputed,train
freihand_00003630,data\processed\landmarks\freihand\00003630.npy,unknown,oscuro,freihand,10,imputed,train
04ea9e7b-7596-422b-b965-83db0b2c8059,data\processed\landmarks\hagrid\dislike\04ea9e7b-7596-422b-b965-83db0b2c8059.npy,dislike,medio,hagrid,6,imputed,train
freihand_00013857,data\processed\landmarks\freihand\00013857.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008262,data\processed\landmarks\freihand\00008262.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00020887,data\processed\landmarks\freihand\00020887.npy,unknown,claro,freihand,1,imputed,train
04d82bef-04aa-42e4-b832-cb344204ae12,data\processed\landmarks\hagrid\peace\04d82bef-04aa-42e4-b832-cb344204ae12.npy,peace,claro,hagrid,2,imputed,train
freihand_00025947,data\processed\landmarks\freihand\00025947.npy,unknown,oscuro,freihand,8,imputed,train
099b5a1e-990b-4e4d-b5ef-c87a6b90890f,data\processed\landmarks\hagrid\three2\099b5a1e-990b-4e4d-b5ef-c87a6b90890f.npy,three2,claro,hagrid,1,imputed,train
freihand_00015854,data\processed\landmarks\freihand\00015854.npy,unknown,medio,freihand,6,imputed,train
a0f67f25-6a22-4fd3-bf07-3a43f16d16a5,data\processed\landmarks\hagrid\two_up_inverted\a0f67f25-6a22-4fd3-bf07-3a43f16d16a5.npy,two_up_inverted,oscuro,hagrid,10,imputed,train
freihand_00028189,data\processed\landmarks\freihand\00028189.npy,unknown,claro,freihand,4,imputed,train
freihand_00009353,data\processed\landmarks\freihand\00009353.npy,unknown,medio,freihand,5,imputed,train
5f6afbdd-963b-4be8-b3ce-ab9001213496,data\processed\landmarks\hagrid\three2\5f6afbdd-963b-4be8-b3ce-ab9001213496.npy,three2,claro,hagrid,4,imputed,train
02a0f9ef-cfad-4862-abc2-d9604fdf08b9,data\processed\landmarks\hagrid\rock\02a0f9ef-cfad-4862-abc2-d9604fdf08b9.npy,rock,medio,hagrid,7,imputed,train
014cb122-084a-4ed8-898a-9a85b2db1a18,data\processed\landmarks\hagrid\one\014cb122-084a-4ed8-898a-9a85b2db1a18.npy,one,oscuro,hagrid,9,imputed,train
0e67f0ef-6fed-4f8e-8191-317020eb35b0,data\processed\landmarks\hagrid\two_up\0e67f0ef-6fed-4f8e-8191-317020eb35b0.npy,two_up,oscuro,hagrid,8,imputed,train
freihand_00028897,data\processed\landmarks\freihand\00028897.npy,unknown,claro,freihand,4,imputed,train
freihand_00008015,data\processed\landmarks\freihand\00008015.npy,unknown,medio,freihand,5,imputed,train
393d3a4a-2841-4e23-8c24-959f5e23b42a,data\processed\landmarks\hagrid\call\393d3a4a-2841-4e23-8c24-959f5e23b42a.npy,call,claro,hagrid,2,imputed,train
014a0df0-892e-48e4-bb26-70e246f2cf2e,data\processed\landmarks\hagrid\peace\014a0df0-892e-48e4-bb26-70e246f2cf2e.npy,peace,medio,hagrid,6,imputed,train
freihand_00017074,data\processed\landmarks\freihand\00017074.npy,unknown,claro,freihand,1,imputed,train
freihand_00000227,data\processed\landmarks\freihand\00000227.npy,unknown,medio,freihand,5,imputed,train
freihand_00009129,data\processed\landmarks\freihand\00009129.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00031244,data\processed\landmarks\freihand\00031244.npy,unknown,medio,freihand,5,imputed,train
058e5a87-19c7-4dbc-8408-8d2051c844f1,data\processed\landmarks\hagrid\one\058e5a87-19c7-4dbc-8408-8d2051c844f1.npy,one,oscuro,hagrid,10,imputed,train
08d5402c-0727-4795-961e-20e2c8cc1148,data\processed\landmarks\hagrid\two_up_inverted\08d5402c-0727-4795-961e-20e2c8cc1148.npy,two_up_inverted,claro,hagrid,4,imputed,train
freihand_00025061,data\processed\landmarks\freihand\00025061.npy,unknown,medio,freihand,6,imputed,train
02e3c06e-fadd-445d-8f02-f8e749e8699d,data\processed\landmarks\hagrid\ok\02e3c06e-fadd-445d-8f02-f8e749e8699d.npy,ok,medio,hagrid,6,imputed,train
freihand_00028172,data\processed\landmarks\freihand\00028172.npy,unknown,medio,freihand,5,imputed,train
83295293-53de-4f4a-a9e1-627f949eeaa1,data\processed\landmarks\hagrid\peace_inverted\83295293-53de-4f4a-a9e1-627f949eeaa1.npy,peace_inverted,oscuro,hagrid,10,imputed,train
freihand_00015542,data\processed\landmarks\freihand\00015542.npy,unknown,medio,freihand,6,imputed,train
275c8bdc-cac9-4939-95bb-8554aafe7669,data\processed\landmarks\hagrid\two_up\275c8bdc-cac9-4939-95bb-8554aafe7669.npy,two_up,medio,hagrid,5,imputed,train
freihand_00006201,data\processed\landmarks\freihand\00006201.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00021007,data\processed\landmarks\freihand\00021007.npy,unknown,claro,freihand,4,imputed,train
freihand_00022093,data\processed\landmarks\freihand\00022093.npy,unknown,claro,freihand,1,imputed,train
332b7ed6-0232-4ac8-819b-3224ff864001,data\processed\landmarks\hagrid\stop_inverted\332b7ed6-0232-4ac8-819b-3224ff864001.npy,stop_inverted,claro,hagrid,2,imputed,train
7e194188-89c2-499e-8e96-44515547b3d4,data\processed\landmarks\hagrid\two_up_inverted\7e194188-89c2-499e-8e96-44515547b3d4.npy,two_up_inverted,oscuro,hagrid,9,imputed,train
freihand_00003225,data\processed\landmarks\freihand\00003225.npy,unknown,oscuro,freihand,8,imputed,train
022d1cd8-a618-47f4-9b9d-d3abd6746e86,data\processed\landmarks\hagrid\mute\022d1cd8-a618-47f4-9b9d-d3abd6746e86.npy,mute,medio,hagrid,7,imputed,train
02d56d52-b7a1-41b2-b182-fe8c285b946c,data\processed\landmarks\hagrid\one\02d56d52-b7a1-41b2-b182-fe8c285b946c.npy,one,claro,hagrid,3,imputed,train
047c23a6-7939-4d17-9c1a-3efd73123c82,data\processed\landmarks\hagrid\mute\047c23a6-7939-4d17-9c1a-3efd73123c82.npy,mute,claro,hagrid,3,imputed,train
freihand_00011900,data\processed\landmarks\freihand\00011900.npy,unknown,medio,freihand,7,imputed,train
freihand_00026475,data\processed\landmarks\freihand\00026475.npy,unknown,oscuro,freihand,9,imputed,train
04ed14a5-5518-4df2-bf19-524d265ad747,data\processed\landmarks\hagrid\like\04ed14a5-5518-4df2-bf19-524d265ad747.npy,like,medio,hagrid,7,imputed,train
03dd31f8-e50d-43e4-96a5-5c1b9de5863c,data\processed\landmarks\hagrid\palm\03dd31f8-e50d-43e4-96a5-5c1b9de5863c.npy,palm,oscuro,hagrid,8,imputed,train
08102c7e-abd4-4514-a73c-029fc2ad5415,data\processed\landmarks\hagrid\like\08102c7e-abd4-4514-a73c-029fc2ad5415.npy,like,medio,hagrid,6,imputed,train
freihand_00010037,data\processed\landmarks\freihand\00010037.npy,unknown,medio,freihand,5,imputed,train
01cd940f-d31c-49f6-87a4-dd1f25d73c74,data\processed\landmarks\hagrid\fist\01cd940f-d31c-49f6-87a4-dd1f25d73c74.npy,fist,medio,hagrid,5,imputed,train
0661e3c3-5b54-43f6-818b-3440476a8ebe,data\processed\landmarks\hagrid\four\0661e3c3-5b54-43f6-818b-3440476a8ebe.npy,four,claro,hagrid,4,imputed,train
freihand_00012976,data\processed\landmarks\freihand\00012976.npy,unknown,claro,freihand,2,imputed,train
freihand_00022093,data\processed\landmarks\freihand\00022093.npy,unknown,claro,freihand,1,imputed,train
1b307c0a-54c9-48fe-b4d8-4668a0c2fc82,data\processed\landmarks\hagrid\peace_inverted\1b307c0a-54c9-48fe-b4d8-4668a0c2fc82.npy,peace_inverted,medio,hagrid,7,imputed,train
freihand_00010767,data\processed\landmarks\freihand\00010767.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00030904,data\processed\landmarks\freihand\00030904.npy,unknown,claro,freihand,1,imputed,train
freihand_00010858,data\processed\landmarks\freihand\00010858.npy,unknown,claro,freihand,1,imputed,train
3f6ae29e-c8e9-42e6-8d1d-ede9519672a9,data\processed\landmarks\hagrid\call\3f6ae29e-c8e9-42e6-8d1d-ede9519672a9.npy,call,oscuro,hagrid,10,imputed,train
0219dd8f-3c30-4afe-8397-8a53090bfb69,data\processed\landmarks\hagrid\like\0219dd8f-3c30-4afe-8397-8a53090bfb69.npy,like,oscuro,hagrid,8,imputed,train
0d303909-120a-41e9-9005-e445e955982d,data\processed\landmarks\hagrid\call\0d303909-120a-41e9-9005-e445e955982d.npy,call,claro,hagrid,2,imputed,train
6e29f506-762f-4f6d-af3b-6ec516efa4ea,data\processed\landmarks\hagrid\stop_inverted\6e29f506-762f-4f6d-af3b-6ec516efa4ea.npy,stop_inverted,oscuro,hagrid,8,imputed,train
freihand_00008007,data\processed\landmarks\freihand\00008007.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00020456,data\processed\landmarks\freihand\00020456.npy,unknown,medio,freihand,6,imputed,train
freihand_00000269,data\processed\landmarks\freihand\00000269.npy,unknown,medio,freihand,5,imputed,train
freihand_00031878,data\processed\landmarks\freihand\00031878.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00023481,data\processed\landmarks\freihand\00023481.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00009048,data\processed\landmarks\freihand\00009048.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017386,data\processed\landmarks\freihand\00017386.npy,unknown,claro,freihand,3,imputed,train
freihand_00016503,data\processed\landmarks\freihand\00016503.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00007842,data\processed\landmarks\freihand\00007842.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00001726,data\processed\landmarks\freihand\00001726.npy,unknown,claro,freihand,4,imputed,train
freihand_00030946,data\processed\landmarks\freihand\00030946.npy,unknown,claro,freihand,4,imputed,train
freihand_00025760,data\processed\landmarks\freihand\00025760.npy,unknown,medio,freihand,6,imputed,train
22fb3aa1-f8d2-453f-92d9-59993c89fbfe,data\processed\landmarks\hagrid\three\22fb3aa1-f8d2-453f-92d9-59993c89fbfe.npy,three,medio,hagrid,6,imputed,train
6ec9c5a3-1517-4b71-89b2-99dd315a517c,data\processed\landmarks\hagrid\stop_inverted\6ec9c5a3-1517-4b71-89b2-99dd315a517c.npy,stop_inverted,claro,hagrid,3,imputed,train
freihand_00028833,data\processed\landmarks\freihand\00028833.npy,unknown,oscuro,freihand,9,imputed,train
010c2809-9193-4ce6-842b-0675733071bf,data\processed\landmarks\hagrid\stop\010c2809-9193-4ce6-842b-0675733071bf.npy,stop,claro,hagrid,2,imputed,train
01b7f0a5-7c41-4b55-b604-8da5d41e72e9,data\processed\landmarks\hagrid\mute\01b7f0a5-7c41-4b55-b604-8da5d41e72e9.npy,mute,claro,hagrid,2,imputed,train
freihand_00029332,data\processed\landmarks\freihand\00029332.npy,unknown,claro,freihand,4,imputed,train
freihand_00001850,data\processed\landmarks\freihand\00001850.npy,unknown,medio,freihand,5,imputed,train
freihand_00027694,data\processed\landmarks\freihand\00027694.npy,unknown,claro,freihand,1,imputed,train
freihand_00006533,data\processed\landmarks\freihand\00006533.npy,unknown,medio,freihand,6,imputed,train
freihand_00001303,data\processed\landmarks\freihand\00001303.npy,unknown,claro,freihand,2,imputed,train
freihand_00013795,data\processed\landmarks\freihand\00013795.npy,unknown,claro,freihand,4,imputed,train
052f9ac6-c6f5-4674-98dc-b61897dbd1a1,data\processed\landmarks\hagrid\like\052f9ac6-c6f5-4674-98dc-b61897dbd1a1.npy,like,medio,hagrid,6,imputed,train
freihand_00005163,data\processed\landmarks\freihand\00005163.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00017653,data\processed\landmarks\freihand\00017653.npy,unknown,claro,freihand,2,imputed,train
28280eae-bbd1-4203-ab7f-2801d14508d1,data\processed\landmarks\hagrid\three\28280eae-bbd1-4203-ab7f-2801d14508d1.npy,three,oscuro,hagrid,9,imputed,train
02fae964-0025-4c1d-a75c-aad3c044d979,data\processed\landmarks\hagrid\ok\02fae964-0025-4c1d-a75c-aad3c044d979.npy,ok,claro,hagrid,3,imputed,train
