sample_id,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00017463,data/processed/landmarks/freihand_00017463.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021385,data/processed/landmarks/freihand_00021385.npy,unknown,claro,freihand,4,imputed,train
freihand_00025033,data/processed/landmarks/freihand_00025033.npy,unknown,claro,freihand,1,imputed,train
freihand_00009768,data/processed/landmarks/freihand_00009768.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00021655,data/processed/landmarks/freihand_00021655.npy,unknown,claro,freihand,3,imputed,train
freihand_00018040,data/processed/landmarks/freihand_00018040.npy,unknown,claro,freihand,3,imputed,train
freihand_00016003,data/processed/landmarks/freihand_00016003.npy,unknown,claro,freihand,3,imputed,train
freihand_00026419,data/processed/landmarks/freihand_00026419.npy,unknown,claro,freihand,3,imputed,train
freihand_00029022,data/processed/landmarks/freihand_00029022.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00011495,data/processed/landmarks/freihand_00011495.npy,unknown,medio,freihand,5,imputed,train
freihand_00008486,data/processed/landmarks/freihand_00008486.npy,unknown,medio,freihand,7,imputed,train
freihand_00026084,data/processed/landmarks/freihand_00026084.npy,unknown,medio,freihand,6,imputed,train
freihand_00014655,data/processed/landmarks/freihand_00014655.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024166,data/processed/landmarks/freihand_00024166.npy,unknown,claro,freihand,1,imputed,train
freihand_00013648,data/processed/landmarks/freihand_00013648.npy,unknown,claro,freihand,3,imputed,train
freihand_00010244,data/processed/landmarks/freihand_00010244.npy,unknown,medio,freihand,7,imputed,train
freihand_00008852,data/processed/landmarks/freihand_00008852.npy,unknown,medio,freihand,5,imputed,train
freihand_00006341,data/processed/landmarks/freihand_00006341.npy,unknown,medio,freihand,5,imputed,train
freihand_00017155,data/processed/landmarks/freihand_00017155.npy,unknown,claro,freihand,2,imputed,train
freihand_00004331,data/processed/landmarks/freihand_00004331.npy,unknown,medio,freihand,6,imputed,train
freihand_00028675,data/processed/landmarks/freihand_00028675.npy,unknown,claro,freihand,3,imputed,train
freihand_00031618,data/processed/landmarks/freihand_00031618.npy,unknown,claro,freihand,3,imputed,train
freihand_00014077,data/processed/landmarks/freihand_00014077.npy,unknown,claro,freihand,3,imputed,train
freihand_00009726,data/processed/landmarks/freihand_00009726.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00027635,data/processed/landmarks/freihand_00027635.npy,unknown,medio,freihand,5,imputed,train
freihand_00024164,data/processed/landmarks/freihand_00024164.npy,unknown,medio,freihand,6,imputed,train
freihand_00012840,data/processed/landmarks/freihand_00012840.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00024519,data/processed/landmarks/freihand_00024519.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00004214,data/processed/landmarks/freihand_00004214.npy,unknown,medio,freihand,6,imputed,train
freihand_00002521,data/processed/landmarks/freihand_00002521.npy,unknown,claro,freihand,2,imputed,train
freihand_00006952,data/processed/landmarks/freihand_00006952.npy,unknown,claro,freihand,3,imputed,train
freihand_00011424,data/processed/landmarks/freihand_00011424.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008924,data/processed/landmarks/freihand_00008924.npy,unknown,medio,freihand,6,imputed,train
freihand_00003469,data/processed/landmarks/freihand_00003469.npy,unknown,claro,freihand,3,imputed,train
freihand_00030209,data/processed/landmarks/freihand_00030209.npy,unknown,medio,freihand,7,imputed,train
freihand_00001028,data/processed/landmarks/freihand_00001028.npy,unknown,medio,freihand,5,imputed,train
freihand_00011652,data/processed/landmarks/freihand_00011652.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00026420,data/processed/landmarks/freihand_00026420.npy,unknown,medio,freihand,5,imputed,train
freihand_00008256,data/processed/landmarks/freihand_00008256.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027072,data/processed/landmarks/freihand_00027072.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024122,data/processed/landmarks/freihand_00024122.npy,unknown,medio,freihand,7,imputed,train
freihand_00010073,data/processed/landmarks/freihand_00010073.npy,unknown,medio,freihand,6,imputed,train
freihand_00022276,data/processed/landmarks/freihand_00022276.npy,unknown,claro,freihand,4,imputed,train
freihand_00000814,data/processed/landmarks/freihand_00000814.npy,unknown,claro,freihand,2,imputed,train
freihand_00010839,data/processed/landmarks/freihand_00010839.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00011550,data/processed/landmarks/freihand_00011550.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00018667,data/processed/landmarks/freihand_00018667.npy,unknown,claro,freihand,1,imputed,train
freihand_00031563,data/processed/landmarks/freihand_00031563.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00011822,data/processed/landmarks/freihand_00011822.npy,unknown,medio,freihand,7,imputed,train
freihand_00014473,data/processed/landmarks/freihand_00014473.npy,unknown,claro,freihand,3,imputed,train
freihand_00007333,data/processed/landmarks/freihand_00007333.npy,unknown,claro,freihand,2,imputed,train
freihand_00023191,data/processed/landmarks/freihand_00023191.npy,unknown,claro,freihand,2,imputed,train
freihand_00011939,data/processed/landmarks/freihand_00011939.npy,unknown,medio,freihand,7,imputed,train
freihand_00028584,data/processed/landmarks/freihand_00028584.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00027970,data/processed/landmarks/freihand_00027970.npy,unknown,claro,freihand,1,imputed,train
freihand_00027650,data/processed/landmarks/freihand_00027650.npy,unknown,medio,freihand,7,imputed,train
freihand_00028550,data/processed/landmarks/freihand_00028550.npy,unknown,medio,freihand,6,imputed,train
freihand_00032129,data/processed/landmarks/freihand_00032129.npy,unknown,medio,freihand,7,imputed,train
freihand_00024784,data/processed/landmarks/freihand_00024784.npy,unknown,claro,freihand,4,imputed,train
freihand_00021320,data/processed/landmarks/freihand_00021320.npy,unknown,medio,freihand,6,imputed,train
freihand_00031588,data/processed/landmarks/freihand_00031588.npy,unknown,claro,freihand,2,imputed,train
freihand_00007948,data/processed/landmarks/freihand_00007948.npy,unknown,claro,freihand,3,imputed,train
freihand_00016663,data/processed/landmarks/freihand_00016663.npy,unknown,claro,freihand,2,imputed,train
freihand_00029388,data/processed/landmarks/freihand_00029388.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00019892,data/processed/landmarks/freihand_00019892.npy,unknown,medio,freihand,5,imputed,train
freihand_00031004,data/processed/landmarks/freihand_00031004.npy,unknown,medio,freihand,6,imputed,train
freihand_00015386,data/processed/landmarks/freihand_00015386.npy,unknown,medio,freihand,6,imputed,train
freihand_00001932,data/processed/landmarks/freihand_00001932.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028597,data/processed/landmarks/freihand_00028597.npy,unknown,claro,freihand,1,imputed,train
freihand_00000310,data/processed/landmarks/freihand_00000310.npy,unknown,claro,freihand,4,imputed,train
freihand_00011868,data/processed/landmarks/freihand_00011868.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016925,data/processed/landmarks/freihand_00016925.npy,unknown,medio,freihand,6,imputed,train
freihand_00026649,data/processed/landmarks/freihand_00026649.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00007003,data/processed/landmarks/freihand_00007003.npy,unknown,claro,freihand,2,imputed,train
freihand_00023093,data/processed/landmarks/freihand_00023093.npy,unknown,medio,freihand,5,imputed,train
freihand_00006387,data/processed/landmarks/freihand_00006387.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00026275,data/processed/landmarks/freihand_00026275.npy,unknown,claro,freihand,1,imputed,train
freihand_00010578,data/processed/landmarks/freihand_00010578.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00018873,data/processed/landmarks/freihand_00018873.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00023651,data/processed/landmarks/freihand_00023651.npy,unknown,medio,freihand,5,imputed,train
freihand_00016795,data/processed/landmarks/freihand_00016795.npy,unknown,claro,freihand,1,imputed,train
freihand_00023174,data/processed/landmarks/freihand_00023174.npy,unknown,medio,freihand,5,imputed,train
freihand_00014292,data/processed/landmarks/freihand_00014292.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00011211,data/processed/landmarks/freihand_00011211.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00021236,data/processed/landmarks/freihand_00021236.npy,unknown,medio,freihand,6,imputed,train
freihand_00018741,data/processed/landmarks/freihand_00018741.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00006161,data/processed/landmarks/freihand_00006161.npy,unknown,medio,freihand,6,imputed,train
freihand_00028965,data/processed/landmarks/freihand_00028965.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00018639,data/processed/landmarks/freihand_00018639.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00012127,data/processed/landmarks/freihand_00012127.npy,unknown,claro,freihand,3,imputed,train
freihand_00031677,data/processed/landmarks/freihand_00031677.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00000266,data/processed/landmarks/freihand_00000266.npy,unknown,medio,freihand,5,imputed,train
freihand_00020662,data/processed/landmarks/freihand_00020662.npy,unknown,claro,freihand,4,imputed,train
freihand_00012415,data/processed/landmarks/freihand_00012415.npy,unknown,claro,freihand,2,imputed,train
freihand_00014537,data/processed/landmarks/freihand_00014537.npy,unknown,medio,freihand,7,imputed,train
freihand_00028045,data/processed/landmarks/freihand_00028045.npy,unknown,claro,freihand,1,imputed,train
freihand_00011008,data/processed/landmarks/freihand_00011008.npy,unknown,claro,freihand,1,imputed,train
freihand_00027125,data/processed/landmarks/freihand_00027125.npy,unknown,medio,freihand,5,imputed,train
freihand_00025500,data/processed/landmarks/freihand_00025500.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00005556,data/processed/landmarks/freihand_00005556.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028111,data/processed/landmarks/freihand_00028111.npy,unknown,claro,freihand,1,imputed,train
freihand_00008989,data/processed/landmarks/freihand_00008989.npy,unknown,claro,freihand,1,imputed,train
freihand_00021444,data/processed/landmarks/freihand_00021444.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00004204,data/processed/landmarks/freihand_00004204.npy,unknown,claro,freihand,1,imputed,train
freihand_00005651,data/processed/landmarks/freihand_00005651.npy,unknown,medio,freihand,6,imputed,train
freihand_00014461,data/processed/landmarks/freihand_00014461.npy,unknown,claro,freihand,3,imputed,train
freihand_00014085,data/processed/landmarks/freihand_00014085.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00012098,data/processed/landmarks/freihand_00012098.npy,unknown,medio,freihand,6,imputed,train
freihand_00029511,data/processed/landmarks/freihand_00029511.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00030966,data/processed/landmarks/freihand_00030966.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00010640,data/processed/landmarks/freihand_00010640.npy,unknown,medio,freihand,7,imputed,train
freihand_00010654,data/processed/landmarks/freihand_00010654.npy,unknown,claro,freihand,1,imputed,train
freihand_00029587,data/processed/landmarks/freihand_00029587.npy,unknown,claro,freihand,1,imputed,train
freihand_00026492,data/processed/landmarks/freihand_00026492.npy,unknown,medio,freihand,7,imputed,train
freihand_00019932,data/processed/landmarks/freihand_00019932.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00018605,data/processed/landmarks/freihand_00018605.npy,unknown,medio,freihand,5,imputed,train
freihand_00031240,data/processed/landmarks/freihand_00031240.npy,unknown,claro,freihand,1,imputed,train
freihand_00000065,data/processed/landmarks/freihand_00000065.npy,unknown,medio,freihand,6,imputed,train
freihand_00008392,data/processed/landmarks/freihand_00008392.npy,unknown,claro,freihand,4,imputed,train
freihand_00019303,data/processed/landmarks/freihand_00019303.npy,unknown,claro,freihand,2,imputed,train
freihand_00007016,data/processed/landmarks/freihand_00007016.npy,unknown,medio,freihand,6,imputed,train
freihand_00028297,data/processed/landmarks/freihand_00028297.npy,unknown,claro,freihand,1,imputed,train
freihand_00007395,data/processed/landmarks/freihand_00007395.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008861,data/processed/landmarks/freihand_00008861.npy,unknown,medio,freihand,7,imputed,train
freihand_00007315,data/processed/landmarks/freihand_00007315.npy,unknown,claro,freihand,3,imputed,train
freihand_00008353,data/processed/landmarks/freihand_00008353.npy,unknown,claro,freihand,3,imputed,train
freihand_00024861,data/processed/landmarks/freihand_00024861.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00018326,data/processed/landmarks/freihand_00018326.npy,unknown,medio,freihand,6,imputed,train
freihand_00019170,data/processed/landmarks/freihand_00019170.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016162,data/processed/landmarks/freihand_00016162.npy,unknown,claro,freihand,4,imputed,train
freihand_00029760,data/processed/landmarks/freihand_00029760.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00003375,data/processed/landmarks/freihand_00003375.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022597,data/processed/landmarks/freihand_00022597.npy,unknown,claro,freihand,2,imputed,train
freihand_00013121,data/processed/landmarks/freihand_00013121.npy,unknown,medio,freihand,6,imputed,train
freihand_00017062,data/processed/landmarks/freihand_00017062.npy,unknown,claro,freihand,1,imputed,train
freihand_00002693,data/processed/landmarks/freihand_00002693.npy,unknown,medio,freihand,7,imputed,train
freihand_00027725,data/processed/landmarks/freihand_00027725.npy,unknown,medio,freihand,7,imputed,train
freihand_00015430,data/processed/landmarks/freihand_00015430.npy,unknown,claro,freihand,2,imputed,train
freihand_00008254,data/processed/landmarks/freihand_00008254.npy,unknown,claro,freihand,1,imputed,train
freihand_00031984,data/processed/landmarks/freihand_00031984.npy,unknown,claro,freihand,1,imputed,train
freihand_00031577,data/processed/landmarks/freihand_00031577.npy,unknown,medio,freihand,7,imputed,train
freihand_00026929,data/processed/landmarks/freihand_00026929.npy,unknown,claro,freihand,3,imputed,train
freihand_00008300,data/processed/landmarks/freihand_00008300.npy,unknown,medio,freihand,5,imputed,train
freihand_00032220,data/processed/landmarks/freihand_00032220.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00019601,data/processed/landmarks/freihand_00019601.npy,unknown,medio,freihand,7,imputed,train
freihand_00011273,data/processed/landmarks/freihand_00011273.npy,unknown,medio,freihand,5,imputed,train
freihand_00014035,data/processed/landmarks/freihand_00014035.npy,unknown,claro,freihand,2,imputed,train
freihand_00020693,data/processed/landmarks/freihand_00020693.npy,unknown,medio,freihand,7,imputed,train
freihand_00010734,data/processed/landmarks/freihand_00010734.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00013602,data/processed/landmarks/freihand_00013602.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00005552,data/processed/landmarks/freihand_00005552.npy,unknown,medio,freihand,7,imputed,train
freihand_00011622,data/processed/landmarks/freihand_00011622.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022731,data/processed/landmarks/freihand_00022731.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024947,data/processed/landmarks/freihand_00024947.npy,unknown,medio,freihand,6,imputed,train
freihand_00008726,data/processed/landmarks/freihand_00008726.npy,unknown,medio,freihand,6,imputed,train
freihand_00012110,data/processed/landmarks/freihand_00012110.npy,unknown,medio,freihand,6,imputed,train
freihand_00017258,data/processed/landmarks/freihand_00017258.npy,unknown,medio,freihand,7,imputed,train
freihand_00007122,data/processed/landmarks/freihand_00007122.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00031019,data/processed/landmarks/freihand_00031019.npy,unknown,medio,freihand,7,imputed,train
freihand_00014584,data/processed/landmarks/freihand_00014584.npy,unknown,claro,freihand,4,imputed,train
freihand_00017707,data/processed/landmarks/freihand_00017707.npy,unknown,claro,freihand,1,imputed,train
freihand_00021458,data/processed/landmarks/freihand_00021458.npy,unknown,medio,freihand,5,imputed,train
freihand_00009164,data/processed/landmarks/freihand_00009164.npy,unknown,medio,freihand,5,imputed,train
freihand_00000910,data/processed/landmarks/freihand_00000910.npy,unknown,claro,freihand,3,imputed,train
freihand_00004831,data/processed/landmarks/freihand_00004831.npy,unknown,claro,freihand,2,imputed,train
freihand_00031941,data/processed/landmarks/freihand_00031941.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00006085,data/processed/landmarks/freihand_00006085.npy,unknown,claro,freihand,1,imputed,train
freihand_00026790,data/processed/landmarks/freihand_00026790.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00012357,data/processed/landmarks/freihand_00012357.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00005033,data/processed/landmarks/freihand_00005033.npy,unknown,medio,freihand,7,imputed,train
freihand_00003720,data/processed/landmarks/freihand_00003720.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00025236,data/processed/landmarks/freihand_00025236.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00000664,data/processed/landmarks/freihand_00000664.npy,unknown,claro,freihand,1,imputed,train
freihand_00014918,data/processed/landmarks/freihand_00014918.npy,unknown,medio,freihand,5,imputed,train
freihand_00000082,data/processed/landmarks/freihand_00000082.npy,unknown,claro,freihand,2,imputed,train
freihand_00028170,data/processed/landmarks/freihand_00028170.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00003035,data/processed/landmarks/freihand_00003035.npy,unknown,medio,freihand,7,imputed,train
freihand_00030169,data/processed/landmarks/freihand_00030169.npy,unknown,claro,freihand,3,imputed,train
freihand_00029084,data/processed/landmarks/freihand_00029084.npy,unknown,medio,freihand,5,imputed,train
freihand_00000117,data/processed/landmarks/freihand_00000117.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00009117,data/processed/landmarks/freihand_00009117.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00025564,data/processed/landmarks/freihand_00025564.npy,unknown,claro,freihand,1,imputed,train
freihand_00011923,data/processed/landmarks/freihand_00011923.npy,unknown,claro,freihand,3,imputed,train
freihand_00014943,data/processed/landmarks/freihand_00014943.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00001083,data/processed/landmarks/freihand_00001083.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028410,data/processed/landmarks/freihand_00028410.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008800,data/processed/landmarks/freihand_00008800.npy,unknown,claro,freihand,4,imputed,train
freihand_00021723,data/processed/landmarks/freihand_00021723.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00008409,data/processed/landmarks/freihand_00008409.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00025756,data/processed/landmarks/freihand_00025756.npy,unknown,claro,freihand,2,imputed,train
freihand_00021003,data/processed/landmarks/freihand_00021003.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00004828,data/processed/landmarks/freihand_00004828.npy,unknown,claro,freihand,1,imputed,train
freihand_00007266,data/processed/landmarks/freihand_00007266.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024403,data/processed/landmarks/freihand_00024403.npy,unknown,claro,freihand,4,imputed,train
freihand_00014563,data/processed/landmarks/freihand_00014563.npy,unknown,claro,freihand,4,imputed,train
freihand_00000764,data/processed/landmarks/freihand_00000764.npy,unknown,medio,freihand,5,imputed,train
freihand_00014319,data/processed/landmarks/freihand_00014319.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00029750,data/processed/landmarks/freihand_00029750.npy,unknown,medio,freihand,5,imputed,train
freihand_00016986,data/processed/landmarks/freihand_00016986.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013094,data/processed/landmarks/freihand_00013094.npy,unknown,medio,freihand,5,imputed,train
freihand_00019032,data/processed/landmarks/freihand_00019032.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00001527,data/processed/landmarks/freihand_00001527.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00014740,data/processed/landmarks/freihand_00014740.npy,unknown,claro,freihand,1,imputed,train
freihand_00007643,data/processed/landmarks/freihand_00007643.npy,unknown,medio,freihand,6,imputed,train
freihand_00010302,data/processed/landmarks/freihand_00010302.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00030862,data/processed/landmarks/freihand_00030862.npy,unknown,claro,freihand,3,imputed,train
freihand_00012169,data/processed/landmarks/freihand_00012169.npy,unknown,claro,freihand,2,imputed,train
freihand_00028200,data/processed/landmarks/freihand_00028200.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00011398,data/processed/landmarks/freihand_00011398.npy,unknown,claro,freihand,1,imputed,train
freihand_00015896,data/processed/landmarks/freihand_00015896.npy,unknown,medio,freihand,7,imputed,train
freihand_00015416,data/processed/landmarks/freihand_00015416.npy,unknown,medio,freihand,7,imputed,train
freihand_00032351,data/processed/landmarks/freihand_00032351.npy,unknown,medio,freihand,5,imputed,train
freihand_00029267,data/processed/landmarks/freihand_00029267.npy,unknown,medio,freihand,6,imputed,train
freihand_00016997,data/processed/landmarks/freihand_00016997.npy,unknown,medio,freihand,6,imputed,train
freihand_00004378,data/processed/landmarks/freihand_00004378.npy,unknown,claro,freihand,1,imputed,train
freihand_00002724,data/processed/landmarks/freihand_00002724.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00026799,data/processed/landmarks/freihand_00026799.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00006668,data/processed/landmarks/freihand_00006668.npy,unknown,medio,freihand,6,imputed,train
freihand_00011525,data/processed/landmarks/freihand_00011525.npy,unknown,medio,freihand,7,imputed,train
freihand_00000250,data/processed/landmarks/freihand_00000250.npy,unknown,claro,freihand,3,imputed,train
freihand_00021706,data/processed/landmarks/freihand_00021706.npy,unknown,claro,freihand,2,imputed,train
freihand_00022830,data/processed/landmarks/freihand_00022830.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00016407,data/processed/landmarks/freihand_00016407.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00017977,data/processed/landmarks/freihand_00017977.npy,unknown,claro,freihand,2,imputed,train
freihand_00016287,data/processed/landmarks/freihand_00016287.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00030157,data/processed/landmarks/freihand_00030157.npy,unknown,claro,freihand,3,imputed,train
freihand_00023260,data/processed/landmarks/freihand_00023260.npy,unknown,claro,freihand,2,imputed,train
freihand_00013378,data/processed/landmarks/freihand_00013378.npy,unknown,claro,freihand,3,imputed,train
freihand_00020485,data/processed/landmarks/freihand_00020485.npy,unknown,claro,freihand,3,imputed,train
freihand_00007816,data/processed/landmarks/freihand_00007816.npy,unknown,claro,freihand,2,imputed,train
freihand_00031678,data/processed/landmarks/freihand_00031678.npy,unknown,claro,freihand,2,imputed,train
freihand_00011061,data/processed/landmarks/freihand_00011061.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00005102,data/processed/landmarks/freihand_00005102.npy,unknown,medio,freihand,5,imputed,train
freihand_00026268,data/processed/landmarks/freihand_00026268.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00018715,data/processed/landmarks/freihand_00018715.npy,unknown,claro,freihand,3,imputed,train
freihand_00023517,data/processed/landmarks/freihand_00023517.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00018285,data/processed/landmarks/freihand_00018285.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00019463,data/processed/landmarks/freihand_00019463.npy,unknown,medio,freihand,7,imputed,train
freihand_00026617,data/processed/landmarks/freihand_00026617.npy,unknown,claro,freihand,3,imputed,train
freihand_00006639,data/processed/landmarks/freihand_00006639.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00005179,data/processed/landmarks/freihand_00005179.npy,unknown,claro,freihand,2,imputed,train
freihand_00023769,data/processed/landmarks/freihand_00023769.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00029431,data/processed/landmarks/freihand_00029431.npy,unknown,claro,freihand,3,imputed,train
freihand_00018277,data/processed/landmarks/freihand_00018277.npy,unknown,claro,freihand,1,imputed,train
freihand_00006329,data/processed/landmarks/freihand_00006329.npy,unknown,medio,freihand,6,imputed,train
freihand_00003249,data/processed/landmarks/freihand_00003249.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008176,data/processed/landmarks/freihand_00008176.npy,unknown,claro,freihand,3,imputed,train
freihand_00002036,data/processed/landmarks/freihand_00002036.npy,unknown,medio,freihand,6,imputed,train
freihand_00008612,data/processed/landmarks/freihand_00008612.npy,unknown,medio,freihand,7,imputed,train
freihand_00006334,data/processed/landmarks/freihand_00006334.npy,unknown,claro,freihand,2,imputed,train
freihand_00014358,data/processed/landmarks/freihand_00014358.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008253,data/processed/landmarks/freihand_00008253.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013930,data/processed/landmarks/freihand_00013930.npy,unknown,claro,freihand,3,imputed,train
freihand_00023915,data/processed/landmarks/freihand_00023915.npy,unknown,medio,freihand,5,imputed,train
freihand_00024508,data/processed/landmarks/freihand_00024508.npy,unknown,claro,freihand,2,imputed,train
freihand_00006329,data/processed/landmarks/freihand_00006329.npy,unknown,medio,freihand,6,imputed,train
freihand_00000703,data/processed/landmarks/freihand_00000703.npy,unknown,claro,freihand,2,imputed,train
freihand_00019944,data/processed/landmarks/freihand_00019944.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00024637,data/processed/landmarks/freihand_00024637.npy,unknown,claro,freihand,4,imputed,train
freihand_00005934,data/processed/landmarks/freihand_00005934.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00012858,data/processed/landmarks/freihand_00012858.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00005320,data/processed/landmarks/freihand_00005320.npy,unknown,claro,freihand,3,imputed,train
freihand_00009140,data/processed/landmarks/freihand_00009140.npy,unknown,medio,freihand,6,imputed,train
freihand_00014574,data/processed/landmarks/freihand_00014574.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00019560,data/processed/landmarks/freihand_00019560.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008187,data/processed/landmarks/freihand_00008187.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00005835,data/processed/landmarks/freihand_00005835.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00025739,data/processed/landmarks/freihand_00025739.npy,unknown,medio,freihand,6,imputed,train
freihand_00024628,data/processed/landmarks/freihand_00024628.npy,unknown,claro,freihand,2,imputed,train
freihand_00002222,data/processed/landmarks/freihand_00002222.npy,unknown,medio,freihand,5,imputed,train
freihand_00020901,data/processed/landmarks/freihand_00020901.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00014094,data/processed/landmarks/freihand_00014094.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00007649,data/processed/landmarks/freihand_00007649.npy,unknown,medio,freihand,5,imputed,train
freihand_00028880,data/processed/landmarks/freihand_00028880.npy,unknown,medio,freihand,6,imputed,train
freihand_00027690,data/processed/landmarks/freihand_00027690.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00023593,data/processed/landmarks/freihand_00023593.npy,unknown,claro,freihand,1,imputed,train
freihand_00032442,data/processed/landmarks/freihand_00032442.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00032046,data/processed/landmarks/freihand_00032046.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00008289,data/processed/landmarks/freihand_00008289.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00009503,data/processed/landmarks/freihand_00009503.npy,unknown,medio,freihand,7,imputed,train
freihand_00001166,data/processed/landmarks/freihand_00001166.npy,unknown,medio,freihand,5,imputed,train
freihand_00021335,data/processed/landmarks/freihand_00021335.npy,unknown,medio,freihand,5,imputed,train
freihand_00009133,data/processed/landmarks/freihand_00009133.npy,unknown,claro,freihand,1,imputed,train
freihand_00023512,data/processed/landmarks/freihand_00023512.npy,unknown,claro,freihand,2,imputed,train
freihand_00009174,data/processed/landmarks/freihand_00009174.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00030641,data/processed/landmarks/freihand_00030641.npy,unknown,medio,freihand,6,imputed,train
freihand_00025082,data/processed/landmarks/freihand_00025082.npy,unknown,medio,freihand,7,imputed,train
