path,label,source
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\1fefd389-2c9d-4b47-b110-a578f1b8b953.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2016a560-3309-4084-8e5c-59750defead3.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2035994d-6f84-4d7e-b4be-7b6847443c21.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\20932db1-ff95-4ac9-bd2e-a847af65423c.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\20b7ba18-6b2e-47bf-a96b-0a3eda3f52f0.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\20cf01d5-6666-4fb1-9a26-43eded16fe89.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\20f22622-5702-4d10-863e-882088102885.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\211849e9-b911-457c-bede-f0a111b80d4c.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\213e6f35-4935-451f-9eed-556c82b141a4.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\219eb90f-cfac-4f07-bd14-3ed4680c5132.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\21cb0810-b46d-4439-8e16-3960135cffde.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\21ef8077-e8ba-4872-a770-2e374f1127f9.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\22136e74-e281-4717-adcf-7776a2883233.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\22340c8b-a177-404c-a5ed-ede6f2e50ce9.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2249c5f8-a753-48d3-84e1-0bf3bbb20831.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\22659a67-2720-4a01-81f0-ae53450ba970.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\228181d3-5f0e-4950-a613-e7e5f8c447d8.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\22a752e9-3f68-4003-a467-b0ad2ad8d74a.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\22c24716-579d-44d8-b184-b3ab2d203bff.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\22e6ec7b-f8d3-470e-ae05-a1c5af0726a5.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\23155f96-ec5c-4177-8355-339c2648441f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2330d2eb-2bf8-4f4b-88dd-68aaaa15d0c1.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2346aa8e-a7c8-419d-8f38-76d578197821.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\236a5afd-278d-4746-8969-2fcd32146745.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\23a1dfdb-17b2-4424-95a4-4315e5f384c8.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\23c93dd2-4f97-414e-af02-cbed79f7a670.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\23f373f5-fcee-4b43-9807-9b4cc97b5ab7.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2418cd51-029c-4283-8368-ceddf0b7dcd7.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2435f256-2b2e-4102-bd5d-5bc6a02e4d68.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2475334c-c309-49b0-97f4-3bc35798d14d.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\24a663f7-281b-474c-80cc-daad5da8cf1d.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\251675d9-3888-44e4-892d-7bc44098dc70.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\25353c78-b57e-46df-ac28-13d05bdccc81.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\255df006-4724-4107-a630-462544e6b629.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2588cdf3-f5e7-4d21-8c7c-6fcff2d1a7e8.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\260ab934-598b-4fd3-9f30-d6fec0a1134d.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\262c5473-8ab0-4755-a4af-e837e24b3a67.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\264c3304-6635-48de-a629-68758f09d9d1.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\267b59c5-2413-48e6-95f6-323050b13fa5.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\26c354ca-5015-4817-b0ae-2ae01d81ce96.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\270ebaf0-b6ef-4979-90b7-d4160ca1c99f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\27605908-44ee-4109-93e7-48bf69c628cf.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\27874818-0c18-4b46-9633-03ba5b7c2ecf.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\279be461-6cc2-445d-9f2b-e8cc3ec68781.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\27caa017-c5e0-4add-9902-2346e5c689c4.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2814fc06-1e61-464b-8bbb-327dc26ac0a5.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\28330b2a-b5ea-43bd-a3dd-8de370822d31.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\28569a6a-fc7c-4241-8d41-fcd96b5c3fb9.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\28829469-e676-4956-9970-41879b809a46.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\28a9ac6a-8c50-4faf-831a-b2ec05eece65.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\28cd8f0e-7046-47c9-8417-d8d8eabbe49f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\28f1608d-c517-476e-8c4b-342ee3eaf849.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2914c017-fe67-41ec-b82b-df359d64aeb5.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2930a6b3-b83a-4472-9327-2457049802b8.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\294a96cf-8bf2-4614-9446-13479c7c8dea.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\296ed67d-09f5-41d8-aa19-012583e395b4.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\29893b1e-a041-4655-a9f3-fdaebbb98338.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\29a9528a-a6db-4424-a02f-c308bfef659f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\29cb3a9c-6442-4042-97ce-ee5fc48a96ab.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\29ecd118-d3a2-433a-8cce-8396746f87e5.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2a076013-b6af-4255-a5f5-4ab45bc106e5.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2a49578d-4d89-41a4-afa3-41ad5e1f342e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2a715877-3a14-4395-b65a-8a9835583b0c.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2ab598ed-988c-4622-877c-da2adbaede3d.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2ad906a0-f486-4757-8528-ee3383a9bbcc.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2af70cc1-eab5-4c11-93e0-79b34cf91c69.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2b1f3885-4d97-4475-8d4c-0f07c6fb408e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2b49e27f-0ed2-4e1d-bb6c-600e90cac53e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2b5d5fc6-8778-4506-9246-b3ebf6773243.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2b6f86a4-cb0a-4250-851c-512873a2f25a.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2b8fa334-37e3-435f-ba41-6712382f7d18.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2bbc73c4-a9b0-43af-84c1-1bc000a6c565.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2be2f129-16bf-49f1-b558-8752330c52d7.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2c0bc2cb-ab43-4b21-94c3-482be8b237d7.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2c208a09-2517-4a18-832c-4c85923e494c.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2c466f1f-c36b-4385-85d5-33e1c0927e2a.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2c627ddb-7f1a-4db1-9265-15d82bd1db5a.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2c8c6455-098c-4654-8c98-ba5d8ebc8b01.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2d05d0e5-0ee7-4ccd-b77b-05612140458c.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2d221403-33f6-425d-9c6c-bf62294a1d69.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2d52f3b0-7df3-49db-a93a-7c3eacddd4b9.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2d7479cf-2b38-4983-98ef-4531c8b8bd78.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2d9c5667-b514-4c6a-89df-257c6b75e919.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2db441b2-b720-4545-938d-673d776a61d2.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2dd1ae8f-5aa3-422f-b69c-602f065eecb4.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2e209583-c184-4961-a424-0ca8d9d8b71b.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2e4fadbb-ee4e-4a20-a25a-9733fb2553bf.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2e749180-d270-4b3c-81fb-bd747ae62d44.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2e99ec16-86b8-41a9-8e98-3350523a7f5a.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2eb76f75-b640-4e68-a52a-3b7197fac9d4.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2ed9f296-1db7-4af3-858a-92f7c5adf85c.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2ef9ec3d-2822-4016-b712-d9eb16e05004.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2f46b187-3dab-48e5-ac05-e1751a990362.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2f733223-a7d9-44f8-8652-f55f698c62ea.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2f977906-ce3a-41ee-9c0a-bcaae50f057e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\2fef3e19-768c-4b61-a86a-dd3e1e4f02fb.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\300bd854-2816-40c1-accd-604e32c06bab.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\30311d38-1e4e-40e7-9e2d-d0c19a058a1f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\30627190-6220-48ec-aec8-f8f043885551.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\308dd8d7-e5b9-49c4-83de-dd2f37c7285e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\30c50ca0-0c5f-478f-9ed0-2c06b7535bf3.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\30ec433d-9d5c-44aa-bb89-ced2a6ae5f1a.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3106b878-0dda-4580-9aaa-30c972aa21d1.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\313a1824-719a-4c0a-9d9f-c9d22b048e88.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\315c4084-9f91-4df9-ae80-802ffba1f905.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3194234b-d8ce-476b-8c10-32a0e94c9558.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\31b26d8c-ccbf-4ff2-882a-e669c5b89b3e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\31d4a405-017c-4006-859c-e81fb710d028.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\31fc51ec-8178-4089-96f9-b65d7ed6387c.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\322263bb-986e-4a6f-bcf0-3c2e70280ccb.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\323f342a-3295-4e0b-a87e-fc7d9b53b24b.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\325d0bc2-34e4-4514-80f6-25173abfc76e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3283114d-e509-4822-99fe-865fc90849ae.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\32efc859-07b4-4aaf-a085-7479af78f6ae.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\33206f90-7956-4874-a43c-75dc12588b25.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\333ee9b2-1b8c-43ad-8a94-5bd2a85382e6.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3360ec5e-82df-4f49-a6d0-d25ebc9f7314.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\33884e1f-b5cd-4c6f-9a2e-e13ece03c583.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\33afd399-d75f-43ce-b9f1-d1d3a24dd46d.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\33c9c29a-f0a8-4255-a695-9295e5b35373.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\33e5c7d3-d57b-4890-8173-dd0dd612056a.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\34037750-315d-4b7f-b8d0-551442ea0096.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\34226bec-0b20-4ec9-b9a6-92113371fed0.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\345d179d-98f4-4279-9469-f70e802fc3c1.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3483282d-2737-4256-ad89-894d890c4330.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\34a7d741-949d-433a-87b9-dd111c71c6ed.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\34e52cc3-fffa-4d66-9f5f-d7f9607c7524.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\353161b7-52ac-4337-924e-aca8eb7dfe82.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\356880dd-053b-4eb0-ae55-981fd6ba776f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\35853eea-fe5f-4e6b-89f7-22ae31aaaf50.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\35b5d1e3-2005-4dc2-9ed4-211151bb4061.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\35d6adce-9d37-4539-9c6e-cdc5fcca70b4.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\35efe54c-ded1-4948-bdce-b3d42a6313aa.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\360d28e4-4f01-46bb-81ca-9bbccca31450.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\36346acb-a349-4764-989d-bb81ec9cb80e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\367d1528-d3fc-4311-a9bf-354f2aa30ce4.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\369f6942-c5a1-4d5a-a4fb-0c4af5aeacba.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\36ba4d76-3b98-4207-8c74-8922519e046f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\36e890c1-7585-4c66-85c2-50bf19d7a39d.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\37098d9e-9292-42d9-9f74-a7f248b5ae6f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\372cb520-ae13-46f7-a0a5-648fc54dd795.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3761e4f6-a473-4071-8e02-9b155a047af5.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\377f8f66-a11a-4e30-8bcd-de6646660aca.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\37ae2036-4346-4ef8-b4d9-ec19bba9575c.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\37e16f84-1b3d-4ea8-a2b5-059edffe19c0.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\37fdc09d-b4d3-4e27-8bbb-425182486b4e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3829bf50-b20c-41b4-9b7f-40842a1df0dd.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\38454779-595b-4818-a0f5-f582a2e43a2f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3868c1a4-07f4-44f0-8020-0115499a4c5e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3880087f-30c7-427c-9bc7-cdd9de025896.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\389c4114-6e31-4893-8420-1d0f17e2c0be.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\38bde042-a6b0-4cb0-ace9-40d617bf0ca1.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\38f2922e-b428-4cee-ad98-709bfe29a6d2.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3917e60e-d156-4264-b851-5b3d79e9d451.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3934fa01-323d-4ee4-b56a-f15f79dae339.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3959211b-39bf-437c-9a11-bad4bcafc30f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3973234a-830a-4031-8737-ae951db3e17b.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3990a29b-9867-49ca-9f62-01f8b72934f4.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\39b2ace1-b8c2-4362-8907-1bdc63da4543.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\39db6add-4676-4ecc-b0ab-251bc1c0fa08.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\39fb472a-61c4-486f-8113-c337df229033.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3a314a0a-5281-4bf6-beb3-63bcd457b4e6.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3a4f848e-d5b0-4853-9fdb-c49a60e2bd2e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3a69d7e8-85a6-48a7-b636-7b6a7b9fb919.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3a8bdd8d-d9f3-4df9-aabc-bf12b9708c26.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3ab7b65f-bce2-4c2d-bf07-efabf4a3ee0f.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3acfe62f-cdc2-4674-ab59-a906cad80d55.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3af32fb4-2dfd-450e-a884-b018e03c6cba.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3b0bc965-d0d4-4775-9081-89809aeaf990.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3b38d2f6-e9b1-4073-a9d1-a4c30488d0f3.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3b519dc8-d9d1-4d13-ba3b-2348a8c99312.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3bb23753-caae-47b1-b38c-cabe6079cc41.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3bd03a92-461d-497a-9ac7-476f4d5731a9.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3bf4beb1-ad25-4eae-837d-8820f32c8ecd.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3c110be4-878e-4d7f-8d23-585d4eb34299.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3c37f5ad-ec6b-4b30-b142-a63fe4200e5e.npy,train_val_mute,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_mute\3c5984da-5528-4677-bad6-14e987cf095f.npy,train_val_mute,hagrid_nuevo
