sample_id,path_landmarks,label,condition,dataset,landmark_quality,mst,mst_origin,split
e8427e25-6772-4150-b063-3b3eae2af355,data/processed/landmarks/hagrid/three2/e8427e25-6772-4150-b063-3b3eae2af355.npy,three2,oscuro,hagrid,synthetic_gesture_mean,9,imputed,train
3136647c-897f-4450-b0d2-e7061dc80883,data/processed/landmarks/hagrid/peace_inverted/3136647c-897f-4450-b0d2-e7061dc80883.npy,peace_inverted,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00011338,data/processed/landmarks/freihand/00011338.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
22c4d6f9-648b-41bf-becb-49b0a481edbc,data/processed/landmarks/hagrid/like/22c4d6f9-648b-41bf-becb-49b0a481edbc.npy,like,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00013699,data/processed/landmarks/freihand/00013699.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
03332c88-702b-4b52-bf57-2b8f280f7be9,data/processed/landmarks/hagrid/like/03332c88-702b-4b52-bf57-2b8f280f7be9.npy,like,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00019864,data/processed/landmarks/freihand/00019864.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
37f3fb46-4a22-4974-96cd-bd27dc3634a0,data/processed/landmarks/hagrid/stop_inverted/37f3fb46-4a22-4974-96cd-bd27dc3634a0.npy,stop_inverted,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00013897,data/processed/landmarks/freihand/00013897.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00031314,data/processed/landmarks/freihand/00031314.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00009784,data/processed/landmarks/freihand/00009784.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00032060,data/processed/landmarks/freihand/00032060.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
freihand_00008702,data/processed/landmarks/freihand/00008702.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
freihand_00002601,data/processed/landmarks/freihand/00002601.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00001711,data/processed/landmarks/freihand/00001711.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
6b21496c-5539-48c5-9676-c54ac181fcf0,data/processed/landmarks/hagrid/four/6b21496c-5539-48c5-9676-c54ac181fcf0.npy,four,medio,hagrid,annotation_2d_projected,5,imputed,train
7d4e4bf9-ce5b-4f26-aca8-9a933b5ee647,data/processed/landmarks/hagrid/ok/7d4e4bf9-ce5b-4f26-aca8-9a933b5ee647.npy,ok,oscuro,hagrid,annotation_2d_projected,10,imputed,train
f51392bb-f257-4d99-a665-c7c1ac51d4ae,data/processed/landmarks/hagrid/two_up/f51392bb-f257-4d99-a665-c7c1ac51d4ae.npy,two_up,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00010771,data/processed/landmarks/freihand/00010771.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00012977,data/processed/landmarks/freihand/00012977.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00010993,data/processed/landmarks/freihand/00010993.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00006575,data/processed/landmarks/freihand/00006575.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
c1d7fb09-381c-4f7d-b1c0-f79013f95fe8,data/processed/landmarks/hagrid/three/c1d7fb09-381c-4f7d-b1c0-f79013f95fe8.npy,three,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00025972,data/processed/landmarks/freihand/00025972.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
a26872e3-59ba-4a17-ac98-b7b5d0328137,data/processed/landmarks/hagrid/palm/a26872e3-59ba-4a17-ac98-b7b5d0328137.npy,palm,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00026260,data/processed/landmarks/freihand/00026260.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
afb080d6-ff35-4780-94c9-c24d622b253d,data/processed/landmarks/hagrid/stop_inverted/afb080d6-ff35-4780-94c9-c24d622b253d.npy,stop_inverted,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00028941,data/processed/landmarks/freihand/00028941.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00000771,data/processed/landmarks/freihand/00000771.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00006225,data/processed/landmarks/freihand/00006225.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
f7ace9f8-1103-4a5b-bf0b-d2d9bb7d4c4c,data/processed/landmarks/hagrid/stop/f7ace9f8-1103-4a5b-bf0b-d2d9bb7d4c4c.npy,stop,oscuro,hagrid,annotation_2d_projected,9,imputed,train
48e233b7-39f7-492c-9914-b9497ee2c839,data/processed/landmarks/hagrid/three2/48e233b7-39f7-492c-9914-b9497ee2c839.npy,three2,medio,hagrid,annotation_2d_projected,6,imputed,train
eaefc6db-a70c-49aa-9fb8-6f7c5eee591c,data/processed/landmarks/hagrid/one/eaefc6db-a70c-49aa-9fb8-6f7c5eee591c.npy,one,claro,hagrid,synthetic_gesture_mean,3,imputed,train
d4fe611e-b951-4e32-b111-3088e57e76ab,data/processed/landmarks/hagrid/like/d4fe611e-b951-4e32-b111-3088e57e76ab.npy,like,claro,hagrid,annotation_2d_projected,4,imputed,train
166bf09a-4b15-4416-986e-08f94f911e8b,data/processed/landmarks/hagrid/ok/166bf09a-4b15-4416-986e-08f94f911e8b.npy,ok,claro,hagrid,annotation_2d_projected,4,imputed,train
692c7ccc-c36b-4a1f-b266-e47e7a4ec5ca,data/processed/landmarks/hagrid/peace/692c7ccc-c36b-4a1f-b266-e47e7a4ec5ca.npy,peace,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00020000,data/processed/landmarks/freihand/00020000.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
7b4bf3a9-4c8d-4378-a3b1-29accca5db48,data/processed/landmarks/hagrid/fist/7b4bf3a9-4c8d-4378-a3b1-29accca5db48.npy,fist,oscuro,hagrid,annotation_2d_projected,10,imputed,train
5549f2a7-abd9-4d1d-a90a-a341f09d97c4,data/processed/landmarks/hagrid/two_up/5549f2a7-abd9-4d1d-a90a-a341f09d97c4.npy,two_up,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00025062,data/processed/landmarks/freihand/00025062.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
a0a6c9a7-df67-46ba-a883-a070475d5c70,data/processed/landmarks/hagrid/two_up/a0a6c9a7-df67-46ba-a883-a070475d5c70.npy,two_up,medio,hagrid,annotation_2d_projected,5,imputed,train
b56e9336-3d36-442c-bd69-76f4df87f6bc,data/processed/landmarks/hagrid/three2/b56e9336-3d36-442c-bd69-76f4df87f6bc.npy,three2,medio,hagrid,annotation_2d_projected,6,imputed,train
f16e2412-db19-43b8-bebc-c3182429a1fa,data/processed/landmarks/hagrid/call/f16e2412-db19-43b8-bebc-c3182429a1fa.npy,call,oscuro,hagrid,annotation_2d_projected,9,imputed,train
6fae0750-c00a-4607-9d02-13c78943a671,data/processed/landmarks/hagrid/three2/6fae0750-c00a-4607-9d02-13c78943a671.npy,three2,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00015975,data/processed/landmarks/freihand/00015975.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00031502,data/processed/landmarks/freihand/00031502.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
25f1a2fe-618e-440d-b937-d003ffea6b71,data/processed/landmarks/hagrid/one/25f1a2fe-618e-440d-b937-d003ffea6b71.npy,one,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00017841,data/processed/landmarks/freihand/00017841.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
7428d521-5ae3-4900-a20b-807c12b73e87,data/processed/landmarks/hagrid/fist/7428d521-5ae3-4900-a20b-807c12b73e87.npy,fist,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00025496,data/processed/landmarks/freihand/00025496.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00026958,data/processed/landmarks/freihand/00026958.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
9d528f89-f96f-461a-b8f7-d998b5f72d76,data/processed/landmarks/hagrid/peace/9d528f89-f96f-461a-b8f7-d998b5f72d76.npy,peace,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00005480,data/processed/landmarks/freihand/00005480.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
e37b896a-a490-427a-ab72-9eab14bde328,data/processed/landmarks/hagrid/like/e37b896a-a490-427a-ab72-9eab14bde328.npy,like,medio,hagrid,annotation_2d_projected,7,imputed,train
4d710690-4fe7-4814-b864-e42d548b1475,data/processed/landmarks/hagrid/stop_inverted/4d710690-4fe7-4814-b864-e42d548b1475.npy,stop_inverted,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00011740,data/processed/landmarks/freihand/00011740.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00007689,data/processed/landmarks/freihand/00007689.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
860be232-537a-43cb-93c4-de10def6b375,data/processed/landmarks/hagrid/like/860be232-537a-43cb-93c4-de10def6b375.npy,like,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00032332,data/processed/landmarks/freihand/00032332.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00027455,data/processed/landmarks/freihand/00027455.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
40de03fb-e450-49c2-88ab-31f50b58b482,data/processed/landmarks/hagrid/stop/40de03fb-e450-49c2-88ab-31f50b58b482.npy,stop,medio,hagrid,annotation_2d_projected,7,imputed,train
7bba23e1-85b0-4c6b-8fc4-82c7dfa59aca,data/processed/landmarks/hagrid/mute/7bba23e1-85b0-4c6b-8fc4-82c7dfa59aca.npy,mute,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00004273,data/processed/landmarks/freihand/00004273.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
ff078733-3eee-4cb7-a65d-5042eeca9424,data/processed/landmarks/hagrid/ok/ff078733-3eee-4cb7-a65d-5042eeca9424.npy,ok,medio,hagrid,synthetic_gesture_mean,7,imputed,train
485325e2-7208-4183-8b34-1e02afb83261,data/processed/landmarks/hagrid/stop_inverted/485325e2-7208-4183-8b34-1e02afb83261.npy,stop_inverted,medio,hagrid,annotation_2d_projected,7,imputed,train
8fb2770b-751c-434c-b13e-745770f77ff3,data/processed/landmarks/hagrid/three2/8fb2770b-751c-434c-b13e-745770f77ff3.npy,three2,oscuro,hagrid,annotation_2d_projected,9,imputed,train
3458b3f9-77a6-4b64-ab5c-6a1c9a8a39cf,data/processed/landmarks/hagrid/one/3458b3f9-77a6-4b64-ab5c-6a1c9a8a39cf.npy,one,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00009615,data/processed/landmarks/freihand/00009615.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
7581af1e-43ba-4ca8-99c9-59d90c24e7cd,data/processed/landmarks/hagrid/rock/7581af1e-43ba-4ca8-99c9-59d90c24e7cd.npy,rock,oscuro,hagrid,annotation_2d_projected,8,imputed,train
536ae6ae-4c3b-4dc4-bf03-c40154402c8a,data/processed/landmarks/hagrid/one/536ae6ae-4c3b-4dc4-bf03-c40154402c8a.npy,one,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00004354,data/processed/landmarks/freihand/00004354.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
4b8eb722-f682-4a52-893a-777b93287eb7,data/processed/landmarks/hagrid/stop/4b8eb722-f682-4a52-893a-777b93287eb7.npy,stop,claro,hagrid,annotation_2d_projected,4,imputed,train
freihand_00025445,data/processed/landmarks/freihand/00025445.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00007763,data/processed/landmarks/freihand/00007763.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
0ff83a72-5fc9-4ae3-ac05-e9d6215ae351,data/processed/landmarks/hagrid/rock/0ff83a72-5fc9-4ae3-ac05-e9d6215ae351.npy,rock,claro,hagrid,annotation_2d_projected,2,imputed,train
221ed031-2b4a-4eac-a459-ea417facdb22,data/processed/landmarks/hagrid/ok/221ed031-2b4a-4eac-a459-ea417facdb22.npy,ok,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00007505,data/processed/landmarks/freihand/00007505.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
b87d2a93-42b5-4126-a1ce-5b2744d98157,data/processed/landmarks/hagrid/peace/b87d2a93-42b5-4126-a1ce-5b2744d98157.npy,peace,claro,hagrid,annotation_2d_projected,4,imputed,train
02f96281-cc5f-44a5-8ffc-98fd3e2608e7,data/processed/landmarks/hagrid/palm/02f96281-cc5f-44a5-8ffc-98fd3e2608e7.npy,palm,medio,hagrid,annotation_2d_projected,6,imputed,train
20a9bff2-4f5a-4852-8203-af79857f7ed1,data/processed/landmarks/hagrid/two_up_inverted/20a9bff2-4f5a-4852-8203-af79857f7ed1.npy,two_up_inverted,oscuro,hagrid,annotation_2d_projected,9,imputed,train
be006e91-2e61-4ff3-9699-3e0935c14b23,data/processed/landmarks/hagrid/stop/be006e91-2e61-4ff3-9699-3e0935c14b23.npy,stop,medio,hagrid,annotation_2d_projected,7,imputed,train
b2a289d0-f032-4622-8805-790c92d5c11e,data/processed/landmarks/hagrid/fist/b2a289d0-f032-4622-8805-790c92d5c11e.npy,fist,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00014687,data/processed/landmarks/freihand/00014687.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00024907,data/processed/landmarks/freihand/00024907.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00014429,data/processed/landmarks/freihand/00014429.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
8a084082-c298-4933-91c6-567d5b8a45be,data/processed/landmarks/hagrid/peace_inverted/8a084082-c298-4933-91c6-567d5b8a45be.npy,peace_inverted,medio,hagrid,annotation_2d_projected,5,imputed,train
3689394f-f0c6-445e-b5bf-37e34d5b88b6,data/processed/landmarks/hagrid/peace_inverted/3689394f-f0c6-445e-b5bf-37e34d5b88b6.npy,peace_inverted,claro,hagrid,annotation_2d_projected,1,imputed,train
2aaeeeb3-d942-4abb-af50-acc7f64f2e92,data/processed/landmarks/hagrid/three/2aaeeeb3-d942-4abb-af50-acc7f64f2e92.npy,three,oscuro,hagrid,annotation_2d_projected,9,imputed,train
0c2cb41f-dacb-419d-bb32-2fe6db484e6b,data/processed/landmarks/hagrid/three2/0c2cb41f-dacb-419d-bb32-2fe6db484e6b.npy,three2,oscuro,hagrid,annotation_2d_projected,10,imputed,train
254f045d-ce6a-4d10-a9ad-6ee3320f0ffb,data/processed/landmarks/hagrid/palm/254f045d-ce6a-4d10-a9ad-6ee3320f0ffb.npy,palm,medio,hagrid,annotation_2d_projected,6,imputed,train
13b6fb2d-856b-4c8f-8320-0ddc49a878d5,data/processed/landmarks/hagrid/peace_inverted/13b6fb2d-856b-4c8f-8320-0ddc49a878d5.npy,peace_inverted,claro,hagrid,annotation_2d_projected,1,imputed,train
fbbe9eaa-18d1-4edf-a878-f8385f1a54c9,data/processed/landmarks/hagrid/palm/fbbe9eaa-18d1-4edf-a878-f8385f1a54c9.npy,palm,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00004629,data/processed/landmarks/freihand/00004629.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00022646,data/processed/landmarks/freihand/00022646.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00008231,data/processed/landmarks/freihand/00008231.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
freihand_00015357,data/processed/landmarks/freihand/00015357.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00031383,data/processed/landmarks/freihand/00031383.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
6058de19-2cc1-49c8-be74-76ea8e0019a4,data/processed/landmarks/hagrid/stop/6058de19-2cc1-49c8-be74-76ea8e0019a4.npy,stop,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00011952,data/processed/landmarks/freihand/00011952.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
3ab7b65f-bce2-4c2d-bf07-efabf4a3ee0f,data/processed/landmarks/hagrid/mute/3ab7b65f-bce2-4c2d-bf07-efabf4a3ee0f.npy,mute,oscuro,hagrid,annotation_2d_projected,9,imputed,train
8d7e734c-809c-4fbf-a4f1-f4d61994e2ab,data/processed/landmarks/hagrid/three/8d7e734c-809c-4fbf-a4f1-f4d61994e2ab.npy,three,claro,hagrid,annotation_2d_projected,3,imputed,train
e3e1cea9-1ce5-46c3-b037-91995976c9da,data/processed/landmarks/hagrid/three/e3e1cea9-1ce5-46c3-b037-91995976c9da.npy,three,oscuro,hagrid,annotation_2d_projected,9,imputed,train
afde11b8-6dcc-40d4-8552-56dfcf4fdade,data/processed/landmarks/hagrid/one/afde11b8-6dcc-40d4-8552-56dfcf4fdade.npy,one,claro,hagrid,annotation_2d_projected,2,imputed,train
211a22a3-8519-4a9a-82ce-a7bce8e638a0,data/processed/landmarks/hagrid/peace_inverted/211a22a3-8519-4a9a-82ce-a7bce8e638a0.npy,peace_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00017762,data/processed/landmarks/freihand/00017762.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
f9e27df8-1beb-474b-8d9e-18bf0a4fda97,data/processed/landmarks/hagrid/three2/f9e27df8-1beb-474b-8d9e-18bf0a4fda97.npy,three2,oscuro,hagrid,annotation_2d_projected,10,imputed,train
aa3036ab-6f12-4ae8-b87c-7b67dada662b,data/processed/landmarks/hagrid/two_up/aa3036ab-6f12-4ae8-b87c-7b67dada662b.npy,two_up,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00013867,data/processed/landmarks/freihand/00013867.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
956f8fd2-2fea-415a-aee0-47a1b881c3a3,data/processed/landmarks/hagrid/dislike/956f8fd2-2fea-415a-aee0-47a1b881c3a3.npy,dislike,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00003381,data/processed/landmarks/freihand/00003381.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00027826,data/processed/landmarks/freihand/00027826.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
1aea5a4c-c690-4156-8aba-d6d78f37df9b,data/processed/landmarks/hagrid/mute/1aea5a4c-c690-4156-8aba-d6d78f37df9b.npy,mute,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00010636,data/processed/landmarks/freihand/00010636.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
bbc3b59b-4521-44ec-8bac-230c52cb703a,data/processed/landmarks/hagrid/ok/bbc3b59b-4521-44ec-8bac-230c52cb703a.npy,ok,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00008080,data/processed/landmarks/freihand/00008080.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
9363640f-5f69-46d4-a801-12408d96397b,data/processed/landmarks/hagrid/peace_inverted/9363640f-5f69-46d4-a801-12408d96397b.npy,peace_inverted,medio,hagrid,annotation_2d_projected,7,imputed,train
59b7fbc4-a97a-46be-9f11-1bfa90888369,data/processed/landmarks/hagrid/ok/59b7fbc4-a97a-46be-9f11-1bfa90888369.npy,ok,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00028021,data/processed/landmarks/freihand/00028021.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00001095,data/processed/landmarks/freihand/00001095.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00018460,data/processed/landmarks/freihand/00018460.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
ff5a10f9-9738-4437-9de0-4f33c5c9f1c3,data/processed/landmarks/hagrid/ok/ff5a10f9-9738-4437-9de0-4f33c5c9f1c3.npy,ok,medio,hagrid,annotation_2d_projected,6,imputed,train
b82f606e-fb69-4e4e-ada1-24fa89ee37a8,data/processed/landmarks/hagrid/like/b82f606e-fb69-4e4e-ada1-24fa89ee37a8.npy,like,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00021565,data/processed/landmarks/freihand/00021565.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00010369,data/processed/landmarks/freihand/00010369.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00030274,data/processed/landmarks/freihand/00030274.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00004903,data/processed/landmarks/freihand/00004903.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00007645,data/processed/landmarks/freihand/00007645.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
875b6bbd-d4cf-4a8a-8e3e-faf03ed7ce87,data/processed/landmarks/hagrid/call/875b6bbd-d4cf-4a8a-8e3e-faf03ed7ce87.npy,call,oscuro,hagrid,annotation_2d_projected,10,imputed,train
8057caee-d7f7-4dff-a117-04cf0b740f6f,data/processed/landmarks/hagrid/stop/8057caee-d7f7-4dff-a117-04cf0b740f6f.npy,stop,medio,hagrid,annotation_2d_projected,5,imputed,train
bbd8cd65-50b0-479f-97e4-7e9cca868121,data/processed/landmarks/hagrid/call/bbd8cd65-50b0-479f-97e4-7e9cca868121.npy,call,claro,hagrid,annotation_2d_projected,4,imputed,train
1f3471f1-27df-40eb-b9cb-e729929a08f5,data/processed/landmarks/hagrid/three/1f3471f1-27df-40eb-b9cb-e729929a08f5.npy,three,medio,hagrid,annotation_2d_projected,5,imputed,train
72ee8d6a-85d9-4ef0-8264-097c912bca38,data/processed/landmarks/hagrid/two_up_inverted/72ee8d6a-85d9-4ef0-8264-097c912bca38.npy,two_up_inverted,medio,hagrid,annotation_2d_projected,6,imputed,train
4bdd802e-be43-4fbd-b4f8-8a7b968bd932,data/processed/landmarks/hagrid/like/4bdd802e-be43-4fbd-b4f8-8a7b968bd932.npy,like,medio,hagrid,annotation_2d_projected,7,imputed,train
04a7d659-c1cf-4579-a78b-2ac5f6b516d4,data/processed/landmarks/hagrid/three2/04a7d659-c1cf-4579-a78b-2ac5f6b516d4.npy,three2,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00008262,data/processed/landmarks/freihand/00008262.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00003130,data/processed/landmarks/freihand/00003130.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00002661,data/processed/landmarks/freihand/00002661.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
a0d4c94b-1c1a-43c8-a448-2fd71bb0d049,data/processed/landmarks/hagrid/like/a0d4c94b-1c1a-43c8-a448-2fd71bb0d049.npy,like,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00015028,data/processed/landmarks/freihand/00015028.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00012610,data/processed/landmarks/freihand/00012610.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
34bc0e76-1e36-4f79-94a3-80831deb8a9c,data/processed/landmarks/hagrid/peace/34bc0e76-1e36-4f79-94a3-80831deb8a9c.npy,peace,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00007427,data/processed/landmarks/freihand/00007427.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00016462,data/processed/landmarks/freihand/00016462.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00011892,data/processed/landmarks/freihand/00011892.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00010516,data/processed/landmarks/freihand/00010516.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00002196,data/processed/landmarks/freihand/00002196.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00013659,data/processed/landmarks/freihand/00013659.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
46214af6-801a-4f72-8205-02e4b2365f78,data/processed/landmarks/hagrid/two_up_inverted/46214af6-801a-4f72-8205-02e4b2365f78.npy,two_up_inverted,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00001969,data/processed/landmarks/freihand/00001969.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00002297,data/processed/landmarks/freihand/00002297.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00010337,data/processed/landmarks/freihand/00010337.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
freihand_00006314,data/processed/landmarks/freihand/00006314.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
4180ec0e-8420-42b0-9278-b439b6d8e2ab,data/processed/landmarks/hagrid/like/4180ec0e-8420-42b0-9278-b439b6d8e2ab.npy,like,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00026132,data/processed/landmarks/freihand/00026132.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
cd1a9511-253c-40e1-a160-7e62ae09a8d6,data/processed/landmarks/hagrid/like/cd1a9511-253c-40e1-a160-7e62ae09a8d6.npy,like,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00014054,data/processed/landmarks/freihand/00014054.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
freihand_00012884,data/processed/landmarks/freihand/00012884.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
9c0e773f-a262-4169-bbcf-34f7ce080c71,data/processed/landmarks/hagrid/mute/9c0e773f-a262-4169-bbcf-34f7ce080c71.npy,mute,claro,hagrid,annotation_2d_projected,3,imputed,train
fbb641cd-06c6-47ef-a221-df1b04a91d96,data/processed/landmarks/hagrid/one/fbb641cd-06c6-47ef-a221-df1b04a91d96.npy,one,medio,hagrid,annotation_2d_projected,5,imputed,train
242fffff-a167-45af-9a51-eaf75763c0e5,data/processed/landmarks/hagrid/three2/242fffff-a167-45af-9a51-eaf75763c0e5.npy,three2,medio,hagrid,annotation_2d_projected,5,imputed,train
ab6ea81a-ac27-43cd-80c7-f92e72e5b177,data/processed/landmarks/hagrid/palm/ab6ea81a-ac27-43cd-80c7-f92e72e5b177.npy,palm,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00018095,data/processed/landmarks/freihand/00018095.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
574558dd-354a-417f-920b-63a9b67f145a,data/processed/landmarks/hagrid/peace_inverted/574558dd-354a-417f-920b-63a9b67f145a.npy,peace_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
9ee508b2-e670-40e3-8f5e-e5a655a7747a,data/processed/landmarks/hagrid/stop/9ee508b2-e670-40e3-8f5e-e5a655a7747a.npy,stop,medio,hagrid,annotation_2d_projected,6,imputed,train
65ce01a3-8d95-4d5f-ae9c-6b62c346e3d4,data/processed/landmarks/hagrid/palm/65ce01a3-8d95-4d5f-ae9c-6b62c346e3d4.npy,palm,medio,hagrid,annotation_2d_projected,7,imputed,train
365cdfdd-e20b-4e03-83fe-3feed7ed6800,data/processed/landmarks/hagrid/mute/365cdfdd-e20b-4e03-83fe-3feed7ed6800.npy,mute,oscuro,hagrid,annotation_2d_projected,10,imputed,train
5f6eeeee-9099-43bf-a9f4-b92e957efb11,data/processed/landmarks/hagrid/three2/5f6eeeee-9099-43bf-a9f4-b92e957efb11.npy,three2,oscuro,hagrid,annotation_2d_projected,10,imputed,train
