sample_id,path_landmarks,label,condition,dataset,landmark_quality,mst,mst_origin,split
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
freihand_00016620,data/processed/landmarks/freihand/00016620.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00006362,data/processed/landmarks/freihand/00006362.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00028517,data/processed/landmarks/freihand/00028517.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00032302,data/processed/landmarks/freihand/00032302.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00025945,data/processed/landmarks/freihand/00025945.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
freihand_00019996,data/processed/landmarks/freihand/00019996.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,7,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
freihand_00026563,data/processed/landmarks/freihand/00026563.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
freihand_00017149,data/processed/landmarks/freihand/00017149.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0004.jpg,data/processed/landmarks/hagrid/palm/palm_0004.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,8,imputed,train
freihand_00029193,data/processed/landmarks/freihand/00029193.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00004868,data/processed/landmarks/freihand/00004868.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00005046,data/processed/landmarks/freihand/00005046.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
freihand_00015840,data/processed/landmarks/freihand/00015840.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00028818,data/processed/landmarks/freihand/00028818.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00025711,data/processed/landmarks/freihand/00025711.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00015737,data/processed/landmarks/freihand/00015737.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00013132,data/processed/landmarks/freihand/00013132.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00027463,data/processed/landmarks/freihand/00027463.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00003737,data/processed/landmarks/freihand/00003737.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,4,imputed,train
freihand_00012522,data/processed/landmarks/freihand/00012522.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00018596,data/processed/landmarks/freihand/00018596.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
freihand_00027760,data/processed/landmarks/freihand/00027760.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00008213,data/processed/landmarks/freihand/00008213.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00010182,data/processed/landmarks/freihand/00010182.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00015132,data/processed/landmarks/freihand/00015132.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
freihand_00025917,data/processed/landmarks/freihand/00025917.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,6,imputed,train
freihand_00006913,data/processed/landmarks/freihand/00006913.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00000148,data/processed/landmarks/freihand/00000148.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00027305,data/processed/landmarks/freihand/00027305.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00003269,data/processed/landmarks/freihand/00003269.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00025924,data/processed/landmarks/freihand/00025924.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00006776,data/processed/landmarks/freihand/00006776.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
freihand_00029345,data/processed/landmarks/freihand/00029345.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,7,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00013897,data/processed/landmarks/freihand/00013897.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00026995,data/processed/landmarks/freihand/00026995.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,7,imputed,train
freihand_00025935,data/processed/landmarks/freihand/00025935.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,7,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00026601,data/processed/landmarks/freihand/00026601.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00027256,data/processed/landmarks/freihand/00027256.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00013687,data/processed/landmarks/freihand/00013687.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00024445,data/processed/landmarks/freihand/00024445.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00008595,data/processed/landmarks/freihand/00008595.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00026000,data/processed/landmarks/freihand/00026000.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,9,imputed,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
freihand_00008407,data/processed/landmarks/freihand/00008407.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00006604,data/processed/landmarks/freihand/00006604.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00024512,data/processed/landmarks/freihand/00024512.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00024583,data/processed/landmarks/freihand/00024583.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00027195,data/processed/landmarks/freihand/00027195.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,6,imputed,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
freihand_00010726,data/processed/landmarks/freihand/00010726.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,9,imputed,train
freihand_00017739,data/processed/landmarks/freihand/00017739.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,7,imputed,train
freihand_00002390,data/processed/landmarks/freihand/00002390.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00009758,data/processed/landmarks/freihand/00009758.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00011621,data/processed/landmarks/freihand/00011621.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,4,imputed,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,6,imputed,train
freihand_00012502,data/processed/landmarks/freihand/00012502.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00005656,data/processed/landmarks/freihand/00005656.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
freihand_00019947,data/processed/landmarks/freihand/00019947.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,6,imputed,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,9,imputed,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
freihand_00025469,data/processed/landmarks/freihand/00025469.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00009082,data/processed/landmarks/freihand/00009082.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00026367,data/processed/landmarks/freihand/00026367.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00024888,data/processed/landmarks/freihand/00024888.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00012359,data/processed/landmarks/freihand/00012359.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
freihand_00015277,data/processed/landmarks/freihand/00015277.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,6,imputed,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
palm_0004.jpg,data/processed/landmarks/hagrid/palm/palm_0004.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,8,imputed,train
freihand_00014038,data/processed/landmarks/freihand/00014038.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00001275,data/processed/landmarks/freihand/00001275.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,4,imputed,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,6,imputed,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,6,imputed,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,9,imputed,train
freihand_00024159,data/processed/landmarks/freihand/00024159.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00007668,data/processed/landmarks/freihand/00007668.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,6,imputed,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,6,imputed,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,9,imputed,train
freihand_00015314,data/processed/landmarks/freihand/00015314.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00005173,data/processed/landmarks/freihand/00005173.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,6,imputed,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,3,imputed,train
freihand_00015144,data/processed/landmarks/freihand/00015144.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,7,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00017076,data/processed/landmarks/freihand/00017076.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00001388,data/processed/landmarks/freihand/00001388.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
freihand_00010651,data/processed/landmarks/freihand/00010651.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00020695,data/processed/landmarks/freihand/00020695.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
freihand_00026421,data/processed/landmarks/freihand/00026421.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,7,imputed,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,4,imputed,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,7,imputed,train
freihand_00002729,data/processed/landmarks/freihand/00002729.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00001234,data/processed/landmarks/freihand/00001234.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00001944,data/processed/landmarks/freihand/00001944.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00029899,data/processed/landmarks/freihand/00029899.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
freihand_00032239,data/processed/landmarks/freihand/00032239.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
freihand_00017046,data/processed/landmarks/freihand/00017046.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,6,imputed,train
freihand_00029447,data/processed/landmarks/freihand/00029447.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
freihand_00012652,data/processed/landmarks/freihand/00012652.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00019321,data/processed/landmarks/freihand/00019321.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00001341,data/processed/landmarks/freihand/00001341.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00018241,data/processed/landmarks/freihand/00018241.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00031803,data/processed/landmarks/freihand/00031803.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00023540,data/processed/landmarks/freihand/00023540.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,3,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,9,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,4,imputed,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00015272,data/processed/landmarks/freihand/00015272.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,6,imputed,train
freihand_00029012,data/processed/landmarks/freihand/00029012.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
freihand_00006685,data/processed/landmarks/freihand/00006685.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,4,imputed,train
freihand_00023247,data/processed/landmarks/freihand/00023247.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00011595,data/processed/landmarks/freihand/00011595.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,claro,hagrid,unknown_hagrid_quality,3,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,6,imputed,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,6,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
freihand_00023433,data/processed/landmarks/freihand/00023433.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00026949,data/processed/landmarks/freihand/00026949.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00000654,data/processed/landmarks/freihand/00000654.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,6,imputed,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,medio,hagrid,unknown_hagrid_quality,5,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,1,imputed,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,medio,hagrid,unknown_hagrid_quality,7,imputed,train
freihand_00006398,data/processed/landmarks/freihand/00006398.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,claro,hagrid,unknown_hagrid_quality,3,imputed,train
