sample_id,path_landmarks,label,condition,dataset,landmark_quality,mst,mst_origin,split
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00008549,data/processed/landmarks/freihand/00008549.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00002731,data/processed/landmarks/freihand/00002731.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00000561,data/processed/landmarks/freihand/00000561.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00031903,data/processed/landmarks/freihand/00031903.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00001111,data/processed/landmarks/freihand/00001111.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00002695,data/processed/landmarks/freihand/00002695.npy,unknown,claro,freihand,real_3d_freihand,3,original,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00022253,data/processed/landmarks/freihand/00022253.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00022505,data/processed/landmarks/freihand/00022505.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00014410,data/processed/landmarks/freihand/00014410.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00026315,data/processed/landmarks/freihand/00026315.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00021260,data/processed/landmarks/freihand/00021260.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00020349,data/processed/landmarks/freihand/00020349.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0004.jpg,data/processed/landmarks/hagrid/palm/palm_0004.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00024132,data/processed/landmarks/freihand/00024132.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00015842,data/processed/landmarks/freihand/00015842.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00014583,data/processed/landmarks/freihand/00014583.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00003851,data/processed/landmarks/freihand/00003851.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00016139,data/processed/landmarks/freihand/00016139.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00013370,data/processed/landmarks/freihand/00013370.npy,unknown,claro,freihand,real_3d_freihand,2,original,train
freihand_00002182,data/processed/landmarks/freihand/00002182.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00020220,data/processed/landmarks/freihand/00020220.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00004205,data/processed/landmarks/freihand/00004205.npy,unknown,claro,freihand,real_3d_freihand,2,original,train
freihand_00020239,data/processed/landmarks/freihand/00020239.npy,unknown,claro,freihand,real_3d_freihand,2,original,train
freihand_00015647,data/processed/landmarks/freihand/00015647.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00016924,data/processed/landmarks/freihand/00016924.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00003959,data/processed/landmarks/freihand/00003959.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00012143,data/processed/landmarks/freihand/00012143.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0004.jpg,data/processed/landmarks/hagrid/palm/palm_0004.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00023036,data/processed/landmarks/freihand/00023036.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00017473,data/processed/landmarks/freihand/00017473.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00019196,data/processed/landmarks/freihand/00019196.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00027956,data/processed/landmarks/freihand/00027956.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00000197,data/processed/landmarks/freihand/00000197.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00011613,data/processed/landmarks/freihand/00011613.npy,unknown,claro,freihand,real_3d_freihand,2,original,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0004.jpg,data/processed/landmarks/hagrid/palm/palm_0004.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00016507,data/processed/landmarks/freihand/00016507.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00031067,data/processed/landmarks/freihand/00031067.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00026532,data/processed/landmarks/freihand/00026532.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00014629,data/processed/landmarks/freihand/00014629.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00030467,data/processed/landmarks/freihand/00030467.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00013727,data/processed/landmarks/freihand/00013727.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00024726,data/processed/landmarks/freihand/00024726.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00020907,data/processed/landmarks/freihand/00020907.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00019723,data/processed/landmarks/freihand/00019723.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00028851,data/processed/landmarks/freihand/00028851.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00028851,data/processed/landmarks/freihand/00028851.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00020481,data/processed/landmarks/freihand/00020481.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00011562,data/processed/landmarks/freihand/00011562.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
freihand_00015035,data/processed/landmarks/freihand/00015035.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00031753,data/processed/landmarks/freihand/00031753.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0004.jpg,data/processed/landmarks/hagrid/palm/palm_0004.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00015448,data/processed/landmarks/freihand/00015448.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00018655,data/processed/landmarks/freihand/00018655.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00023567,data/processed/landmarks/freihand/00023567.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00020959,data/processed/landmarks/freihand/00020959.npy,unknown,claro,freihand,real_3d_freihand,1,original,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00012650,data/processed/landmarks/freihand/00012650.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00012650,data/processed/landmarks/freihand/00012650.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00000399,data/processed/landmarks/freihand/00000399.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00006123,data/processed/landmarks/freihand/00006123.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00020052,data/processed/landmarks/freihand/00020052.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00026358,data/processed/landmarks/freihand/00026358.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00029918,data/processed/landmarks/freihand/00029918.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00013224,data/processed/landmarks/freihand/00013224.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00011482,data/processed/landmarks/freihand/00011482.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00018652,data/processed/landmarks/freihand/00018652.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00004710,data/processed/landmarks/freihand/00004710.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00027385,data/processed/landmarks/freihand/00027385.npy,unknown,oscuro,freihand,real_3d_freihand,9,original,train
freihand_00000341,data/processed/landmarks/freihand/00000341.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00021341,data/processed/landmarks/freihand/00021341.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
freihand_00014274,data/processed/landmarks/freihand/00014274.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00012739,data/processed/landmarks/freihand/00012739.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00007546,data/processed/landmarks/freihand/00007546.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00011867,data/processed/landmarks/freihand/00011867.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00019188,data/processed/landmarks/freihand/00019188.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00006499,data/processed/landmarks/freihand/00006499.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00031877,data/processed/landmarks/freihand/00031877.npy,unknown,claro,freihand,real_3d_freihand,2,original,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00004052,data/processed/landmarks/freihand/00004052.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00004395,data/processed/landmarks/freihand/00004395.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0008.jpg,data/processed/landmarks/hagrid/palm/palm_0008.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00006029,data/processed/landmarks/freihand/00006029.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00022189,data/processed/landmarks/freihand/00022189.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00005208,data/processed/landmarks/freihand/00005208.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00026512,data/processed/landmarks/freihand/00026512.npy,unknown,oscuro,freihand,real_3d_freihand,10,original,train
freihand_00031263,data/processed/landmarks/freihand/00031263.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0004.jpg,data/processed/landmarks/hagrid/palm/palm_0004.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0001.jpg,data/processed/landmarks/hagrid/fist/fist_0001.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00010286,data/processed/landmarks/freihand/00010286.npy,unknown,oscuro,freihand,real_3d_freihand,9,original,train
freihand_00027456,data/processed/landmarks/freihand/00027456.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00013256,data/processed/landmarks/freihand/00013256.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00027267,data/processed/landmarks/freihand/00027267.npy,unknown,oscuro,freihand,real_3d_freihand,9,original,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0010.jpg,data/processed/landmarks/hagrid/palm/palm_0010.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0005.jpg,data/processed/landmarks/hagrid/fist/fist_0005.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0009.jpg,data/processed/landmarks/hagrid/palm/palm_0009.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00026198,data/processed/landmarks/freihand/00026198.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00025905,data/processed/landmarks/freihand/00025905.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00024858,data/processed/landmarks/freihand/00024858.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
fist_0002.jpg,data/processed/landmarks/hagrid/fist/fist_0002.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00024161,data/processed/landmarks/freihand/00024161.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00003274,data/processed/landmarks/freihand/00003274.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00009836,data/processed/landmarks/freihand/00009836.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
palm_0004.jpg,data/processed/landmarks/hagrid/palm/palm_0004.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
fist_0004.jpg,data/processed/landmarks/hagrid/fist/fist_0004.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0003.jpg,data/processed/landmarks/hagrid/palm/palm_0003.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0001.jpg,data/processed/landmarks/hagrid/palm/palm_0001.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0007.jpg,data/processed/landmarks/hagrid/palm/palm_0007.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
palm_0006.jpg,data/processed/landmarks/hagrid/palm/palm_0006.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00031877,data/processed/landmarks/freihand/00031877.npy,unknown,claro,freihand,real_3d_freihand,2,original,train
freihand_00011103,data/processed/landmarks/freihand/00011103.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00002015,data/processed/landmarks/freihand/00002015.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00024165,data/processed/landmarks/freihand/00024165.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00001655,data/processed/landmarks/freihand/00001655.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
palm_0005.jpg,data/processed/landmarks/hagrid/palm/palm_0005.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00024321,data/processed/landmarks/freihand/00024321.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00024705,data/processed/landmarks/freihand/00024705.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00016708,data/processed/landmarks/freihand/00016708.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00009870,data/processed/landmarks/freihand/00009870.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
freihand_00024899,data/processed/landmarks/freihand/00024899.npy,unknown,claro,freihand,real_3d_freihand,4,original,train
freihand_00023866,data/processed/landmarks/freihand/00023866.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00005184,data/processed/landmarks/freihand/00005184.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00013370,data/processed/landmarks/freihand/00013370.npy,unknown,claro,freihand,real_3d_freihand,2,original,train
fist_0003.jpg,data/processed/landmarks/hagrid/fist/fist_0003.jpg.npy,fist,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
freihand_00012210,data/processed/landmarks/freihand/00012210.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00026471,data/processed/landmarks/freihand/00026471.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00029724,data/processed/landmarks/freihand/00029724.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
palm_0002.jpg,data/processed/landmarks/hagrid/palm/palm_0002.jpg.npy,palm,sin_mst,hagrid,unknown_hagrid_quality,,missing,train
