sample_id,path_landmarks,label,condition,dataset,landmark_quality,mst,mst_origin,split
freihand_00005884,data/processed/landmarks/freihand/00005884.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
freihand_00032209,data/processed/landmarks/freihand/00032209.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
b327951d-8647-4cbb-b587-72954119ae1c,data/processed/landmarks/hagrid/stop_inverted/b327951d-8647-4cbb-b587-72954119ae1c.npy,stop_inverted,oscuro,hagrid,synthetic_gesture_mean,10,imputed,train
078f509f-e8ba-43ff-b0e5-5c40192c945e,data/processed/landmarks/hagrid/fist/078f509f-e8ba-43ff-b0e5-5c40192c945e.npy,fist,claro,hagrid,annotation_2d_projected,3,imputed,train
0003a570-72ec-44c8-b0dd-c3ce6bb98a08,data/processed/landmarks/hagrid/two_up_inverted/0003a570-72ec-44c8-b0dd-c3ce6bb98a08.npy,two_up_inverted,oscuro,hagrid,annotation_2d_projected,8,imputed,train
022cc88b-94c5-446e-9d1a-749ff6773dfe,data/processed/landmarks/hagrid/one/022cc88b-94c5-446e-9d1a-749ff6773dfe.npy,one,claro,hagrid,annotation_2d_projected,4,imputed,train
01932a51-ac81-4fde-9e62-d70c79def69f,data/processed/landmarks/hagrid/fist/01932a51-ac81-4fde-9e62-d70c79def69f.npy,fist,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00002773,data/processed/landmarks/freihand/00002773.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00025642,data/processed/landmarks/freihand/00025642.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00022898,data/processed/landmarks/freihand/00022898.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00025636,data/processed/landmarks/freihand/00025636.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
020d20da-bd66-4709-9b7a-a37fe7cda6c2,data/processed/landmarks/hagrid/mute/020d20da-bd66-4709-9b7a-a37fe7cda6c2.npy,mute,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00021639,data/processed/landmarks/freihand/00021639.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
06cf2846-61c0-4105-b8fb-567e67a56cc3,data/processed/landmarks/hagrid/four/06cf2846-61c0-4105-b8fb-567e67a56cc3.npy,four,medio,hagrid,annotation_2d_projected,6,imputed,train
0824f2f9-c590-4b73-b9eb-d6d00fca791a,data/processed/landmarks/hagrid/like/0824f2f9-c590-4b73-b9eb-d6d00fca791a.npy,like,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00015705,data/processed/landmarks/freihand/00015705.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00026211,data/processed/landmarks/freihand/00026211.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
83295293-53de-4f4a-a9e1-627f949eeaa1,data/processed/landmarks/hagrid/peace_inverted/83295293-53de-4f4a-a9e1-627f949eeaa1.npy,peace_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00015476,data/processed/landmarks/freihand/00015476.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
0671eb1b-8e39-4727-bee6-18ff8c53c1ca,data/processed/landmarks/hagrid/four/0671eb1b-8e39-4727-bee6-18ff8c53c1ca.npy,four,claro,hagrid,annotation_2d_projected,3,imputed,train
04745c30-505a-4a1e-be71-f97b6ea335f5,data/processed/landmarks/hagrid/mute/04745c30-505a-4a1e-be71-f97b6ea335f5.npy,mute,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00007121,data/processed/landmarks/freihand/00007121.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
0512ec67-512b-4554-a19d-f0b4ea57ecb4,data/processed/landmarks/hagrid/peace/0512ec67-512b-4554-a19d-f0b4ea57ecb4.npy,peace,claro,hagrid,annotation_2d_projected,4,imputed,train
freihand_00031891,data/processed/landmarks/freihand/00031891.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
06d66a9d-bfbd-4a8a-a0ff-6c0f7e641118,data/processed/landmarks/hagrid/like/06d66a9d-bfbd-4a8a-a0ff-6c0f7e641118.npy,like,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00021945,data/processed/landmarks/freihand/00021945.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
026ea24a-25ca-48f7-bc91-52b2d64b42ae,data/processed/landmarks/hagrid/peace/026ea24a-25ca-48f7-bc91-52b2d64b42ae.npy,peace,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
1db2c669-d03c-40fa-a313-b28f1339d4e4,data/processed/landmarks/hagrid/call/1db2c669-d03c-40fa-a313-b28f1339d4e4.npy,call,oscuro,hagrid,annotation_2d_projected,8,imputed,train
06cd9ef9-7260-4b5a-a823-63a4f8098e0a,data/processed/landmarks/hagrid/ok/06cd9ef9-7260-4b5a-a823-63a4f8098e0a.npy,ok,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00028235,data/processed/landmarks/freihand/00028235.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00032441,data/processed/landmarks/freihand/00032441.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00009857,data/processed/landmarks/freihand/00009857.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
03113277-7aa8-4041-af4a-c294344830d1,data/processed/landmarks/hagrid/fist/03113277-7aa8-4041-af4a-c294344830d1.npy,fist,medio,hagrid,annotation_2d_projected,5,imputed,train
018dc44b-198a-4735-abf7-2153b1226da0,data/processed/landmarks/hagrid/peace/018dc44b-198a-4735-abf7-2153b1226da0.npy,peace,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00015965,data/processed/landmarks/freihand/00015965.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
031a643e-ee00-4ecf-bada-daca0aa5c0c7,data/processed/landmarks/hagrid/like/031a643e-ee00-4ecf-bada-daca0aa5c0c7.npy,like,medio,hagrid,annotation_2d_projected,5,imputed,train
0063a387-65f5-4158-a745-f6f77bebdc43,data/processed/landmarks/hagrid/four/0063a387-65f5-4158-a745-f6f77bebdc43.npy,four,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00010699,data/processed/landmarks/freihand/00010699.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00000212,data/processed/landmarks/freihand/00000212.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00014254,data/processed/landmarks/freihand/00014254.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
05401d9e-85be-4e50-a520-a217a524465a,data/processed/landmarks/hagrid/palm/05401d9e-85be-4e50-a520-a217a524465a.npy,palm,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00005065,data/processed/landmarks/freihand/00005065.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00004321,data/processed/landmarks/freihand/00004321.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
0304bd5d-e138-4802-9298-e101105c7e55,data/processed/landmarks/hagrid/mute/0304bd5d-e138-4802-9298-e101105c7e55.npy,mute,claro,hagrid,annotation_2d_projected,2,imputed,train
22fb3aa1-f8d2-453f-92d9-59993c89fbfe,data/processed/landmarks/hagrid/three/22fb3aa1-f8d2-453f-92d9-59993c89fbfe.npy,three,medio,hagrid,annotation_2d_projected,7,imputed,train
61ea0856-59bf-4354-8fa7-19fc41adc4b4,data/processed/landmarks/hagrid/stop_inverted/61ea0856-59bf-4354-8fa7-19fc41adc4b4.npy,stop_inverted,oscuro,hagrid,annotation_2d_projected,9,imputed,train
048f7896-ac47-4a32-8ef7-1ce9165cec5a,data/processed/landmarks/hagrid/rock/048f7896-ac47-4a32-8ef7-1ce9165cec5a.npy,rock,oscuro,hagrid,unknown_hagrid_quality,10,imputed,train
047c23a6-7939-4d17-9c1a-3efd73123c82,data/processed/landmarks/hagrid/mute/047c23a6-7939-4d17-9c1a-3efd73123c82.npy,mute,claro,hagrid,synthetic_gesture_mean,1,imputed,train
freihand_00012038,data/processed/landmarks/freihand/00012038.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
3db37e86-b730-4370-b0e8-72631f971372,data/processed/landmarks/hagrid/peace_inverted/3db37e86-b730-4370-b0e8-72631f971372.npy,peace_inverted,claro,hagrid,annotation_2d_projected,3,imputed,train
0309f9af-9cf7-4f78-985d-b0315674d583,data/processed/landmarks/hagrid/peace/0309f9af-9cf7-4f78-985d-b0315674d583.npy,peace,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00009350,data/processed/landmarks/freihand/00009350.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00007740,data/processed/landmarks/freihand/00007740.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
0213d712-d3c5-4194-b82a-7047b152d766,data/processed/landmarks/hagrid/stop/0213d712-d3c5-4194-b82a-7047b152d766.npy,stop,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00026757,data/processed/landmarks/freihand/00026757.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
5a126d4a-dded-4a1e-83e7-68bbf5df85f4,data/processed/landmarks/hagrid/three2/5a126d4a-dded-4a1e-83e7-68bbf5df85f4.npy,three2,oscuro,hagrid,annotation_2d_projected,9,imputed,train
012d280f-4106-4ae6-ae5b-3b5bc6bd22ad,data/processed/landmarks/hagrid/stop/012d280f-4106-4ae6-ae5b-3b5bc6bd22ad.npy,stop,claro,hagrid,annotation_2d_projected,3,imputed,train
a8c73d74-4d2f-42f1-a2d0-f36e3167c250,data/processed/landmarks/hagrid/peace_inverted/a8c73d74-4d2f-42f1-a2d0-f36e3167c250.npy,peace_inverted,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00008248,data/processed/landmarks/freihand/00008248.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
1258c30e-f3f5-4897-affd-6b004b8ac4c6,data/processed/landmarks/hagrid/stop_inverted/1258c30e-f3f5-4897-affd-6b004b8ac4c6.npy,stop_inverted,claro,hagrid,annotation_2d_projected,2,imputed,train
05faf28a-dd85-4190-b2f8-00c14ab10d05,data/processed/landmarks/hagrid/four/05faf28a-dd85-4190-b2f8-00c14ab10d05.npy,four,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00018939,data/processed/landmarks/freihand/00018939.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
663a2802-c9cd-4138-8401-218782a64e35,data/processed/landmarks/hagrid/stop_inverted/663a2802-c9cd-4138-8401-218782a64e35.npy,stop_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00014900,data/processed/landmarks/freihand/00014900.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00020064,data/processed/landmarks/freihand/00020064.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00010820,data/processed/landmarks/freihand/00010820.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00006049,data/processed/landmarks/freihand/00006049.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
2c95a177-fbaf-4036-9319-eb0eefa3e82f,data/processed/landmarks/hagrid/call/2c95a177-fbaf-4036-9319-eb0eefa3e82f.npy,call,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00030607,data/processed/landmarks/freihand/00030607.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00030103,data/processed/landmarks/freihand/00030103.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00014228,data/processed/landmarks/freihand/00014228.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00022481,data/processed/landmarks/freihand/00022481.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
06c4a780-0790-4197-96cd-dde6147fba3c,data/processed/landmarks/hagrid/one/06c4a780-0790-4197-96cd-dde6147fba3c.npy,one,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00020657,data/processed/landmarks/freihand/00020657.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00029925,data/processed/landmarks/freihand/00029925.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
freihand_00005630,data/processed/landmarks/freihand/00005630.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00013770,data/processed/landmarks/freihand/00013770.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00018917,data/processed/landmarks/freihand/00018917.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
freihand_00019526,data/processed/landmarks/freihand/00019526.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
0ea9d994-c7c4-4dfe-b1e5-68c5420c94f1,data/processed/landmarks/hagrid/two_up/0ea9d994-c7c4-4dfe-b1e5-68c5420c94f1.npy,two_up,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00002931,data/processed/landmarks/freihand/00002931.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
58a0ef88-b5f9-42cc-9b46-4e8feb266cf4,data/processed/landmarks/hagrid/peace_inverted/58a0ef88-b5f9-42cc-9b46-4e8feb266cf4.npy,peace_inverted,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00006069,data/processed/landmarks/freihand/00006069.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
05132ee6-3bba-4419-978f-c16b988665e4,data/processed/landmarks/hagrid/one/05132ee6-3bba-4419-978f-c16b988665e4.npy,one,medio,hagrid,annotation_2d_projected,6,imputed,train
008a8fd6-7848-4f31-89a4-9291fa866298,data/processed/landmarks/hagrid/mute/008a8fd6-7848-4f31-89a4-9291fa866298.npy,mute,claro,hagrid,annotation_2d_projected,1,imputed,train
22f35b39-a8ff-4b4a-b9df-004454e8f95c,data/processed/landmarks/hagrid/three/22f35b39-a8ff-4b4a-b9df-004454e8f95c.npy,three,claro,hagrid,annotation_2d_projected,2,imputed,train
0183ad2a-aa2a-4b95-9864-49a9abb07454,data/processed/landmarks/hagrid/rock/0183ad2a-aa2a-4b95-9864-49a9abb07454.npy,rock,oscuro,hagrid,synthetic_gesture_mean,9,imputed,train
07aed51f-742b-4654-960e-449e326fd784,data/processed/landmarks/hagrid/palm/07aed51f-742b-4654-960e-449e326fd784.npy,palm,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00024775,data/processed/landmarks/freihand/00024775.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00013127,data/processed/landmarks/freihand/00013127.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
028e5825-a2be-431c-83e6-9c06b72f9d6a,data/processed/landmarks/hagrid/stop/028e5825-a2be-431c-83e6-9c06b72f9d6a.npy,stop,claro,hagrid,annotation_2d_projected,1,imputed,train
05a52f6e-4e8e-4d02-891f-8ff3913d1117,data/processed/landmarks/hagrid/dislike/05a52f6e-4e8e-4d02-891f-8ff3913d1117.npy,dislike,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00022042,data/processed/landmarks/freihand/00022042.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00005347,data/processed/landmarks/freihand/00005347.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00007190,data/processed/landmarks/freihand/00007190.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
01a35656-92a0-4893-bdb5-94f025c3dc8a,data/processed/landmarks/hagrid/rock/01a35656-92a0-4893-bdb5-94f025c3dc8a.npy,rock,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00006333,data/processed/landmarks/freihand/00006333.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
d9fc2163-9c3e-4456-a65d-1260581caa61,data/processed/landmarks/hagrid/two_up_inverted/d9fc2163-9c3e-4456-a65d-1260581caa61.npy,two_up_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
cb0cb8ea-1560-48cc-b664-c91a333a5642,data/processed/landmarks/hagrid/two_up_inverted/cb0cb8ea-1560-48cc-b664-c91a333a5642.npy,two_up_inverted,medio,hagrid,synthetic_gesture_mean,7,imputed,train
freihand_00004092,data/processed/landmarks/freihand/00004092.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00021563,data/processed/landmarks/freihand/00021563.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
05a9f120-2450-4d81-94cf-b236b0df42fa,data/processed/landmarks/hagrid/ok/05a9f120-2450-4d81-94cf-b236b0df42fa.npy,ok,medio,hagrid,synthetic_gesture_mean,7,imputed,train
0601000d-0d31-4627-bc00-87b597185e66,data/processed/landmarks/hagrid/four/0601000d-0d31-4627-bc00-87b597185e66.npy,four,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00005369,data/processed/landmarks/freihand/00005369.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
0725f2af-7623-4e2c-9178-ca4e511072dc,data/processed/landmarks/hagrid/four/0725f2af-7623-4e2c-9178-ca4e511072dc.npy,four,medio,hagrid,annotation_2d_projected,7,imputed,train
8e83b0a7-d6e0-431f-ab73-24349b0a2b71,data/processed/landmarks/hagrid/two_up_inverted/8e83b0a7-d6e0-431f-ab73-24349b0a2b71.npy,two_up_inverted,oscuro,hagrid,unknown_hagrid_quality,9,imputed,train
freihand_00010909,data/processed/landmarks/freihand/00010909.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00030330,data/processed/landmarks/freihand/00030330.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00029270,data/processed/landmarks/freihand/00029270.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00028244,data/processed/landmarks/freihand/00028244.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00008071,data/processed/landmarks/freihand/00008071.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00005248,data/processed/landmarks/freihand/00005248.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
036d5d2a-1d05-4b94-8dee-9dcef7abcf55,data/processed/landmarks/hagrid/stop/036d5d2a-1d05-4b94-8dee-9dcef7abcf55.npy,stop,claro,hagrid,unknown_hagrid_quality,2,imputed,train
freihand_00005121,data/processed/landmarks/freihand/00005121.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00022676,data/processed/landmarks/freihand/00022676.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00028478,data/processed/landmarks/freihand/00028478.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00021178,data/processed/landmarks/freihand/00021178.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
039b6543-0949-4199-b5c1-5f8546cebbbb,data/processed/landmarks/hagrid/one/039b6543-0949-4199-b5c1-5f8546cebbbb.npy,one,oscuro,hagrid,annotation_2d_projected,10,imputed,train
01b3493c-6d20-4f2e-a1e5-9661444248be,data/processed/landmarks/hagrid/three2/01b3493c-6d20-4f2e-a1e5-9661444248be.npy,three2,claro,hagrid,unknown_hagrid_quality,1,imputed,train
4e09efa1-6d85-41e5-8909-4d812aa7b40c,data/processed/landmarks/hagrid/peace_inverted/4e09efa1-6d85-41e5-8909-4d812aa7b40c.npy,peace_inverted,claro,hagrid,annotation_2d_projected,2,imputed,train
02ea6444-1f9c-4eb5-ac7c-3fc341ea24d3,data/processed/landmarks/hagrid/palm/02ea6444-1f9c-4eb5-ac7c-3fc341ea24d3.npy,palm,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00012351,data/processed/landmarks/freihand/00012351.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
02ebaa86-e5e5-47e7-bab5-d0d1b39bc0de,data/processed/landmarks/hagrid/mute/02ebaa86-e5e5-47e7-bab5-d0d1b39bc0de.npy,mute,medio,hagrid,annotation_2d_projected,5,imputed,train
5f47668c-5763-4a3b-89fb-618907cce335,data/processed/landmarks/hagrid/call/5f47668c-5763-4a3b-89fb-618907cce335.npy,call,medio,hagrid,annotation_2d_projected,5,imputed,train
e1310a60-b118-4def-9ff7-f3e047d1fed0,data/processed/landmarks/hagrid/two_up/e1310a60-b118-4def-9ff7-f3e047d1fed0.npy,two_up,oscuro,hagrid,unknown_hagrid_quality,8,imputed,train
freihand_00006129,data/processed/landmarks/freihand/00006129.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
020d20da-bd66-4709-9b7a-a37fe7cda6c2,data/processed/landmarks/hagrid/mute/020d20da-bd66-4709-9b7a-a37fe7cda6c2.npy,mute,medio,hagrid,annotation_2d_projected,7,imputed,train
074a0784-74f1-4885-9d8b-de76b8a1fc0a,data/processed/landmarks/hagrid/ok/074a0784-74f1-4885-9d8b-de76b8a1fc0a.npy,ok,medio,hagrid,annotation_2d_projected,5,imputed,train
2eba7875-afe6-4f64-a624-e310bdee7619,data/processed/landmarks/hagrid/stop_inverted/2eba7875-afe6-4f64-a624-e310bdee7619.npy,stop_inverted,medio,hagrid,unknown_hagrid_quality,5,imputed,train
freihand_00000019,data/processed/landmarks/freihand/00000019.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
734958c8-d0df-418f-91dd-75c782a1b870,data/processed/landmarks/hagrid/call/734958c8-d0df-418f-91dd-75c782a1b870.npy,call,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00031394,data/processed/landmarks/freihand/00031394.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00004990,data/processed/landmarks/freihand/00004990.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
0304bd5d-e138-4802-9298-e101105c7e55,data/processed/landmarks/hagrid/mute/0304bd5d-e138-4802-9298-e101105c7e55.npy,mute,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00001572,data/processed/landmarks/freihand/00001572.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00029705,data/processed/landmarks/freihand/00029705.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00021634,data/processed/landmarks/freihand/00021634.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00019719,data/processed/landmarks/freihand/00019719.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00017971,data/processed/landmarks/freihand/00017971.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
035b7ce4-0521-4b5a-ae58-291b1e7c4644,data/processed/landmarks/hagrid/like/035b7ce4-0521-4b5a-ae58-291b1e7c4644.npy,like,claro,hagrid,annotation_2d_projected,4,imputed,train
freihand_00028726,data/processed/landmarks/freihand/00028726.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00023203,data/processed/landmarks/freihand/00023203.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00023714,data/processed/landmarks/freihand/00023714.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
freihand_00031710,data/processed/landmarks/freihand/00031710.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00020258,data/processed/landmarks/freihand/00020258.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
00f0d42d-e72e-49b8-9a27-1f5fb603738b,data/processed/landmarks/hagrid/rock/00f0d42d-e72e-49b8-9a27-1f5fb603738b.npy,rock,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00025902,data/processed/landmarks/freihand/00025902.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
bb3eebf3-8822-45d5-bd74-1571add1761d,data/processed/landmarks/hagrid/stop_inverted/bb3eebf3-8822-45d5-bd74-1571add1761d.npy,stop_inverted,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00016547,data/processed/landmarks/freihand/00016547.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00017742,data/processed/landmarks/freihand/00017742.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
3546e660-95b3-4936-b07a-ff9b9634e643,data/processed/landmarks/hagrid/three/3546e660-95b3-4936-b07a-ff9b9634e643.npy,three,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00001938,data/processed/landmarks/freihand/00001938.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
0100d24f-7881-465b-aed2-6a8d93ae2416,data/processed/landmarks/hagrid/like/0100d24f-7881-465b-aed2-6a8d93ae2416.npy,like,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00028363,data/processed/landmarks/freihand/00028363.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
aeb684e1-83cb-458b-bfde-d55f035027b0,data/processed/landmarks/hagrid/two_up_inverted/aeb684e1-83cb-458b-bfde-d55f035027b0.npy,two_up_inverted,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00009779,data/processed/landmarks/freihand/00009779.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
033442b4-5a22-499d-9b25-e4eebfc9de76,data/processed/landmarks/hagrid/rock/033442b4-5a22-499d-9b25-e4eebfc9de76.npy,rock,claro,hagrid,annotation_2d_projected,4,imputed,train
4e83aaea-1a12-4d19-83cd-470fcf2182a7,data/processed/landmarks/hagrid/peace_inverted/4e83aaea-1a12-4d19-83cd-470fcf2182a7.npy,peace_inverted,medio,hagrid,annotation_2d_projected,5,imputed,train
1733f11b-1337-48bb-89eb-b76ee09e2761,data/processed/landmarks/hagrid/peace_inverted/1733f11b-1337-48bb-89eb-b76ee09e2761.npy,peace_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
0087cb03-5b59-4a4f-8248-9d235024ac28,data/processed/landmarks/hagrid/peace/0087cb03-5b59-4a4f-8248-9d235024ac28.npy,peace,medio,hagrid,synthetic_gesture_mean,7,imputed,train
06c4a780-0790-4197-96cd-dde6147fba3c,data/processed/landmarks/hagrid/one/06c4a780-0790-4197-96cd-dde6147fba3c.npy,one,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00011829,data/processed/landmarks/freihand/00011829.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00009025,data/processed/landmarks/freihand/00009025.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
00c6bd08-0c39-44d9-8d90-bc89df46316a,data/processed/landmarks/hagrid/dislike/00c6bd08-0c39-44d9-8d90-bc89df46316a.npy,dislike,claro,hagrid,annotation_2d_projected,1,imputed,train
03ff9362-2531-4900-8870-993c6231ae28,data/processed/landmarks/hagrid/like/03ff9362-2531-4900-8870-993c6231ae28.npy,like,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00002922,data/processed/landmarks/freihand/00002922.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00023295,data/processed/landmarks/freihand/00023295.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
420c8de8-3a27-4569-b6d6-09693334cca6,data/processed/landmarks/hagrid/two_up/420c8de8-3a27-4569-b6d6-09693334cca6.npy,two_up,claro,hagrid,annotation_2d_projected,1,imputed,train
0da8ed9e-0d13-4e04-8abd-607da9c1e93c,data/processed/landmarks/hagrid/call/0da8ed9e-0d13-4e04-8abd-607da9c1e93c.npy,call,oscuro,hagrid,annotation_2d_projected,8,imputed,train
01ef94c3-3ea7-4628-969a-7a224fa15b2d,data/processed/landmarks/hagrid/ok/01ef94c3-3ea7-4628-969a-7a224fa15b2d.npy,ok,medio,hagrid,annotation_2d_projected,7,imputed,train
240ee29f-53a6-4a62-80d3-e28dc9e8ce6e,data/processed/landmarks/hagrid/three/240ee29f-53a6-4a62-80d3-e28dc9e8ce6e.npy,three,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00025732,data/processed/landmarks/freihand/00025732.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00000372,data/processed/landmarks/freihand/00000372.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
