sample_id,path_landmarks,label,condition,dataset,landmark_quality,mst,mst_origin,split
freihand_00012636,data/processed/landmarks/freihand/00012636.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00018750,data/processed/landmarks/freihand/00018750.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00009097,data/processed/landmarks/freihand/00009097.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00015427,data/processed/landmarks/freihand/00015427.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00005904,data/processed/landmarks/freihand/00005904.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00012008,data/processed/landmarks/freihand/00012008.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
02a0f9ef-cfad-4862-abc2-d9604fdf08b9,data/processed/landmarks/hagrid/rock/02a0f9ef-cfad-4862-abc2-d9604fdf08b9.npy,rock,medio,hagrid,annotation_2d_projected,5,imputed,train
05543aff-cf3f-47b5-8902-6c3ded7e1850,data/processed/landmarks/hagrid/mute/05543aff-cf3f-47b5-8902-6c3ded7e1850.npy,mute,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00004670,data/processed/landmarks/freihand/00004670.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00012272,data/processed/landmarks/freihand/00012272.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
03cc2485-3c61-4aeb-b536-571405b210a6,data/processed/landmarks/hagrid/rock/03cc2485-3c61-4aeb-b536-571405b210a6.npy,rock,oscuro,hagrid,annotation_2d_projected,10,imputed,train
b2acb9ec-7dcb-4bec-b16e-4c21014b1ea4,data/processed/landmarks/hagrid/two_up_inverted/b2acb9ec-7dcb-4bec-b16e-4c21014b1ea4.npy,two_up_inverted,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00016318,data/processed/landmarks/freihand/00016318.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00032470,data/processed/landmarks/freihand/00032470.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
freihand_00020078,data/processed/landmarks/freihand/00020078.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
001e9522-981a-4d9c-96b8-2a9d6be74faa,data/processed/landmarks/hagrid/rock/001e9522-981a-4d9c-96b8-2a9d6be74faa.npy,rock,medio,hagrid,annotation_2d_projected,6,imputed,train
03563dfa-3a3e-492c-b73b-aa6bb670d263,data/processed/landmarks/hagrid/mute/03563dfa-3a3e-492c-b73b-aa6bb670d263.npy,mute,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00024852,data/processed/landmarks/freihand/00024852.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
00e1370a-bb1f-4eda-982d-104f2e7e4245,data/processed/landmarks/hagrid/rock/00e1370a-bb1f-4eda-982d-104f2e7e4245.npy,rock,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00029780,data/processed/landmarks/freihand/00029780.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
0324107e-b958-4ab2-ac28-b3586ce95533,data/processed/landmarks/hagrid/stop/0324107e-b958-4ab2-ac28-b3586ce95533.npy,stop,medio,hagrid,annotation_2d_projected,7,imputed,train
835b5047-bce8-402d-b838-9b12ed37049f,data/processed/landmarks/hagrid/stop_inverted/835b5047-bce8-402d-b838-9b12ed37049f.npy,stop_inverted,claro,hagrid,synthetic_gesture_mean,3,imputed,train
freihand_00032547,data/processed/landmarks/freihand/00032547.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00015130,data/processed/landmarks/freihand/00015130.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
02993c44-c3f5-44ff-a46d-259fc7a5a59a,data/processed/landmarks/hagrid/mute/02993c44-c3f5-44ff-a46d-259fc7a5a59a.npy,mute,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00002082,data/processed/landmarks/freihand/00002082.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
055afec5-a9ed-4210-9270-9c6856247cb9,data/processed/landmarks/hagrid/ok/055afec5-a9ed-4210-9270-9c6856247cb9.npy,ok,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00014019,data/processed/landmarks/freihand/00014019.npy,unknown,oscuro,freihand,real_3d_freihand,9,original,train
1b92aee0-83ad-454d-8dca-aa943944368b,data/processed/landmarks/hagrid/two_up/1b92aee0-83ad-454d-8dca-aa943944368b.npy,two_up,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00004630,data/processed/landmarks/freihand/00004630.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00030373,data/processed/landmarks/freihand/00030373.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00023417,data/processed/landmarks/freihand/00023417.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
88e7b2da-e55f-4046-88c9-7b39b73e6f7f,data/processed/landmarks/hagrid/two_up_inverted/88e7b2da-e55f-4046-88c9-7b39b73e6f7f.npy,two_up_inverted,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00019207,data/processed/landmarks/freihand/00019207.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
0e2da5c9-4bd8-476c-98b0-f32002b29c00,data/processed/landmarks/hagrid/two_up/0e2da5c9-4bd8-476c-98b0-f32002b29c00.npy,two_up,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00001711,data/processed/landmarks/freihand/00001711.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00019115,data/processed/landmarks/freihand/00019115.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
8f1e5f20-b311-497b-bdeb-195d09576e89,data/processed/landmarks/hagrid/stop_inverted/8f1e5f20-b311-497b-bdeb-195d09576e89.npy,stop_inverted,oscuro,hagrid,annotation_2d_projected,8,imputed,train
0205289b-d357-4df7-8f1e-84da4f092735,data/processed/landmarks/hagrid/one/0205289b-d357-4df7-8f1e-84da4f092735.npy,one,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00004487,data/processed/landmarks/freihand/00004487.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
02424736-1c51-4ae7-baa9-c08bc12f5ec3,data/processed/landmarks/hagrid/stop/02424736-1c51-4ae7-baa9-c08bc12f5ec3.npy,stop,medio,hagrid,annotation_2d_projected,7,imputed,train
1e48bd57-2714-44ad-a5d3-3197c0c5ac93,data/processed/landmarks/hagrid/two_up_inverted/1e48bd57-2714-44ad-a5d3-3197c0c5ac93.npy,two_up_inverted,medio,hagrid,unknown_hagrid_quality,6,imputed,train
freihand_00015633,data/processed/landmarks/freihand/00015633.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00022059,data/processed/landmarks/freihand/00022059.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
80528356-4a87-46a5-bca3-7ebc7519fce0,data/processed/landmarks/hagrid/two_up/80528356-4a87-46a5-bca3-7ebc7519fce0.npy,two_up,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00000833,data/processed/landmarks/freihand/00000833.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00006718,data/processed/landmarks/freihand/00006718.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
264e9180-489b-4396-8015-ac4b9a823181,data/processed/landmarks/hagrid/three2/264e9180-489b-4396-8015-ac4b9a823181.npy,three2,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00002621,data/processed/landmarks/freihand/00002621.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
0304bd5d-e138-4802-9298-e101105c7e55,data/processed/landmarks/hagrid/mute/0304bd5d-e138-4802-9298-e101105c7e55.npy,mute,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00030674,data/processed/landmarks/freihand/00030674.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00027657,data/processed/landmarks/freihand/00027657.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
0427b250-a020-4578-aeb8-e2d546dd38ee,data/processed/landmarks/hagrid/peace/0427b250-a020-4578-aeb8-e2d546dd38ee.npy,peace,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00030944,data/processed/landmarks/freihand/00030944.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00016841,data/processed/landmarks/freihand/00016841.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00017545,data/processed/landmarks/freihand/00017545.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
036e9412-d2f8-4704-a89e-521770664ed1,data/processed/landmarks/hagrid/fist/036e9412-d2f8-4704-a89e-521770664ed1.npy,fist,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00017803,data/processed/landmarks/freihand/00017803.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
05c31e87-9ee7-4e46-b586-109e8abea042,data/processed/landmarks/hagrid/one/05c31e87-9ee7-4e46-b586-109e8abea042.npy,one,claro,hagrid,annotation_2d_projected,4,imputed,train
4c7b11fa-5ebf-4158-9954-906922b6d792,data/processed/landmarks/hagrid/peace_inverted/4c7b11fa-5ebf-4158-9954-906922b6d792.npy,peace_inverted,claro,hagrid,annotation_2d_projected,3,imputed,train
082b2083-c056-4735-a9f6-3df3593283d9,data/processed/landmarks/hagrid/call/082b2083-c056-4735-a9f6-3df3593283d9.npy,call,medio,hagrid,annotation_2d_projected,5,imputed,train
05a52f6e-4e8e-4d02-891f-8ff3913d1117,data/processed/landmarks/hagrid/dislike/05a52f6e-4e8e-4d02-891f-8ff3913d1117.npy,dislike,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00031782,data/processed/landmarks/freihand/00031782.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00020386,data/processed/landmarks/freihand/00020386.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
00bfa92d-5b85-4993-9340-b223d15ace3c,data/processed/landmarks/hagrid/stop/00bfa92d-5b85-4993-9340-b223d15ace3c.npy,stop,oscuro,hagrid,annotation_2d_projected,9,imputed,train
022e0819-c91f-4494-8fd3-30e5da656838,data/processed/landmarks/hagrid/palm/022e0819-c91f-4494-8fd3-30e5da656838.npy,palm,claro,hagrid,annotation_2d_projected,1,imputed,train
393d3a4a-2841-4e23-8c24-959f5e23b42a,data/processed/landmarks/hagrid/call/393d3a4a-2841-4e23-8c24-959f5e23b42a.npy,call,medio,hagrid,annotation_2d_projected,5,imputed,train
0186657f-8eea-4361-804f-7ad6002835bb,data/processed/landmarks/hagrid/ok/0186657f-8eea-4361-804f-7ad6002835bb.npy,ok,oscuro,hagrid,annotation_2d_projected,10,imputed,train
033cdc3b-56db-45b5-b7ca-999884bbb341,data/processed/landmarks/hagrid/four/033cdc3b-56db-45b5-b7ca-999884bbb341.npy,four,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00010457,data/processed/landmarks/freihand/00010457.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
65103955-74d5-44e9-a429-218219cb20ed,data/processed/landmarks/hagrid/two_up_inverted/65103955-74d5-44e9-a429-218219cb20ed.npy,two_up_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
8ae4000b-a65f-4bea-90c4-cf101869d87f,data/processed/landmarks/hagrid/two_up/8ae4000b-a65f-4bea-90c4-cf101869d87f.npy,two_up,claro,hagrid,annotation_2d_projected,2,imputed,train
07dfefcf-b667-497e-aac3-53a600dd7457,data/processed/landmarks/hagrid/like/07dfefcf-b667-497e-aac3-53a600dd7457.npy,like,oscuro,hagrid,annotation_2d_projected,10,imputed,train
05c82aa4-98e3-4028-aeab-68f058cd5304,data/processed/landmarks/hagrid/ok/05c82aa4-98e3-4028-aeab-68f058cd5304.npy,ok,claro,hagrid,annotation_2d_projected,1,imputed,train
002c0132-25cc-4ff6-b832-03fa82818e8a,data/processed/landmarks/hagrid/four/002c0132-25cc-4ff6-b832-03fa82818e8a.npy,four,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00002487,data/processed/landmarks/freihand/00002487.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
03dd31f8-e50d-43e4-96a5-5c1b9de5863c,data/processed/landmarks/hagrid/palm/03dd31f8-e50d-43e4-96a5-5c1b9de5863c.npy,palm,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00005481,data/processed/landmarks/freihand/00005481.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00030151,data/processed/landmarks/freihand/00030151.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00008743,data/processed/landmarks/freihand/00008743.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
03bcae5e-5358-4ca6-ae03-ef390e5f9225,data/processed/landmarks/hagrid/mute/03bcae5e-5358-4ca6-ae03-ef390e5f9225.npy,mute,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00029698,data/processed/landmarks/freihand/00029698.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
6e29f506-762f-4f6d-af3b-6ec516efa4ea,data/processed/landmarks/hagrid/stop_inverted/6e29f506-762f-4f6d-af3b-6ec516efa4ea.npy,stop_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00030666,data/processed/landmarks/freihand/00030666.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
023dab0c-feb3-4f8c-95c4-10b2c6bb9646,data/processed/landmarks/hagrid/ok/023dab0c-feb3-4f8c-95c4-10b2c6bb9646.npy,ok,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00022582,data/processed/landmarks/freihand/00022582.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00000432,data/processed/landmarks/freihand/00000432.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
021e6202-4b64-4a88-9807-08f20f1f5cb8,data/processed/landmarks/hagrid/palm/021e6202-4b64-4a88-9807-08f20f1f5cb8.npy,palm,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00013144,data/processed/landmarks/freihand/00013144.npy,unknown,claro,freihand,real_3d_freihand,2,original,train
0320f1b3-9d82-4490-9bc8-0fbcdfc98193,data/processed/landmarks/hagrid/mute/0320f1b3-9d82-4490-9bc8-0fbcdfc98193.npy,mute,medio,hagrid,synthetic_gesture_mean,5,imputed,train
freihand_00020842,data/processed/landmarks/freihand/00020842.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
0567d5bd-69d6-4efb-99bf-e1df9887669d,data/processed/landmarks/hagrid/fist/0567d5bd-69d6-4efb-99bf-e1df9887669d.npy,fist,claro,hagrid,annotation_2d_projected,4,imputed,train
63323c2e-07a1-486f-97fa-4f7d9f4268ae,data/processed/landmarks/hagrid/call/63323c2e-07a1-486f-97fa-4f7d9f4268ae.npy,call,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00007696,data/processed/landmarks/freihand/00007696.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00007901,data/processed/landmarks/freihand/00007901.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00006204,data/processed/landmarks/freihand/00006204.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00017239,data/processed/landmarks/freihand/00017239.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
0612fd35-c0a7-454e-be8d-ea19fa13266a,data/processed/landmarks/hagrid/peace/0612fd35-c0a7-454e-be8d-ea19fa13266a.npy,peace,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00030072,data/processed/landmarks/freihand/00030072.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
011e271d-2d04-47eb-a46c-2bf049445ef7,data/processed/landmarks/hagrid/peace/011e271d-2d04-47eb-a46c-2bf049445ef7.npy,peace,medio,hagrid,unknown_hagrid_quality,7,imputed,train
50b1d6a0-78ca-4726-88d8-5f425ded4b0b,data/processed/landmarks/hagrid/two_up/50b1d6a0-78ca-4726-88d8-5f425ded4b0b.npy,two_up,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00000358,data/processed/landmarks/freihand/00000358.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00029840,data/processed/landmarks/freihand/00029840.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
057ef8cc-dc91-4455-a267-0a39b71faf51,data/processed/landmarks/hagrid/like/057ef8cc-dc91-4455-a267-0a39b71faf51.npy,like,medio,hagrid,annotation_2d_projected,7,imputed,train
08d5402c-0727-4795-961e-20e2c8cc1148,data/processed/landmarks/hagrid/two_up_inverted/08d5402c-0727-4795-961e-20e2c8cc1148.npy,two_up_inverted,claro,hagrid,annotation_2d_projected,1,imputed,train
030f27d3-e76c-47d1-ae38-d0ee26a757f5,data/processed/landmarks/hagrid/rock/030f27d3-e76c-47d1-ae38-d0ee26a757f5.npy,rock,oscuro,hagrid,annotation_2d_projected,10,imputed,train
040b84a8-e98e-4d21-b036-21bc4cb1d648,data/processed/landmarks/hagrid/rock/040b84a8-e98e-4d21-b036-21bc4cb1d648.npy,rock,oscuro,hagrid,annotation_2d_projected,9,imputed,train
12881e73-077b-4ab6-8c6f-a013edacd28e,data/processed/landmarks/hagrid/three/12881e73-077b-4ab6-8c6f-a013edacd28e.npy,three,medio,hagrid,unknown_hagrid_quality,6,imputed,train
freihand_00008714,data/processed/landmarks/freihand/00008714.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
f3f211ce-823d-499d-ad0e-8171bf9bac0a,data/processed/landmarks/hagrid/three2/f3f211ce-823d-499d-ad0e-8171bf9bac0a.npy,three2,medio,hagrid,synthetic_gesture_mean,7,imputed,train
freihand_00001047,data/processed/landmarks/freihand/00001047.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00026616,data/processed/landmarks/freihand/00026616.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00005551,data/processed/landmarks/freihand/00005551.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00000628,data/processed/landmarks/freihand/00000628.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
freihand_00022340,data/processed/landmarks/freihand/00022340.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
0487d1d7-2dac-48b6-979e-656c9dcf13f5,data/processed/landmarks/hagrid/like/0487d1d7-2dac-48b6-979e-656c9dcf13f5.npy,like,claro,hagrid,annotation_2d_projected,4,imputed,train
24ca9799-5870-4ea8-8809-01b6c541b25e,data/processed/landmarks/hagrid/call/24ca9799-5870-4ea8-8809-01b6c541b25e.npy,call,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00010089,data/processed/landmarks/freihand/00010089.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00026726,data/processed/landmarks/freihand/00026726.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
38243821-73e0-4160-b3dd-1ec609a9fad6,data/processed/landmarks/hagrid/three/38243821-73e0-4160-b3dd-1ec609a9fad6.npy,three,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00028682,data/processed/landmarks/freihand/00028682.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
01d3dbd9-b391-4167-9e44-9f0d00bcedb3,data/processed/landmarks/hagrid/fist/01d3dbd9-b391-4167-9e44-9f0d00bcedb3.npy,fist,claro,hagrid,annotation_2d_projected,3,imputed,train
0592faa9-850e-4da8-855f-3c6d7547f9bb,data/processed/landmarks/hagrid/one/0592faa9-850e-4da8-855f-3c6d7547f9bb.npy,one,claro,hagrid,annotation_2d_projected,1,imputed,train
6e29f506-762f-4f6d-af3b-6ec516efa4ea,data/processed/landmarks/hagrid/stop_inverted/6e29f506-762f-4f6d-af3b-6ec516efa4ea.npy,stop_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00001315,data/processed/landmarks/freihand/00001315.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00018674,data/processed/landmarks/freihand/00018674.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
7e19eaf6-c248-4189-96bb-0f04072c53b4,data/processed/landmarks/hagrid/stop_inverted/7e19eaf6-c248-4189-96bb-0f04072c53b4.npy,stop_inverted,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00022024,data/processed/landmarks/freihand/00022024.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00013216,data/processed/landmarks/freihand/00013216.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00005160,data/processed/landmarks/freihand/00005160.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00008553,data/processed/landmarks/freihand/00008553.npy,unknown,oscuro,freihand,real_3d_freihand,8,original,train
1c2f8644-2e3c-437c-8d8b-cdc87b20cfab,data/processed/landmarks/hagrid/three/1c2f8644-2e3c-437c-8d8b-cdc87b20cfab.npy,three,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00021139,data/processed/landmarks/freihand/00021139.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
02dd0ee2-cfd9-4eb2-8374-14d3bd0165ef,data/processed/landmarks/hagrid/rock/02dd0ee2-cfd9-4eb2-8374-14d3bd0165ef.npy,rock,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00028779,data/processed/landmarks/freihand/00028779.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00021652,data/processed/landmarks/freihand/00021652.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00031476,data/processed/landmarks/freihand/00031476.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
00c77059-12b4-4334-93e5-545d100179fb,data/processed/landmarks/hagrid/dislike/00c77059-12b4-4334-93e5-545d100179fb.npy,dislike,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00002376,data/processed/landmarks/freihand/00002376.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
0748fbd2-7dff-46aa-9e6b-991a011cbd3c,data/processed/landmarks/hagrid/ok/0748fbd2-7dff-46aa-9e6b-991a011cbd3c.npy,ok,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00026957,data/processed/landmarks/freihand/00026957.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
4a4c35d8-1b2e-4a81-8070-e173786a1641,data/processed/landmarks/hagrid/three2/4a4c35d8-1b2e-4a81-8070-e173786a1641.npy,three2,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00003738,data/processed/landmarks/freihand/00003738.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00000096,data/processed/landmarks/freihand/00000096.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
65103955-74d5-44e9-a429-218219cb20ed,data/processed/landmarks/hagrid/two_up_inverted/65103955-74d5-44e9-a429-218219cb20ed.npy,two_up_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00024142,data/processed/landmarks/freihand/00024142.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00012251,data/processed/landmarks/freihand/00012251.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00026808,data/processed/landmarks/freihand/00026808.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
bf058bb5-0021-44b4-b119-b1acc2b656a9,data/processed/landmarks/hagrid/stop_inverted/bf058bb5-0021-44b4-b119-b1acc2b656a9.npy,stop_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
039b6543-0949-4199-b5c1-5f8546cebbbb,data/processed/landmarks/hagrid/one/039b6543-0949-4199-b5c1-5f8546cebbbb.npy,one,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00023654,data/processed/landmarks/freihand/00023654.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
04a37951-611c-4404-bd5f-106c0bc2586a,data/processed/landmarks/hagrid/like/04a37951-611c-4404-bd5f-106c0bc2586a.npy,like,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00024173,data/processed/landmarks/freihand/00024173.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00023140,data/processed/landmarks/freihand/00023140.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
freihand_00026161,data/processed/landmarks/freihand/00026161.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
05e18863-138d-481c-9196-2806664dce12,data/processed/landmarks/hagrid/like/05e18863-138d-481c-9196-2806664dce12.npy,like,medio,hagrid,annotation_2d_projected,7,original,train
003f2700-fdf5-47c0-8f14-25f022d22d1d,data/processed/landmarks/hagrid/stop/003f2700-fdf5-47c0-8f14-25f022d22d1d.npy,stop,claro,hagrid,annotation_2d_projected,4,imputed,train
freihand_00027626,data/processed/landmarks/freihand/00027626.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
0652a490-4d26-47b8-a43e-7d36ec2740cf,data/processed/landmarks/hagrid/palm/0652a490-4d26-47b8-a43e-7d36ec2740cf.npy,palm,oscuro,hagrid,annotation_2d_projected,10,imputed,train
00509e79-f0b8-41ac-9ccc-86f1f11d8079,data/processed/landmarks/hagrid/stop/00509e79-f0b8-41ac-9ccc-86f1f11d8079.npy,stop,medio,hagrid,annotation_2d_projected,5,imputed,train
0310e8a9-03f3-4a8e-8637-66176b1f1cfb,data/processed/landmarks/hagrid/palm/0310e8a9-03f3-4a8e-8637-66176b1f1cfb.npy,palm,oscuro,hagrid,annotation_2d_projected,8,imputed,train
01188b38-1f61-4e7d-ae2b-ce89279d99f6,data/processed/landmarks/hagrid/fist/01188b38-1f61-4e7d-ae2b-ce89279d99f6.npy,fist,oscuro,hagrid,annotation_2d_projected,9,imputed,train
9064b0e5-fd0f-4454-9977-5427d0bbaf55,data/processed/landmarks/hagrid/peace_inverted/9064b0e5-fd0f-4454-9977-5427d0bbaf55.npy,peace_inverted,medio,hagrid,annotation_2d_projected,6,imputed,train
8f1e5f20-b311-497b-bdeb-195d09576e89,data/processed/landmarks/hagrid/stop_inverted/8f1e5f20-b311-497b-bdeb-195d09576e89.npy,stop_inverted,oscuro,hagrid,annotation_2d_projected,8,imputed,train
05fb37dc-e9cf-4e93-b9ef-5c677c0bc34a,data/processed/landmarks/hagrid/palm/05fb37dc-e9cf-4e93-b9ef-5c677c0bc34a.npy,palm,oscuro,hagrid,annotation_2d_projected,10,imputed,train
028930ac-4eec-4468-89ce-5fc1af2bfd23,data/processed/landmarks/hagrid/mute/028930ac-4eec-4468-89ce-5fc1af2bfd23.npy,mute,medio,hagrid,annotation_2d_projected,5,imputed,train
577c276d-f78a-45a8-b31d-2d4e59d31a89,data/processed/landmarks/hagrid/call/577c276d-f78a-45a8-b31d-2d4e59d31a89.npy,call,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00004925,data/processed/landmarks/freihand/00004925.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00023536,data/processed/landmarks/freihand/00023536.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
05167068-095e-4d2b-ab48-533c74e15b0e,data/processed/landmarks/hagrid/palm/05167068-095e-4d2b-ab48-533c74e15b0e.npy,palm,medio,hagrid,annotation_2d_projected,7,imputed,train
017e6c4c-2945-485f-9c1b-1d39f00c524e,data/processed/landmarks/hagrid/stop/017e6c4c-2945-485f-9c1b-1d39f00c524e.npy,stop,oscuro,hagrid,annotation_2d_projected,10,imputed,train
035683d3-55bc-4ac7-9fd6-6e236efde9d1,data/processed/landmarks/hagrid/peace/035683d3-55bc-4ac7-9fd6-6e236efde9d1.npy,peace,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00011573,data/processed/landmarks/freihand/00011573.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
