image_id,image_path,mst_level,dataset
freihand_00000697,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000697.jpg,5,freihand
freihand_00000698,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000698.jpg,7,freihand
freihand_00000699,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000699.jpg,6,freihand
freihand_00000700,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000700.jpg,7,freihand
freihand_00000701,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000701.jpg,7,freihand
freihand_00000702,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000702.jpg,7,freihand
freihand_00000703,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000703.jpg,4,freihand
freihand_00000704,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000704.jpg,7,freihand
freihand_00000705,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000705.jpg,5,freihand
freihand_00000706,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000706.jpg,6,freihand
freihand_00000707,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000707.jpg,6,freihand
freihand_00000708,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000708.jpg,6,freihand
freihand_00000709,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000709.jpg,5,freihand
freihand_00000710,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000710.jpg,7,freihand
freihand_00000711,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000711.jpg,8,freihand
freihand_00000712,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000712.jpg,7,freihand
freihand_00000713,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000713.jpg,7,freihand
freihand_00000714,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000714.jpg,7,freihand
freihand_00000715,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000715.jpg,6,freihand
freihand_00000716,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000716.jpg,7,freihand
freihand_00000717,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000717.jpg,7,freihand
freihand_00000718,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000718.jpg,8,freihand
freihand_00000719,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000719.jpg,6,freihand
freihand_00000720,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000720.jpg,6,freihand
freihand_00000721,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000721.jpg,6,freihand
freihand_00000722,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000722.jpg,7,freihand
freihand_00000723,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000723.jpg,6,freihand
freihand_00000724,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000724.jpg,6,freihand
freihand_00000725,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000725.jpg,6,freihand
freihand_00000726,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000726.jpg,5,freihand
freihand_00000727,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000727.jpg,7,freihand
freihand_00000728,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000728.jpg,6,freihand
freihand_00000729,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000729.jpg,5,freihand
freihand_00000730,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000730.jpg,6,freihand
freihand_00000731,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000731.jpg,7,freihand
freihand_00000732,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000732.jpg,5,freihand
freihand_00000733,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000733.jpg,5,freihand
freihand_00000734,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000734.jpg,8,freihand
freihand_00000735,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000735.jpg,8,freihand
freihand_00000736,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000736.jpg,6,freihand
freihand_00000737,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000737.jpg,8,freihand
freihand_00000738,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000738.jpg,7,freihand
freihand_00000739,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000739.jpg,8,freihand
freihand_00000740,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000740.jpg,5,freihand
freihand_00000741,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000741.jpg,7,freihand
freihand_00000742,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000742.jpg,7,freihand
freihand_00000743,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000743.jpg,5,freihand
freihand_00000744,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000744.jpg,8,freihand
freihand_00000745,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000745.jpg,7,freihand
freihand_00000746,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000746.jpg,8,freihand
freihand_00000747,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000747.jpg,6,freihand
freihand_00000748,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000748.jpg,8,freihand
freihand_00000749,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000749.jpg,6,freihand
freihand_00000750,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000750.jpg,6,freihand
freihand_00000751,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000751.jpg,6,freihand
freihand_00000752,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000752.jpg,5,freihand
freihand_00000753,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000753.jpg,6,freihand
freihand_00000754,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000754.jpg,6,freihand
freihand_00000755,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000755.jpg,6,freihand
freihand_00000756,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000756.jpg,5,freihand
freihand_00000757,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000757.jpg,7,freihand
freihand_00000758,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000758.jpg,6,freihand
freihand_00000759,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000759.jpg,7,freihand
freihand_00000760,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000760.jpg,5,freihand
freihand_00000761,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000761.jpg,7,freihand
freihand_00000762,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000762.jpg,6,freihand
freihand_00000763,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000763.jpg,6,freihand
freihand_00000764,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000764.jpg,8,freihand
freihand_00000765,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000765.jpg,7,freihand
freihand_00000766,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000766.jpg,9,freihand
freihand_00000767,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000767.jpg,7,freihand
freihand_00000768,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000768.jpg,6,freihand
freihand_00000769,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000769.jpg,5,freihand
freihand_00000770,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000770.jpg,6,freihand
freihand_00000771,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000771.jpg,7,freihand
freihand_00000772,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000772.jpg,8,freihand
freihand_00000773,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000773.jpg,7,freihand
freihand_00000774,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000774.jpg,5,freihand
freihand_00000775,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000775.jpg,6,freihand
freihand_00000776,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000776.jpg,7,freihand
freihand_00000777,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000777.jpg,8,freihand
freihand_00000778,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000778.jpg,6,freihand
freihand_00000779,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000779.jpg,6,freihand
freihand_00000780,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000780.jpg,6,freihand
freihand_00000781,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000781.jpg,6,freihand
freihand_00000782,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000782.jpg,6,freihand
freihand_00000783,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000783.jpg,5,freihand
freihand_00000784,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000784.jpg,6,freihand
freihand_00000785,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000785.jpg,7,freihand
freihand_00000786,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000786.jpg,7,freihand
freihand_00000787,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000787.jpg,5,freihand
freihand_00000788,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000788.jpg,8,freihand
freihand_00000789,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000789.jpg,6,freihand
freihand_00000790,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000790.jpg,7,freihand
freihand_00000791,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000791.jpg,7,freihand
freihand_00000792,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000792.jpg,6,freihand
freihand_00000793,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000793.jpg,6,freihand
freihand_00000794,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000794.jpg,5,freihand
freihand_00000795,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000795.jpg,7,freihand
freihand_00000796,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000796.jpg,5,freihand
freihand_00000797,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000797.jpg,8,freihand
freihand_00000798,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000798.jpg,6,freihand
freihand_00000799,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000799.jpg,8,freihand
freihand_00000800,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000800.jpg,6,freihand
freihand_00000801,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000801.jpg,7,freihand
freihand_00000802,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000802.jpg,5,freihand
freihand_00000803,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000803.jpg,6,freihand
freihand_00000804,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000804.jpg,8,freihand
freihand_00000805,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000805.jpg,5,freihand
freihand_00000806,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000806.jpg,6,freihand
freihand_00000807,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000807.jpg,7,freihand
freihand_00000808,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000808.jpg,9,freihand
freihand_00000809,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000809.jpg,6,freihand
freihand_00000810,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000810.jpg,5,freihand
freihand_00000811,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000811.jpg,2,freihand
freihand_00000812,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000812.jpg,6,freihand
freihand_00000813,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000813.jpg,7,freihand
freihand_00000814,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000814.jpg,7,freihand
freihand_00000815,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000815.jpg,4,freihand
freihand_00000816,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000816.jpg,8,freihand
freihand_00000817,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000817.jpg,7,freihand
freihand_00000818,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000818.jpg,8,freihand
freihand_00000819,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000819.jpg,5,freihand
freihand_00000820,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000820.jpg,6,freihand
freihand_00000821,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000821.jpg,6,freihand
freihand_00000822,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000822.jpg,5,freihand
freihand_00000823,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000823.jpg,7,freihand
freihand_00000824,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000824.jpg,6,freihand
freihand_00000825,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000825.jpg,7,freihand
freihand_00000826,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000826.jpg,5,freihand
freihand_00000827,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000827.jpg,6,freihand
freihand_00000828,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000828.jpg,7,freihand
freihand_00000829,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000829.jpg,6,freihand
freihand_00000830,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000830.jpg,6,freihand
freihand_00000831,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000831.jpg,7,freihand
freihand_00000832,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000832.jpg,6,freihand
freihand_00000833,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000833.jpg,6,freihand
freihand_00000834,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000834.jpg,8,freihand
freihand_00000835,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000835.jpg,6,freihand
freihand_00000836,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000836.jpg,5,freihand
freihand_00000837,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000837.jpg,5,freihand
freihand_00000838,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000838.jpg,6,freihand
freihand_00000839,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000839.jpg,8,freihand
freihand_00000840,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000840.jpg,5,freihand
freihand_00000841,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000841.jpg,6,freihand
freihand_00000842,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000842.jpg,6,freihand
freihand_00000843,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000843.jpg,5,freihand
freihand_00000844,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000844.jpg,5,freihand
freihand_00000845,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000845.jpg,7,freihand
freihand_00000846,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000846.jpg,5,freihand
freihand_00000847,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000847.jpg,7,freihand
freihand_00000848,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000848.jpg,5,freihand
freihand_00000849,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000849.jpg,5,freihand
freihand_00000850,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000850.jpg,8,freihand
freihand_00000851,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000851.jpg,5,freihand
freihand_00000852,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000852.jpg,8,freihand
freihand_00000853,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000853.jpg,5,freihand
freihand_00000854,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000854.jpg,7,freihand
freihand_00000855,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000855.jpg,5,freihand
freihand_00000856,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000856.jpg,6,freihand
freihand_00000857,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000857.jpg,5,freihand
freihand_00000858,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000858.jpg,5,freihand
freihand_00000859,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000859.jpg,6,freihand
freihand_00000860,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000860.jpg,5,freihand
freihand_00000861,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000861.jpg,5,freihand
freihand_00000862,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000862.jpg,6,freihand
freihand_00000863,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000863.jpg,8,freihand
freihand_00000864,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000864.jpg,7,freihand
freihand_00000865,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000865.jpg,6,freihand
freihand_00000866,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000866.jpg,6,freihand
freihand_00000867,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000867.jpg,4,freihand
freihand_00000868,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000868.jpg,6,freihand
freihand_00000869,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000869.jpg,6,freihand
freihand_00000870,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000870.jpg,7,freihand
freihand_00000871,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000871.jpg,6,freihand
freihand_00000872,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000872.jpg,7,freihand
freihand_00000873,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000873.jpg,6,freihand
freihand_00000874,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000874.jpg,6,freihand
freihand_00000875,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000875.jpg,6,freihand
freihand_00000876,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000876.jpg,7,freihand
freihand_00000877,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000877.jpg,7,freihand
freihand_00000878,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000878.jpg,6,freihand
freihand_00000879,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000879.jpg,6,freihand
freihand_00000880,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000880.jpg,8,freihand
freihand_00000881,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000881.jpg,5,freihand
freihand_00000882,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000882.jpg,5,freihand
freihand_00000883,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000883.jpg,8,freihand
freihand_00000884,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000884.jpg,6,freihand
freihand_00000885,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000885.jpg,7,freihand
freihand_00000886,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000886.jpg,5,freihand
freihand_00000887,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000887.jpg,7,freihand
freihand_00000888,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000888.jpg,6,freihand
freihand_00000889,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000889.jpg,6,freihand
freihand_00000890,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000890.jpg,7,freihand
freihand_00000891,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000891.jpg,7,freihand
freihand_00000892,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000892.jpg,7,freihand
freihand_00000893,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000893.jpg,6,freihand
freihand_00000894,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000894.jpg,5,freihand
freihand_00000895,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000895.jpg,5,freihand
freihand_00000896,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000896.jpg,5,freihand
freihand_00000897,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000897.jpg,6,freihand
freihand_00000898,/home/mateo/PRACTICAS/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000898.jpg,7,freihand
