sample_id,source,gesture,mst,mst_origin,split,sampling_weight,augmentation_hint
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
freihand_00007882,freihand,unknown,7,original,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
freihand_00002938,freihand,unknown,7,original,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
freihand_00020017,freihand,unknown,5,original,train,1.0,
freihand_00027532,freihand,unknown,6,original,train,1.0,
freihand_00017498,freihand,unknown,5,original,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00023625,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00020997,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00018955,freihand,unknown,2,original,train,2.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
freihand_00030711,freihand,unknown,7,original,train,1.0,
freihand_00011990,freihand,unknown,4,original,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00000949,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00021991,freihand,unknown,5,original,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
freihand_00000548,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00015842,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00005416,freihand,unknown,6,original,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00026512,freihand,unknown,10,original,train,2.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00021513,freihand,unknown,4,original,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00016882,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
freihand_00031236,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00015513,freihand,unknown,5,original,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00030186,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00027048,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
freihand_00011554,freihand,unknown,4,original,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00014019,freihand,unknown,9,original,train,1.0,color_jitter_dark_candidate
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00029722,freihand,unknown,6,original,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
freihand_00000561,freihand,unknown,4,original,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
freihand_00028754,freihand,unknown,5,original,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
freihand_00004205,freihand,unknown,2,original,train,2.0,
freihand_00017815,freihand,unknown,4,original,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00014162,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00011229,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00009990,freihand,unknown,5,original,train,1.0,
freihand_00017726,freihand,unknown,6,original,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00029212,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00003363,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
freihand_00015448,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00018510,freihand,unknown,7,original,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00024754,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00008448,freihand,unknown,4,original,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
freihand_00020020,freihand,unknown,7,original,train,1.0,
freihand_00022902,freihand,unknown,9,original,train,1.0,color_jitter_dark_candidate
freihand_00020742,freihand,unknown,7,original,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00019993,freihand,unknown,4,original,train,1.0,
freihand_00020247,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00004627,freihand,unknown,4,original,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
freihand_00001261,freihand,unknown,4,original,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00028484,freihand,unknown,4,original,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00017183,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00011554,freihand,unknown,4,original,train,1.0,
freihand_00006028,freihand,unknown,7,original,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00008579,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00015823,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
freihand_00004196,freihand,unknown,4,original,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
freihand_00000471,freihand,unknown,4,original,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
freihand_00021533,freihand,unknown,2,original,train,2.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
freihand_00023036,freihand,unknown,4,original,train,1.0,
freihand_00004817,freihand,unknown,5,original,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00003198,freihand,unknown,4,original,train,1.0,
freihand_00000757,freihand,unknown,7,original,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
freihand_00028484,freihand,unknown,4,original,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00015366,freihand,unknown,6,original,train,1.0,
freihand_00019544,freihand,unknown,6,original,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00019350,freihand,unknown,6,original,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00016057,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00024165,freihand,unknown,4,original,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00013643,freihand,unknown,9,original,train,1.0,color_jitter_dark_candidate
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
freihand_00028327,freihand,unknown,5,original,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
freihand_00007117,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00004547,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00008745,freihand,unknown,4,original,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
freihand_00021830,freihand,unknown,6,original,train,1.0,
freihand_00013363,freihand,unknown,10,original,train,2.0,
freihand_00016057,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00019859,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00027646,freihand,unknown,4,original,train,1.0,
freihand_00016793,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00007881,freihand,unknown,7,original,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
freihand_00024165,freihand,unknown,4,original,train,1.0,
freihand_00002778,freihand,unknown,5,original,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00011466,freihand,unknown,6,original,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00013317,freihand,unknown,7,original,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
freihand_00006466,freihand,unknown,7,original,train,1.0,
freihand_00019065,freihand,unknown,4,original,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00020349,freihand,unknown,4,original,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00011867,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00027917,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00020220,freihand,unknown,4,original,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
freihand_00024919,freihand,unknown,2,original,train,2.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00030291,freihand,unknown,6,original,train,1.0,
freihand_00013110,freihand,unknown,4,original,train,1.0,
freihand_00011612,freihand,unknown,6,original,train,1.0,
freihand_00016686,freihand,unknown,5,original,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00006162,freihand,unknown,4,original,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
freihand_00024169,freihand,unknown,4,original,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
freihand_00007325,freihand,unknown,4,original,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00021627,freihand,unknown,7,original,train,1.0,
freihand_00014596,freihand,unknown,6,original,train,1.0,
freihand_00008372,freihand,unknown,2,original,train,2.0,
freihand_00028479,freihand,unknown,7,original,train,1.0,
freihand_00027818,freihand,unknown,4,original,train,1.0,
freihand_00018955,freihand,unknown,2,original,train,2.0,
freihand_00011671,freihand,unknown,4,original,train,1.0,
freihand_00015727,freihand,unknown,4,original,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
freihand_00026002,freihand,unknown,4,original,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00013693,freihand,unknown,6,original,train,1.0,
freihand_00007688,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00010995,freihand,unknown,5,original,train,1.0,
freihand_00024636,freihand,unknown,4,original,train,1.0,
freihand_00032135,freihand,unknown,2,original,train,2.0,
freihand_00007688,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00002890,freihand,unknown,4,original,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00001067,freihand,unknown,6,original,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
freihand_00026482,freihand,unknown,4,original,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
freihand_00025650,freihand,unknown,4,original,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
freihand_00025377,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00010532,freihand,unknown,4,original,train,1.0,
freihand_00016882,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00010532,freihand,unknown,4,original,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
freihand_00028619,freihand,unknown,4,original,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00017324,freihand,unknown,4,original,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00005457,freihand,unknown,4,original,train,1.0,
freihand_00013329,freihand,unknown,5,original,train,1.0,
freihand_00010282,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00013236,freihand,unknown,9,original,train,1.0,color_jitter_dark_candidate
freihand_00024481,freihand,unknown,6,original,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
freihand_00030867,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00030090,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
freihand_00030332,freihand,unknown,4,original,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
freihand_00032135,freihand,unknown,2,original,train,2.0,
freihand_00025206,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00032127,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
freihand_00000399,freihand,unknown,4,original,train,1.0,
freihand_00008967,freihand,unknown,4,original,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
freihand_00018663,freihand,unknown,6,original,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
freihand_00002862,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00026958,freihand,unknown,4,original,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
freihand_00024754,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00029215,freihand,unknown,4,original,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
freihand_00009580,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00021067,freihand,unknown,4,original,train,1.0,
freihand_00014790,freihand,unknown,5,original,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
freihand_00006015,freihand,unknown,5,original,train,1.0,
freihand_00022926,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00013643,freihand,unknown,9,original,train,1.0,color_jitter_dark_candidate
freihand_00030656,freihand,unknown,4,original,train,1.0,
freihand_00007828,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00026440,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00024684,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00015035,freihand,unknown,4,original,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00017183,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
freihand_00029311,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00012726,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00015522,freihand,unknown,5,original,train,1.0,
freihand_00024721,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00032556,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00020974,freihand,unknown,1,original,train,2.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
freihand_00030882,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00020077,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00025130,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
freihand_00004530,freihand,unknown,4,original,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00001433,freihand,unknown,9,original,train,1.0,color_jitter_dark_candidate
freihand_00010757,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00021207,freihand,unknown,5,original,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
freihand_00011554,freihand,unknown,4,original,train,1.0,
freihand_00004067,freihand,unknown,5,original,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
freihand_00002444,freihand,unknown,7,original,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
palm_0010.jpg,hagrid,palm,,missing,train,1.0,
freihand_00019239,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00000735,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
fist_0004.jpg,hagrid,fist,,missing,train,1.0,
freihand_00017902,freihand,unknown,5,original,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
fist_0002.jpg,hagrid,fist,,missing,train,1.0,
freihand_00004530,freihand,unknown,4,original,train,1.0,
freihand_00015727,freihand,unknown,4,original,train,1.0,
freihand_00010597,freihand,unknown,5,original,train,1.0,
freihand_00022049,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00016033,freihand,unknown,4,original,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00019546,freihand,unknown,6,original,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
freihand_00032542,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00019859,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
freihand_00022189,freihand,unknown,4,original,train,1.0,
freihand_00018845,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00017405,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00005208,freihand,unknown,4,original,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
freihand_00024288,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00014590,freihand,unknown,7,original,train,1.0,
freihand_00015035,freihand,unknown,4,original,train,1.0,
freihand_00005057,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
freihand_00015696,freihand,unknown,5,original,train,1.0,
freihand_00004196,freihand,unknown,4,original,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00002870,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
freihand_00009494,freihand,unknown,6,original,train,1.0,
palm_0009.jpg,hagrid,palm,,missing,train,1.0,
freihand_00018533,freihand,unknown,7,original,train,1.0,
freihand_00030845,freihand,unknown,4,original,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
freihand_00031046,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00017598,freihand,unknown,7,original,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
freihand_00001228,freihand,unknown,4,original,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
freihand_00002695,freihand,unknown,3,original,train,2.0,
freihand_00010325,freihand,unknown,4,original,train,1.0,
freihand_00023748,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
freihand_00022978,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
freihand_00009218,freihand,unknown,6,original,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
fist_0005.jpg,hagrid,fist,,missing,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
freihand_00013212,freihand,unknown,7,original,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
freihand_00030503,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00020239,freihand,unknown,2,original,train,2.0,
palm_0007.jpg,hagrid,palm,,missing,train,1.0,
freihand_00017357,freihand,unknown,3,original,train,2.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
freihand_00021451,freihand,unknown,7,original,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
palm_0004.jpg,hagrid,palm,,missing,train,1.0,
palm_0002.jpg,hagrid,palm,,missing,train,1.0,
freihand_00015853,freihand,unknown,6,original,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
freihand_00029718,freihand,unknown,6,original,train,1.0,
palm_0003.jpg,hagrid,palm,,missing,train,1.0,
freihand_00008549,freihand,unknown,4,original,train,1.0,
freihand_00013370,freihand,unknown,2,original,train,2.0,
palm_0006.jpg,hagrid,palm,,missing,train,1.0,
freihand_00003767,freihand,unknown,5,original,train,1.0,
freihand_00002493,freihand,unknown,5,original,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00013599,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00004091,freihand,unknown,7,original,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
palm_0008.jpg,hagrid,palm,,missing,train,1.0,
palm_0005.jpg,hagrid,palm,,missing,train,1.0,
fist_0003.jpg,hagrid,fist,,missing,train,1.0,
freihand_00021766,freihand,unknown,4,original,train,1.0,
freihand_00020959,freihand,unknown,1,original,train,2.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
fist_0001.jpg,hagrid,fist,,missing,train,1.0,
freihand_00019993,freihand,unknown,4,original,train,1.0,
freihand_00003352,freihand,unknown,4,original,train,1.0,
palm_0001.jpg,hagrid,palm,,missing,train,1.0,
