image_id,image_path,mst_level,mst_block,source
40549365-718e-45c1-8d13-191f5cf26398,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/40549365-718e-45c1-8d13-191f5cf26398.jpg,7,medio,real_image_classifier
408fe612-3255-4003-aea6-1919138b015c,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/408fe612-3255-4003-aea6-1919138b015c.jpg,6,medio,real_image_classifier
40a83147-90af-448b-99d8-24e975c04463,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/40a83147-90af-448b-99d8-24e975c04463.jpg,8,oscuro,real_image_classifier
40b95921-f15a-4c7a-8a42-16b208005a3e,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/40b95921-f15a-4c7a-8a42-16b208005a3e.jpg,6,medio,real_image_classifier
40cc4afd-7b2b-4fe2-bca1-6b531e4e5d44,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/40cc4afd-7b2b-4fe2-bca1-6b531e4e5d44.jpg,7,medio,real_image_classifier
40d17136-df01-4256-b606-36bfd5c2e381,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/40d17136-df01-4256-b606-36bfd5c2e381.jpg,6,medio,real_image_classifier
40ea9169-92f0-4b2f-abdc-f8a824bc41ae,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/40ea9169-92f0-4b2f-abdc-f8a824bc41ae.jpg,5,medio,real_image_classifier
40fd245f-3e9d-473c-b880-5af3a83b615d,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/40fd245f-3e9d-473c-b880-5af3a83b615d.jpg,5,medio,real_image_classifier
411b608b-9566-40b6-a5f3-606c499b1acc,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/411b608b-9566-40b6-a5f3-606c499b1acc.jpg,5,medio,real_image_classifier
414a00db-3ea4-4850-9440-cdc38be4647f,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/414a00db-3ea4-4850-9440-cdc38be4647f.jpg,7,medio,real_image_classifier
414a8392-be87-4af2-bb31-1a4657ae187a,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/414a8392-be87-4af2-bb31-1a4657ae187a.jpg,7,medio,real_image_classifier
41621567-7e84-4e53-b8c2-d1126fcfd560,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/41621567-7e84-4e53-b8c2-d1126fcfd560.jpg,6,medio,real_image_classifier
4172eaa3-014a-4126-8fcb-ecc1b9d2f402,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4172eaa3-014a-4126-8fcb-ecc1b9d2f402.jpg,6,medio,real_image_classifier
4194638a-ea41-4ebb-b85e-f3c0479592bb,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4194638a-ea41-4ebb-b85e-f3c0479592bb.jpg,6,medio,real_image_classifier
41cfd5bb-9804-49a4-9b9d-3c2851d4de33,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/41cfd5bb-9804-49a4-9b9d-3c2851d4de33.jpg,6,medio,real_image_classifier
41e7c964-1090-4ca5-b37b-bde885c42366,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/41e7c964-1090-4ca5-b37b-bde885c42366.jpg,5,medio,real_image_classifier
4200a9a6-98de-4c31-81ce-fb6d05d90ac8,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4200a9a6-98de-4c31-81ce-fb6d05d90ac8.jpg,6,medio,real_image_classifier
42090290-f680-45da-91a2-de460292e783,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/42090290-f680-45da-91a2-de460292e783.jpg,6,medio,real_image_classifier
420b0180-8a97-4527-854b-87d3eebba76a,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/420b0180-8a97-4527-854b-87d3eebba76a.jpg,6,medio,real_image_classifier
4216197d-e078-4dbd-a382-1bc28c7ddfc3,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4216197d-e078-4dbd-a382-1bc28c7ddfc3.jpg,6,medio,real_image_classifier
421e16ff-245a-48f7-a82a-e250005c4318,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/421e16ff-245a-48f7-a82a-e250005c4318.jpg,6,medio,real_image_classifier
4265bbc9-dfdc-4373-9cd0-297404dd6830,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4265bbc9-dfdc-4373-9cd0-297404dd6830.jpg,6,medio,real_image_classifier
4269d8e6-9ec4-4202-b85a-0c7a8e752cf1,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4269d8e6-9ec4-4202-b85a-0c7a8e752cf1.jpg,6,medio,real_image_classifier
42b98470-b840-4573-b09d-6e61d290dccd,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/42b98470-b840-4573-b09d-6e61d290dccd.jpg,6,medio,real_image_classifier
42ba3a45-82f5-4f1b-a7be-6678a566e783,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/42ba3a45-82f5-4f1b-a7be-6678a566e783.jpg,7,medio,real_image_classifier
43024e9f-f12d-4faf-966f-be9fc7fff880,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/43024e9f-f12d-4faf-966f-be9fc7fff880.jpg,6,medio,real_image_classifier
43044d5a-57c4-46c3-b478-0bb4fb755f0f,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/43044d5a-57c4-46c3-b478-0bb4fb755f0f.jpg,6,medio,real_image_classifier
43057daa-7e1c-42d3-9970-f2acf9c69a36,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/43057daa-7e1c-42d3-9970-f2acf9c69a36.jpg,6,medio,real_image_classifier
4313917d-a9d3-4b13-b9df-e7c508f7018d,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4313917d-a9d3-4b13-b9df-e7c508f7018d.jpg,6,medio,real_image_classifier
4358df96-1114-4bc7-8510-60ccf653aa57,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4358df96-1114-4bc7-8510-60ccf653aa57.jpg,5,medio,real_image_classifier
4370521c-f422-4b9a-b076-dffb25f5a4ed,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4370521c-f422-4b9a-b076-dffb25f5a4ed.jpg,6,medio,real_image_classifier
4379e5f7-e8e4-40c1-a4db-659408223ae1,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4379e5f7-e8e4-40c1-a4db-659408223ae1.jpg,7,medio,real_image_classifier
438361b5-a92b-4f29-85bb-a62bfa08d184,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/438361b5-a92b-4f29-85bb-a62bfa08d184.jpg,5,medio,real_image_classifier
439edbaa-c034-40e7-94ce-039910e3987c,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/439edbaa-c034-40e7-94ce-039910e3987c.jpg,5,medio,real_image_classifier
43e767e4-47b4-4bae-bf9c-30c33794fa08,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/43e767e4-47b4-4bae-bf9c-30c33794fa08.jpg,5,medio,real_image_classifier
43ee9a44-6cb4-4c43-a3e8-e00d48619f62,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/43ee9a44-6cb4-4c43-a3e8-e00d48619f62.jpg,6,medio,real_image_classifier
44504778-da66-480b-aff7-bbfc289f51cc,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/44504778-da66-480b-aff7-bbfc289f51cc.jpg,5,medio,real_image_classifier
448e2649-5045-4c12-91b7-fadb642ec606,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/448e2649-5045-4c12-91b7-fadb642ec606.jpg,6,medio,real_image_classifier
449778be-c938-453b-8df5-4070488e86fe,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/449778be-c938-453b-8df5-4070488e86fe.jpg,6,medio,real_image_classifier
44b70f2b-693b-4812-b505-f76f7aa8f5fe,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/44b70f2b-693b-4812-b505-f76f7aa8f5fe.jpg,6,medio,real_image_classifier
44bb08c2-ee06-4d99-befe-f78d426d7326,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/44bb08c2-ee06-4d99-befe-f78d426d7326.jpg,5,medio,real_image_classifier
44de64d5-458a-4518-85f2-ae38f3005985,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/44de64d5-458a-4518-85f2-ae38f3005985.jpg,6,medio,real_image_classifier
455b8f41-019b-4188-b455-ceab70cb6faa,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/455b8f41-019b-4188-b455-ceab70cb6faa.jpg,6,medio,real_image_classifier
45757c5a-3d5e-4e40-ae26-48217a90f6f8,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/45757c5a-3d5e-4e40-ae26-48217a90f6f8.jpg,7,medio,real_image_classifier
459674d7-7b88-463e-861c-4f31fee5b17e,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/459674d7-7b88-463e-861c-4f31fee5b17e.jpg,5,medio,real_image_classifier
45bd41b1-7446-44d0-9016-80d3f3dd687d,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/45bd41b1-7446-44d0-9016-80d3f3dd687d.jpg,6,medio,real_image_classifier
45ccd13c-eab1-4c45-a306-be5e539403e5,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/45ccd13c-eab1-4c45-a306-be5e539403e5.jpg,5,medio,real_image_classifier
45e633bb-1a92-4454-ae8e-97bafa63e721,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/45e633bb-1a92-4454-ae8e-97bafa63e721.jpg,6,medio,real_image_classifier
4633163d-bc04-4d27-ad38-82605ea5049b,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4633163d-bc04-4d27-ad38-82605ea5049b.jpg,7,medio,real_image_classifier
463d4166-f94c-4497-8b7d-4e9b8d9adfde,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/463d4166-f94c-4497-8b7d-4e9b8d9adfde.jpg,7,medio,real_image_classifier
467cbf4b-d7e7-4caa-b49d-f7f09feef28f,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/467cbf4b-d7e7-4caa-b49d-f7f09feef28f.jpg,7,medio,real_image_classifier
46c1fc00-add4-4c82-96b3-11fb0d2fb438,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/46c1fc00-add4-4c82-96b3-11fb0d2fb438.jpg,6,medio,real_image_classifier
47015553-cebe-4268-bf85-1c7156c8eead,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/47015553-cebe-4268-bf85-1c7156c8eead.jpg,7,medio,real_image_classifier
470e1dbb-60fa-4d9f-97d7-e5724b25d6df,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/470e1dbb-60fa-4d9f-97d7-e5724b25d6df.jpg,6,medio,real_image_classifier
4728b279-b914-4e12-ac6d-b269de8c3b5d,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4728b279-b914-4e12-ac6d-b269de8c3b5d.jpg,6,medio,real_image_classifier
478fa14c-4dce-4b7c-9d3c-fcf01703547a,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/478fa14c-4dce-4b7c-9d3c-fcf01703547a.jpg,6,medio,real_image_classifier
4790ac67-efe2-4b69-8925-8f1180721c03,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4790ac67-efe2-4b69-8925-8f1180721c03.jpg,5,medio,real_image_classifier
47aebd24-1802-4aaf-b304-12f937a1aeb4,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/47aebd24-1802-4aaf-b304-12f937a1aeb4.jpg,5,medio,real_image_classifier
47f9d27e-6542-453f-b623-5e54ab1f6342,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/47f9d27e-6542-453f-b623-5e54ab1f6342.jpg,5,medio,real_image_classifier
48122b00-c8c6-4825-b3ec-d859e53a442d,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/48122b00-c8c6-4825-b3ec-d859e53a442d.jpg,7,medio,real_image_classifier
482090dc-8135-48f2-b130-6b402e372557,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/482090dc-8135-48f2-b130-6b402e372557.jpg,6,medio,real_image_classifier
4831f3ac-9648-451c-94c4-cd02f4d8cb5f,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4831f3ac-9648-451c-94c4-cd02f4d8cb5f.jpg,6,medio,real_image_classifier
48456bb6-e260-409d-8082-6c1112a12240,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/48456bb6-e260-409d-8082-6c1112a12240.jpg,6,medio,real_image_classifier
487d5761-a3cf-44f3-9ba1-b39c95c55388,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/487d5761-a3cf-44f3-9ba1-b39c95c55388.jpg,7,medio,real_image_classifier
4899ba6a-bb4c-4916-98f3-3b8c60629b94,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4899ba6a-bb4c-4916-98f3-3b8c60629b94.jpg,6,medio,real_image_classifier
48a9e8cd-0fd3-44f5-9cd7-7b1c03677349,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/48a9e8cd-0fd3-44f5-9cd7-7b1c03677349.jpg,5,medio,real_image_classifier
48ef90b9-84ea-47a8-ada6-a85970a11396,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/48ef90b9-84ea-47a8-ada6-a85970a11396.jpg,6,medio,real_image_classifier
48f228b6-28a8-4dc6-adfb-d6302b760a8e,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/48f228b6-28a8-4dc6-adfb-d6302b760a8e.jpg,7,medio,real_image_classifier
48f329bd-4df3-422e-a403-2c8f8de18dd0,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/48f329bd-4df3-422e-a403-2c8f8de18dd0.jpg,7,medio,real_image_classifier
49606185-987a-4495-9298-df9ac5d3adde,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/49606185-987a-4495-9298-df9ac5d3adde.jpg,6,medio,real_image_classifier
49836118-ea13-4d69-86ca-67e2467f0646,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/49836118-ea13-4d69-86ca-67e2467f0646.jpg,6,medio,real_image_classifier
498cc9c8-853c-4b7f-b3c6-32d5fc217326,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/498cc9c8-853c-4b7f-b3c6-32d5fc217326.jpg,6,medio,real_image_classifier
49ae1f62-91c5-4434-9ba6-e2e553757db6,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/49ae1f62-91c5-4434-9ba6-e2e553757db6.jpg,5,medio,real_image_classifier
49ca459a-1e61-480f-802b-5aac84188a01,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/49ca459a-1e61-480f-802b-5aac84188a01.jpg,5,medio,real_image_classifier
49d29cc6-a66a-4332-b8db-5c79c006a39c,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/49d29cc6-a66a-4332-b8db-5c79c006a39c.jpg,6,medio,real_image_classifier
49fecf48-6cac-4132-83a1-876220a7cbf3,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/49fecf48-6cac-4132-83a1-876220a7cbf3.jpg,5,medio,real_image_classifier
4a3b681b-7221-4947-91dc-723ff53fd98f,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4a3b681b-7221-4947-91dc-723ff53fd98f.jpg,7,medio,real_image_classifier
4a4aebe6-b3c7-4c8e-b2e0-87f995087020,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4a4aebe6-b3c7-4c8e-b2e0-87f995087020.jpg,6,medio,real_image_classifier
4a580a67-1398-4a84-826f-838e8568222b,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4a580a67-1398-4a84-826f-838e8568222b.jpg,7,medio,real_image_classifier
4a9590c3-25af-4b63-933a-604e22747441,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4a9590c3-25af-4b63-933a-604e22747441.jpg,7,medio,real_image_classifier
4a9697da-ee4a-459d-9ecd-cea734953be3,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4a9697da-ee4a-459d-9ecd-cea734953be3.jpg,6,medio,real_image_classifier
4a9b7d26-5348-41b6-816d-469557ee393a,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4a9b7d26-5348-41b6-816d-469557ee393a.jpg,5,medio,real_image_classifier
4a9ffdd6-cd0b-40ab-95fc-70556587ced1,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4a9ffdd6-cd0b-40ab-95fc-70556587ced1.jpg,7,medio,real_image_classifier
4ae6bc32-c8b5-43be-97ba-ef027c02c2cd,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4ae6bc32-c8b5-43be-97ba-ef027c02c2cd.jpg,7,medio,real_image_classifier
4afe54a6-c1b2-423b-8853-4a683ef4dbd8,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4afe54a6-c1b2-423b-8853-4a683ef4dbd8.jpg,6,medio,real_image_classifier
4b0c3924-9d64-479e-9843-f85bb6e657c3,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4b0c3924-9d64-479e-9843-f85bb6e657c3.jpg,6,medio,real_image_classifier
4b1c4819-7ec5-48d7-b4d6-191ae1ebc4bd,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4b1c4819-7ec5-48d7-b4d6-191ae1ebc4bd.jpg,6,medio,real_image_classifier
4b2afebd-f53e-429b-ba64-c30bb010ae1d,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4b2afebd-f53e-429b-ba64-c30bb010ae1d.jpg,6,medio,real_image_classifier
4b2c0cef-018d-43de-99a1-af4b1abac4a5,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4b2c0cef-018d-43de-99a1-af4b1abac4a5.jpg,6,medio,real_image_classifier
4b5858e1-4cfd-4c3f-bfa8-155ae74401b0,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4b5858e1-4cfd-4c3f-bfa8-155ae74401b0.jpg,6,medio,real_image_classifier
4b67f1bf-6267-4592-8ce7-41cc03a74599,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4b67f1bf-6267-4592-8ce7-41cc03a74599.jpg,6,medio,real_image_classifier
4b9f4d85-7898-4953-9ec4-de98a728f373,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4b9f4d85-7898-4953-9ec4-de98a728f373.jpg,5,medio,real_image_classifier
4bb7ff9f-b239-419a-a217-0623a68666ec,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4bb7ff9f-b239-419a-a217-0623a68666ec.jpg,7,medio,real_image_classifier
4bd17888-c03e-4e54-aafa-7ace5e50198a,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4bd17888-c03e-4e54-aafa-7ace5e50198a.jpg,7,medio,real_image_classifier
4bd5afd9-136a-4799-8b83-b3c366c114d6,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4bd5afd9-136a-4799-8b83-b3c366c114d6.jpg,6,medio,real_image_classifier
4c209cd2-e7b2-4c9f-9b12-47ae068005e3,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4c209cd2-e7b2-4c9f-9b12-47ae068005e3.jpg,6,medio,real_image_classifier
4c240e9f-e56e-46cb-a787-654021e495e5,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4c240e9f-e56e-46cb-a787-654021e495e5.jpg,6,medio,real_image_classifier
4c29fe93-2913-416c-9562-41f823079f15,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4c29fe93-2913-416c-9562-41f823079f15.jpg,6,medio,real_image_classifier
4c4c001e-399e-4bb0-aa76-d07c0bf52767,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4c4c001e-399e-4bb0-aa76-d07c0bf52767.jpg,6,medio,real_image_classifier
4c5ff627-b892-490f-820e-a278dc743a0e,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4c5ff627-b892-490f-820e-a278dc743a0e.jpg,6,medio,real_image_classifier
4cb2bb3f-3541-4ac0-9827-a661b6110d93,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4cb2bb3f-3541-4ac0-9827-a661b6110d93.jpg,5,medio,real_image_classifier
4cc09b61-0ae8-41d4-9243-1b596c473f8e,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4cc09b61-0ae8-41d4-9243-1b596c473f8e.jpg,6,medio,real_image_classifier
4cd9924d-a7ce-444c-aeb6-7c2fc1c164da,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4cd9924d-a7ce-444c-aeb6-7c2fc1c164da.jpg,6,medio,real_image_classifier
4d0ffaee-6b64-4274-822d-9a0e7b173e19,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4d0ffaee-6b64-4274-822d-9a0e7b173e19.jpg,6,medio,real_image_classifier
4d1a6ac0-8251-4283-ba53-bfa91db6244f,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4d1a6ac0-8251-4283-ba53-bfa91db6244f.jpg,5,medio,real_image_classifier
4d4abca9-8c51-44d3-a184-121f668710f1,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4d4abca9-8c51-44d3-a184-121f668710f1.jpg,6,medio,real_image_classifier
4d5271bb-e7eb-48ff-ae7f-bae64f070e02,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4d5271bb-e7eb-48ff-ae7f-bae64f070e02.jpg,6,medio,real_image_classifier
4d5ff7df-ff98-4bcf-ac17-7cdcd679dcd3,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4d5ff7df-ff98-4bcf-ac17-7cdcd679dcd3.jpg,6,medio,real_image_classifier
4dd32346-bf3f-4aa6-823c-b18509570e84,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4dd32346-bf3f-4aa6-823c-b18509570e84.jpg,5,medio,real_image_classifier
4dde42ac-0492-499d-befd-2ff9295108fd,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4dde42ac-0492-499d-befd-2ff9295108fd.jpg,6,medio,real_image_classifier
4e1d0608-5df9-4fa7-8a23-c040c36df520,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4e1d0608-5df9-4fa7-8a23-c040c36df520.jpg,7,medio,real_image_classifier
4e4d3795-e28c-438a-a4bd-9802ed4a89f9,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4e4d3795-e28c-438a-a4bd-9802ed4a89f9.jpg,5,medio,real_image_classifier
4e53a445-e126-4897-830e-1a63169d16ba,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4e53a445-e126-4897-830e-1a63169d16ba.jpg,5,medio,real_image_classifier
4e860bf7-292e-4d33-9a36-0ad30f08550f,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4e860bf7-292e-4d33-9a36-0ad30f08550f.jpg,6,medio,real_image_classifier
4ec285c1-8fde-4939-932d-840bbd4ba1ec,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4ec285c1-8fde-4939-932d-840bbd4ba1ec.jpg,6,medio,real_image_classifier
4ee25047-eb6b-4e3a-a2e7-8abb2dd2a506,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4ee25047-eb6b-4e3a-a2e7-8abb2dd2a506.jpg,7,medio,real_image_classifier
4f007af9-5820-47d7-b6f2-436ae5089085,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4f007af9-5820-47d7-b6f2-436ae5089085.jpg,5,medio,real_image_classifier
4f15c48d-397a-4cae-99eb-c5890310c99c,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4f15c48d-397a-4cae-99eb-c5890310c99c.jpg,6,medio,real_image_classifier
4f249bd2-dfb0-44b8-ab0d-eb05bc3793b2,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4f249bd2-dfb0-44b8-ab0d-eb05bc3793b2.jpg,5,medio,real_image_classifier
4f2f6592-08ca-49b3-b2cd-a943d5a81277,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4f2f6592-08ca-49b3-b2cd-a943d5a81277.jpg,6,medio,real_image_classifier
4f622bbf-5928-4f18-b155-6388a71e557e,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4f622bbf-5928-4f18-b155-6388a71e557e.jpg,6,medio,real_image_classifier
4f6ca209-d373-4b7f-87d5-74d21e07726e,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4f6ca209-d373-4b7f-87d5-74d21e07726e.jpg,6,medio,real_image_classifier
4f6d895c-ae6b-4933-a25c-29ba42261476,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4f6d895c-ae6b-4933-a25c-29ba42261476.jpg,6,medio,real_image_classifier
4f6de27a-f542-4dd6-a388-a51502782edd,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4f6de27a-f542-4dd6-a388-a51502782edd.jpg,6,medio,real_image_classifier
4f77a25e-f954-47e8-a1c5-8bce63bb2e2c,/home/mateo/PRACTICAS/balanceo_datasets/datasets/hagrid_images/no_gesture/4f77a25e-f954-47e8-a1c5-8bce63bb2e2c.jpg,5,medio,real_image_classifier
