sample_id,path_landmarks,label,condition,dataset,mst,mst_origin,split
26de106d-9eef-4417-90e7-3418f417fdb7,data\processed\landmarks\hagrid\three2\26de106d-9eef-4417-90e7-3418f417fdb7.npy,three2,claro,hagrid,1,imputed,train
freihand_00016764,data\processed\landmarks\freihand\00016764.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00029860,data\processed\landmarks\freihand\00029860.npy,unknown,claro,freihand,2,imputed,train
067b0078-1256-4c06-a18c-160e7eec7a9b,data\processed\landmarks\hagrid\four\067b0078-1256-4c06-a18c-160e7eec7a9b.npy,four,medio,hagrid,7,imputed,train
ae7f0178-1625-4f82-883c-9884686aacf2,data\processed\landmarks\hagrid\stop_inverted\ae7f0178-1625-4f82-883c-9884686aacf2.npy,stop_inverted,oscuro,hagrid,8,imputed,train
freihand_00000590,data\processed\landmarks\freihand\00000590.npy,unknown,claro,freihand,1,original,train
freihand_00011991,data\processed\landmarks\freihand\00011991.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023357,data\processed\landmarks\freihand\00023357.npy,unknown,medio,freihand,5,imputed,train
freihand_00025275,data\processed\landmarks\freihand\00025275.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015587,data\processed\landmarks\freihand\00015587.npy,unknown,medio,freihand,5,imputed,train
freihand_00008908,data\processed\landmarks\freihand\00008908.npy,unknown,claro,freihand,2,imputed,train
freihand_00006150,data\processed\landmarks\freihand\00006150.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00011119,data\processed\landmarks\freihand\00011119.npy,unknown,claro,freihand,1,imputed,train
039dfeb7-865d-447c-ac8a-768139219b7b,data\processed\landmarks\hagrid\three\039dfeb7-865d-447c-ac8a-768139219b7b.npy,three,oscuro,hagrid,8,imputed,train
freihand_00020547,data\processed\landmarks\freihand\00020547.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00015905,data\processed\landmarks\freihand\00015905.npy,unknown,medio,freihand,6,imputed,train
03aaf6c9-cf23-4b04-bc54-35b56d7261cd,data\processed\landmarks\hagrid\rock\03aaf6c9-cf23-4b04-bc54-35b56d7261cd.npy,rock,oscuro,hagrid,8,imputed,train
freihand_00027398,data\processed\landmarks\freihand\00027398.npy,unknown,medio,freihand,7,imputed,train
freihand_00017985,data\processed\landmarks\freihand\00017985.npy,unknown,oscuro,freihand,10,imputed,train
5d7445de-6d12-4eba-b4e9-c757b6c4cb54,data\processed\landmarks\hagrid\two_up\5d7445de-6d12-4eba-b4e9-c757b6c4cb54.npy,two_up,oscuro,hagrid,10,imputed,train
01340e0c-d05f-4459-b023-8afa3f3d5110,data\processed\landmarks\hagrid\stop\01340e0c-d05f-4459-b023-8afa3f3d5110.npy,stop,medio,hagrid,7,imputed,train
freihand_00025357,data\processed\landmarks\freihand\00025357.npy,unknown,claro,freihand,1,imputed,train
069075e8-a7d2-496b-a9aa-9ee497ff8598,data\processed\landmarks\hagrid\ok\069075e8-a7d2-496b-a9aa-9ee497ff8598.npy,ok,medio,hagrid,7,imputed,train
freihand_00029069,data\processed\landmarks\freihand\00029069.npy,unknown,medio,freihand,7,imputed,train
freihand_00025889,data\processed\landmarks\freihand\00025889.npy,unknown,medio,freihand,6,imputed,train
793193ac-cd83-416b-9a78-c32ffcb109af,data\processed\landmarks\hagrid\peace_inverted\793193ac-cd83-416b-9a78-c32ffcb109af.npy,peace_inverted,oscuro,hagrid,10,imputed,train
freihand_00017533,data\processed\landmarks\freihand\00017533.npy,unknown,claro,freihand,3,imputed,train
1e28a0f7-7f89-4949-bf54-b2bb102da099,data\processed\landmarks\hagrid\two_up_inverted\1e28a0f7-7f89-4949-bf54-b2bb102da099.npy,two_up_inverted,claro,hagrid,1,imputed,train
123f9ac4-5b49-48e2-8b95-63c9d316f9fe,data\processed\landmarks\hagrid\stop_inverted\123f9ac4-5b49-48e2-8b95-63c9d316f9fe.npy,stop_inverted,oscuro,hagrid,10,imputed,train
freihand_00024100,data\processed\landmarks\freihand\00024100.npy,unknown,claro,freihand,1,imputed,train
freihand_00010237,data\processed\landmarks\freihand\00010237.npy,unknown,claro,freihand,3,imputed,train
0259e4c4-7220-4fdf-b7a6-df34896db45b,data\processed\landmarks\hagrid\palm\0259e4c4-7220-4fdf-b7a6-df34896db45b.npy,palm,medio,hagrid,7,imputed,train
freihand_00020057,data\processed\landmarks\freihand\00020057.npy,unknown,medio,freihand,6,imputed,train
freihand_00020946,data\processed\landmarks\freihand\00020946.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00013557,data\processed\landmarks\freihand\00013557.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00016516,data\processed\landmarks\freihand\00016516.npy,unknown,claro,freihand,1,imputed,train
338162b6-eae8-4f57-8c65-22ce04d6b396,data\processed\landmarks\hagrid\stop_inverted\338162b6-eae8-4f57-8c65-22ce04d6b396.npy,stop_inverted,medio,hagrid,5,imputed,train
04a09fbe-ac7d-4453-9ee0-e29fcaed15bc,data\processed\landmarks\hagrid\mute\04a09fbe-ac7d-4453-9ee0-e29fcaed15bc.npy,mute,oscuro,hagrid,9,imputed,train
freihand_00021514,data\processed\landmarks\freihand\00021514.npy,unknown,claro,freihand,4,imputed,train
freihand_00005132,data\processed\landmarks\freihand\00005132.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00029625,data\processed\landmarks\freihand\00029625.npy,unknown,oscuro,freihand,10,imputed,train
04a52a53-3169-4028-8a4f-ce5b59e8a3ba,data\processed\landmarks\hagrid\palm\04a52a53-3169-4028-8a4f-ce5b59e8a3ba.npy,palm,medio,hagrid,6,imputed,train
05f0116f-094f-4062-aca0-6789ad40b846,data\processed\landmarks\hagrid\fist\05f0116f-094f-4062-aca0-6789ad40b846.npy,fist,claro,hagrid,2,imputed,train
freihand_00028813,data\processed\landmarks\freihand\00028813.npy,unknown,claro,freihand,2,imputed,train
freihand_00009321,data\processed\landmarks\freihand\00009321.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015637,data\processed\landmarks\freihand\00015637.npy,unknown,claro,freihand,3,imputed,train
0180507d-61d2-41d3-bb32-21eed46839d9,data\processed\landmarks\hagrid\stop_inverted\0180507d-61d2-41d3-bb32-21eed46839d9.npy,stop_inverted,oscuro,hagrid,10,imputed,train
05b2fd16-d43d-4e14-bfa6-cfb9d5706ef2,data\processed\landmarks\hagrid\like\05b2fd16-d43d-4e14-bfa6-cfb9d5706ef2.npy,like,oscuro,hagrid,9,imputed,train
freihand_00029500,data\processed\landmarks\freihand\00029500.npy,unknown,claro,freihand,1,imputed,train
9b46f6c8-f318-4864-914f-a09ac8bb2163,data\processed\landmarks\hagrid\peace_inverted\9b46f6c8-f318-4864-914f-a09ac8bb2163.npy,peace_inverted,claro,hagrid,2,imputed,train
freihand_00024090,data\processed\landmarks\freihand\00024090.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00001765,data\processed\landmarks\freihand\00001765.npy,unknown,medio,freihand,6,original,train
freihand_00023583,data\processed\landmarks\freihand\00023583.npy,unknown,oscuro,freihand,10,imputed,train
067b0078-1256-4c06-a18c-160e7eec7a9b,data\processed\landmarks\hagrid\four\067b0078-1256-4c06-a18c-160e7eec7a9b.npy,four,medio,hagrid,7,imputed,train
freihand_00002231,data\processed\landmarks\freihand\00002231.npy,unknown,claro,freihand,2,original,train
freihand_00031326,data\processed\landmarks\freihand\00031326.npy,unknown,oscuro,freihand,10,imputed,train
6e360e0e-ff44-4125-8937-d8fbe5116c07,data\processed\landmarks\hagrid\two_up_inverted\6e360e0e-ff44-4125-8937-d8fbe5116c07.npy,two_up_inverted,oscuro,hagrid,10,imputed,train
freihand_00026257,data\processed\landmarks\freihand\00026257.npy,unknown,claro,freihand,4,imputed,train
0557de6d-1ec9-446b-82e9-944536ba4fc2,data\processed\landmarks\hagrid\mute\0557de6d-1ec9-446b-82e9-944536ba4fc2.npy,mute,claro,hagrid,1,imputed,train
00ded35f-a1f5-4c82-9040-159b4f37ecc1,data\processed\landmarks\hagrid\one\00ded35f-a1f5-4c82-9040-159b4f37ecc1.npy,one,medio,hagrid,7,imputed,train
freihand_00014485,data\processed\landmarks\freihand\00014485.npy,unknown,claro,freihand,2,imputed,train
freihand_00030341,data\processed\landmarks\freihand\00030341.npy,unknown,medio,freihand,6,imputed,train
freihand_00000364,data\processed\landmarks\freihand\00000364.npy,unknown,medio,freihand,5,original,train
freihand_00009350,data\processed\landmarks\freihand\00009350.npy,unknown,medio,freihand,7,imputed,train
freihand_00009536,data\processed\landmarks\freihand\00009536.npy,unknown,medio,freihand,6,imputed,train
freihand_00016612,data\processed\landmarks\freihand\00016612.npy,unknown,claro,freihand,2,imputed,train
freihand_00022672,data\processed\landmarks\freihand\00022672.npy,unknown,claro,freihand,2,imputed,train
freihand_00021590,data\processed\landmarks\freihand\00021590.npy,unknown,medio,freihand,5,imputed,train
freihand_00008079,data\processed\landmarks\freihand\00008079.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00031284,data\processed\landmarks\freihand\00031284.npy,unknown,oscuro,freihand,8,imputed,train
000dfea0-f327-4193-b55c-c7111f118245,data\processed\landmarks\hagrid\rock\000dfea0-f327-4193-b55c-c7111f118245.npy,rock,oscuro,hagrid,10,imputed,train
freihand_00029117,data\processed\landmarks\freihand\00029117.npy,unknown,medio,freihand,6,imputed,train
0571c8c2-1c36-4766-a06a-111bc2360f73,data\processed\landmarks\hagrid\mute\0571c8c2-1c36-4766-a06a-111bc2360f73.npy,mute,oscuro,hagrid,9,imputed,train
freihand_00019557,data\processed\landmarks\freihand\00019557.npy,unknown,oscuro,freihand,10,imputed,train
01c38cfd-17d2-4bf2-9af8-674e1593a83b,data\processed\landmarks\hagrid\rock\01c38cfd-17d2-4bf2-9af8-674e1593a83b.npy,rock,claro,hagrid,2,imputed,train
freihand_00001319,data\processed\landmarks\freihand\00001319.npy,unknown,oscuro,freihand,10,original,train
freihand_00020531,data\processed\landmarks\freihand\00020531.npy,unknown,medio,freihand,7,imputed,train
freihand_00017288,data\processed\landmarks\freihand\00017288.npy,unknown,medio,freihand,6,imputed,train
0324107e-b958-4ab2-ac28-b3586ce95533,data\processed\landmarks\hagrid\stop\0324107e-b958-4ab2-ac28-b3586ce95533.npy,stop,medio,hagrid,7,imputed,train
022e0819-c91f-4494-8fd3-30e5da656838,data\processed\landmarks\hagrid\palm\022e0819-c91f-4494-8fd3-30e5da656838.npy,palm,claro,hagrid,2,imputed,train
freihand_00022369,data\processed\landmarks\freihand\00022369.npy,unknown,claro,freihand,1,imputed,train
freihand_00008417,data\processed\landmarks\freihand\00008417.npy,unknown,medio,freihand,6,imputed,train
0571117f-1046-4945-a359-e42b75511f3b,data\processed\landmarks\hagrid\one\0571117f-1046-4945-a359-e42b75511f3b.npy,one,oscuro,hagrid,10,imputed,train
freihand_00004681,data\processed\landmarks\freihand\00004681.npy,unknown,claro,freihand,2,original,train
0718fc4f-7697-4968-a394-b73e8305f4f2,data\processed\landmarks\hagrid\ok\0718fc4f-7697-4968-a394-b73e8305f4f2.npy,ok,oscuro,hagrid,10,imputed,train
02f7cfef-f807-4622-ab62-25ccdc34e35d,data\processed\landmarks\hagrid\stop\02f7cfef-f807-4622-ab62-25ccdc34e35d.npy,stop,oscuro,hagrid,8,imputed,train
06501ae5-ddc0-4df8-a0e5-b7044615b686,data\processed\landmarks\hagrid\peace\06501ae5-ddc0-4df8-a0e5-b7044615b686.npy,peace,oscuro,hagrid,9,imputed,train
freihand_00018904,data\processed\landmarks\freihand\00018904.npy,unknown,claro,freihand,3,imputed,train
290d4c31-a8ec-4d91-95c8-f9ee5ef8551a,data\processed\landmarks\hagrid\stop_inverted\290d4c31-a8ec-4d91-95c8-f9ee5ef8551a.npy,stop_inverted,claro,hagrid,1,imputed,train
04c22dcf-7659-4232-ab4c-7a2233ef380f,data\processed\landmarks\hagrid\fist\04c22dcf-7659-4232-ab4c-7a2233ef380f.npy,fist,oscuro,hagrid,10,imputed,train
020cd45b-a632-4bd1-b769-c66c8806fc00,data\processed\landmarks\hagrid\like\020cd45b-a632-4bd1-b769-c66c8806fc00.npy,like,claro,hagrid,2,imputed,train
freihand_00011540,data\processed\landmarks\freihand\00011540.npy,unknown,medio,freihand,5,imputed,train
268bbaec-f19c-436b-88ec-2519778d9ce8,data\processed\landmarks\hagrid\three2\268bbaec-f19c-436b-88ec-2519778d9ce8.npy,three2,oscuro,hagrid,10,imputed,train
freihand_00001331,data\processed\landmarks\freihand\00001331.npy,unknown,claro,freihand,2,original,train
freihand_00021657,data\processed\landmarks\freihand\00021657.npy,unknown,oscuro,freihand,10,imputed,train
93dd265f-7cd9-44cf-98f1-f54807f90768,data\processed\landmarks\hagrid\peace_inverted\93dd265f-7cd9-44cf-98f1-f54807f90768.npy,peace_inverted,medio,hagrid,6,imputed,train
19a70d66-afea-4ff8-b85c-7f767592e1c7,data\processed\landmarks\hagrid\three\19a70d66-afea-4ff8-b85c-7f767592e1c7.npy,three,medio,hagrid,6,imputed,train
0279a7d3-2be1-4e66-b8a2-18fc175fc5a1,data\processed\landmarks\hagrid\dislike\0279a7d3-2be1-4e66-b8a2-18fc175fc5a1.npy,dislike,medio,hagrid,6,imputed,train
freihand_00010725,data\processed\landmarks\freihand\00010725.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00015726,data\processed\landmarks\freihand\00015726.npy,unknown,oscuro,freihand,10,imputed,train
0d146971-895a-4de1-baa4-35a2b66f6b1d,data\processed\landmarks\hagrid\three2\0d146971-895a-4de1-baa4-35a2b66f6b1d.npy,three2,oscuro,hagrid,8,imputed,train
freihand_00005046,data\processed\landmarks\freihand\00005046.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00024191,data\processed\landmarks\freihand\00024191.npy,unknown,medio,freihand,5,imputed,train
26f1d404-25ff-497f-ae15-905986478c43,data\processed\landmarks\hagrid\stop_inverted\26f1d404-25ff-497f-ae15-905986478c43.npy,stop_inverted,claro,hagrid,2,imputed,train
freihand_00026647,data\processed\landmarks\freihand\00026647.npy,unknown,claro,freihand,4,imputed,train
58a0ef88-b5f9-42cc-9b46-4e8feb266cf4,data\processed\landmarks\hagrid\peace_inverted\58a0ef88-b5f9-42cc-9b46-4e8feb266cf4.npy,peace_inverted,medio,hagrid,6,imputed,train
freihand_00017428,data\processed\landmarks\freihand\00017428.npy,unknown,claro,freihand,2,imputed,train
freihand_00001089,data\processed\landmarks\freihand\00001089.npy,unknown,oscuro,freihand,10,original,train
03ddb335-d077-4bf4-9800-975fb79bc41c,data\processed\landmarks\hagrid\four\03ddb335-d077-4bf4-9800-975fb79bc41c.npy,four,claro,hagrid,3,imputed,train
01f81861-93cc-402a-9a0b-1f16f1683b09,data\processed\landmarks\hagrid\dislike\01f81861-93cc-402a-9a0b-1f16f1683b09.npy,dislike,oscuro,hagrid,10,imputed,train
f66f4adb-9849-4160-97db-5cd19f1caffe,data\processed\landmarks\hagrid\two_up\f66f4adb-9849-4160-97db-5cd19f1caffe.npy,two_up,oscuro,hagrid,9,imputed,train
freihand_00015449,data\processed\landmarks\freihand\00015449.npy,unknown,medio,freihand,7,imputed,train
2a50661c-881d-4d16-a17b-ecf66e055445,data\processed\landmarks\hagrid\three2\2a50661c-881d-4d16-a17b-ecf66e055445.npy,three2,claro,hagrid,4,imputed,train
freihand_00016146,data\processed\landmarks\freihand\00016146.npy,unknown,oscuro,freihand,10,imputed,train
1a655c28-b690-4f15-992d-eb0288c79a19,data\processed\landmarks\hagrid\call\1a655c28-b690-4f15-992d-eb0288c79a19.npy,call,oscuro,hagrid,10,imputed,train
freihand_00026905,data\processed\landmarks\freihand\00026905.npy,unknown,claro,freihand,4,imputed,train
freihand_00015258,data\processed\landmarks\freihand\00015258.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00005582,data\processed\landmarks\freihand\00005582.npy,unknown,oscuro,freihand,10,imputed,train
0266d308-b686-44d2-9633-3d7433b8a536,data\processed\landmarks\hagrid\like\0266d308-b686-44d2-9633-3d7433b8a536.npy,like,medio,hagrid,6,imputed,train
927bf8ae-b3af-4752-b933-e8e9df1acc16,data\processed\landmarks\hagrid\two_up\927bf8ae-b3af-4752-b933-e8e9df1acc16.npy,two_up,medio,hagrid,7,imputed,train
freihand_00020634,data\processed\landmarks\freihand\00020634.npy,unknown,oscuro,freihand,10,imputed,train
05f74d6b-0053-48c0-9b99-363f344358e3,data\processed\landmarks\hagrid\four\05f74d6b-0053-48c0-9b99-363f344358e3.npy,four,claro,hagrid,3,imputed,train
e4b10493-60c2-4821-b101-06ab245478ae,data\processed\landmarks\hagrid\two_up\e4b10493-60c2-4821-b101-06ab245478ae.npy,two_up,claro,hagrid,1,imputed,train
freihand_00005409,data\processed\landmarks\freihand\00005409.npy,unknown,medio,freihand,7,imputed,train
0213adeb-73f5-415f-9501-932d722757d2,data\processed\landmarks\hagrid\stop\0213adeb-73f5-415f-9501-932d722757d2.npy,stop,medio,hagrid,5,imputed,train
freihand_00020318,data\processed\landmarks\freihand\00020318.npy,unknown,medio,freihand,5,imputed,train
59bfe381-3f68-4ed2-8440-14cf161567cd,data\processed\landmarks\hagrid\two_up_inverted\59bfe381-3f68-4ed2-8440-14cf161567cd.npy,two_up_inverted,medio,hagrid,6,imputed,train
0383e2a1-e8ea-4fb1-8fb8-d585b6cf280a,data\processed\landmarks\hagrid\mute\0383e2a1-e8ea-4fb1-8fb8-d585b6cf280a.npy,mute,claro,hagrid,3,imputed,train
005819fc-7939-4fb1-bbdb-30d3b05726c0,data\processed\landmarks\hagrid\fist\005819fc-7939-4fb1-bbdb-30d3b05726c0.npy,fist,medio,hagrid,7,imputed,train
0608d591-36c0-48cc-9855-dba52fa5e94c,data\processed\landmarks\hagrid\four\0608d591-36c0-48cc-9855-dba52fa5e94c.npy,four,oscuro,hagrid,10,imputed,train
freihand_00023686,data\processed\landmarks\freihand\00023686.npy,unknown,claro,freihand,2,imputed,train
02638d7e-ab64-45be-ad87-53fb0ac34762,data\processed\landmarks\hagrid\peace\02638d7e-ab64-45be-ad87-53fb0ac34762.npy,peace,medio,hagrid,5,imputed,train
00c6b2cb-d179-40f0-b898-dd22b75779b6,data\processed\landmarks\hagrid\palm\00c6b2cb-d179-40f0-b898-dd22b75779b6.npy,palm,oscuro,hagrid,10,imputed,train
freihand_00012366,data\processed\landmarks\freihand\00012366.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00023597,data\processed\landmarks\freihand\00023597.npy,unknown,medio,freihand,7,imputed,train
freihand_00004291,data\processed\landmarks\freihand\00004291.npy,unknown,claro,freihand,2,original,train
067afd51-b8c4-4163-b661-376f2e4a4031,data\processed\landmarks\hagrid\palm\067afd51-b8c4-4163-b661-376f2e4a4031.npy,palm,claro,hagrid,3,imputed,train
0079a195-197e-4866-989b-d180e97c9513,data\processed\landmarks\hagrid\mute\0079a195-197e-4866-989b-d180e97c9513.npy,mute,medio,hagrid,6,imputed,train
46d32098-ac7e-4512-8811-27ee366ba687,data\processed\landmarks\hagrid\two_up\46d32098-ac7e-4512-8811-27ee366ba687.npy,two_up,medio,hagrid,7,imputed,train
03ccc0c2-35ac-46c1-961d-d494fc787fc9,data\processed\landmarks\hagrid\dislike\03ccc0c2-35ac-46c1-961d-d494fc787fc9.npy,dislike,medio,hagrid,7,imputed,train
freihand_00029088,data\processed\landmarks\freihand\00029088.npy,unknown,oscuro,freihand,10,imputed,train
00aa11ca-ec30-48f0-91da-bb717bdf8b57,data\processed\landmarks\hagrid\dislike\00aa11ca-ec30-48f0-91da-bb717bdf8b57.npy,dislike,medio,hagrid,5,imputed,train
freihand_00013052,data\processed\landmarks\freihand\00013052.npy,unknown,medio,freihand,7,imputed,train
0810a4f3-64e2-4261-b4a5-946e7a8be4d9,data\processed\landmarks\hagrid\two_up\0810a4f3-64e2-4261-b4a5-946e7a8be4d9.npy,two_up,claro,hagrid,2,imputed,train
06bab26c-b87d-4f75-bb64-2eb95e70d2e6,data\processed\landmarks\hagrid\three\06bab26c-b87d-4f75-bb64-2eb95e70d2e6.npy,three,oscuro,hagrid,8,imputed,train
011f0406-c89a-480d-8bb5-bc2ead6bd586,data\processed\landmarks\hagrid\peace\011f0406-c89a-480d-8bb5-bc2ead6bd586.npy,peace,oscuro,hagrid,10,imputed,train
066680a3-ffca-490e-943c-7938580b05f2,data\processed\landmarks\hagrid\dislike\066680a3-ffca-490e-943c-7938580b05f2.npy,dislike,oscuro,hagrid,10,imputed,train
01340e0c-d05f-4459-b023-8afa3f3d5110,data\processed\landmarks\hagrid\stop\01340e0c-d05f-4459-b023-8afa3f3d5110.npy,stop,medio,hagrid,7,imputed,train
0216a47b-325f-4a91-9375-f411d254d5f4,data\processed\landmarks\hagrid\ok\0216a47b-325f-4a91-9375-f411d254d5f4.npy,ok,oscuro,hagrid,9,imputed,train
freihand_00009425,data\processed\landmarks\freihand\00009425.npy,unknown,medio,freihand,5,imputed,train
6686ff17-938c-404b-b978-2a6508d4eaba,data\processed\landmarks\hagrid\two_up\6686ff17-938c-404b-b978-2a6508d4eaba.npy,two_up,medio,hagrid,5,imputed,train
0142a48d-8a6a-47cf-9cb0-e5df6c8ccea1,data\processed\landmarks\hagrid\peace\0142a48d-8a6a-47cf-9cb0-e5df6c8ccea1.npy,peace,claro,hagrid,2,imputed,train
00c22e76-b6ad-449d-9f3c-bce090c9542d,data\processed\landmarks\hagrid\rock\00c22e76-b6ad-449d-9f3c-bce090c9542d.npy,rock,claro,hagrid,4,imputed,train
freihand_00006978,data\processed\landmarks\freihand\00006978.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00014028,data\processed\landmarks\freihand\00014028.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00013807,data\processed\landmarks\freihand\00013807.npy,unknown,claro,freihand,3,imputed,train
062672a3-dcdf-4f38-a6fa-c3d795e9142d,data\processed\landmarks\hagrid\palm\062672a3-dcdf-4f38-a6fa-c3d795e9142d.npy,palm,medio,hagrid,6,imputed,train
freihand_00020889,data\processed\landmarks\freihand\00020889.npy,unknown,oscuro,freihand,9,imputed,train
08102c7e-abd4-4514-a73c-029fc2ad5415,data\processed\landmarks\hagrid\like\08102c7e-abd4-4514-a73c-029fc2ad5415.npy,like,medio,hagrid,6,imputed,train
freihand_00007298,data\processed\landmarks\freihand\00007298.npy,unknown,medio,freihand,5,imputed,train
06c344d6-7c3a-4b38-90fb-540c1dbe4d47,data\processed\landmarks\hagrid\ok\06c344d6-7c3a-4b38-90fb-540c1dbe4d47.npy,ok,medio,hagrid,5,imputed,train
freihand_00020665,data\processed\landmarks\freihand\00020665.npy,unknown,claro,freihand,1,imputed,train
761b2708-23a7-41bd-b76b-f32a9e0f2092,data\processed\landmarks\hagrid\call\761b2708-23a7-41bd-b76b-f32a9e0f2092.npy,call,oscuro,hagrid,8,imputed,train
freihand_00024592,data\processed\landmarks\freihand\00024592.npy,unknown,claro,freihand,1,imputed,train
2a50661c-881d-4d16-a17b-ecf66e055445,data\processed\landmarks\hagrid\three2\2a50661c-881d-4d16-a17b-ecf66e055445.npy,three2,claro,hagrid,4,imputed,train
freihand_00006692,data\processed\landmarks\freihand\00006692.npy,unknown,medio,freihand,5,imputed,train
04f33079-2172-4d70-8664-f7fd599273cd,data\processed\landmarks\hagrid\peace\04f33079-2172-4d70-8664-f7fd599273cd.npy,peace,medio,hagrid,7,imputed,train
freihand_00004617,data\processed\landmarks\freihand\00004617.npy,unknown,oscuro,freihand,8,original,train
00c6b2cb-d179-40f0-b898-dd22b75779b6,data\processed\landmarks\hagrid\palm\00c6b2cb-d179-40f0-b898-dd22b75779b6.npy,palm,oscuro,hagrid,10,imputed,train
freihand_00001947,data\processed\landmarks\freihand\00001947.npy,unknown,oscuro,freihand,8,original,train
002817d2-b4eb-4785-a8f1-f76a89aba9f7,data\processed\landmarks\hagrid\two_up_inverted\002817d2-b4eb-4785-a8f1-f76a89aba9f7.npy,two_up_inverted,claro,hagrid,1,imputed,train
freihand_00004312,data\processed\landmarks\freihand\00004312.npy,unknown,claro,freihand,3,original,train
7aefca03-2ca8-4d6c-8a6f-73f5d954cd2c,data\processed\landmarks\hagrid\two_up\7aefca03-2ca8-4d6c-8a6f-73f5d954cd2c.npy,two_up,medio,hagrid,5,imputed,train
freihand_00029689,data\processed\landmarks\freihand\00029689.npy,unknown,claro,freihand,2,imputed,train
6e360e0e-ff44-4125-8937-d8fbe5116c07,data\processed\landmarks\hagrid\two_up_inverted\6e360e0e-ff44-4125-8937-d8fbe5116c07.npy,two_up_inverted,oscuro,hagrid,10,imputed,train
freihand_00009983,data\processed\landmarks\freihand\00009983.npy,unknown,medio,freihand,5,imputed,train
freihand_00027115,data\processed\landmarks\freihand\00027115.npy,unknown,claro,freihand,3,imputed,train
077473f2-c6f5-49a4-9a65-8c56723a0c49,data\processed\landmarks\hagrid\fist\077473f2-c6f5-49a4-9a65-8c56723a0c49.npy,fist,medio,hagrid,7,imputed,train
freihand_00019384,data\processed\landmarks\freihand\00019384.npy,unknown,claro,freihand,2,imputed,train
freihand_00008124,data\processed\landmarks\freihand\00008124.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00020934,data\processed\landmarks\freihand\00020934.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00009155,data\processed\landmarks\freihand\00009155.npy,unknown,medio,freihand,5,imputed,train
freihand_00014451,data\processed\landmarks\freihand\00014451.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00020792,data\processed\landmarks\freihand\00020792.npy,unknown,medio,freihand,7,imputed,train
freihand_00031453,data\processed\landmarks\freihand\00031453.npy,unknown,claro,freihand,4,imputed,train
00dd7dc8-343d-4e7a-90e4-fd11b42e126a,data\processed\landmarks\hagrid\like\00dd7dc8-343d-4e7a-90e4-fd11b42e126a.npy,like,claro,hagrid,1,imputed,train
021d48e0-f9ac-4f32-a5bf-dc3f2cf77d57,data\processed\landmarks\hagrid\one\021d48e0-f9ac-4f32-a5bf-dc3f2cf77d57.npy,one,medio,hagrid,7,imputed,train
freihand_00030570,data\processed\landmarks\freihand\00030570.npy,unknown,oscuro,freihand,10,imputed,train
e11f118c-ca91-42dc-863e-5224edb85ba1,data\processed\landmarks\hagrid\two_up_inverted\e11f118c-ca91-42dc-863e-5224edb85ba1.npy,two_up_inverted,medio,hagrid,7,imputed,train
freihand_00016725,data\processed\landmarks\freihand\00016725.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00020319,data\processed\landmarks\freihand\00020319.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00010652,data\processed\landmarks\freihand\00010652.npy,unknown,medio,freihand,5,imputed,train
freihand_00010416,data\processed\landmarks\freihand\00010416.npy,unknown,oscuro,freihand,8,imputed,train
20e64fdc-40d1-4b1e-a537-f6905268585f,data\processed\landmarks\hagrid\two_up\20e64fdc-40d1-4b1e-a537-f6905268585f.npy,two_up,oscuro,hagrid,8,imputed,train
07aed51f-742b-4654-960e-449e326fd784,data\processed\landmarks\hagrid\palm\07aed51f-742b-4654-960e-449e326fd784.npy,palm,oscuro,hagrid,8,imputed,train
freihand_00022726,data\processed\landmarks\freihand\00022726.npy,unknown,claro,freihand,2,imputed,train
freihand_00009182,data\processed\landmarks\freihand\00009182.npy,unknown,medio,freihand,7,imputed,train
freihand_00019795,data\processed\landmarks\freihand\00019795.npy,unknown,claro,freihand,1,imputed,train
freihand_00014637,data\processed\landmarks\freihand\00014637.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00000719,data\processed\landmarks\freihand\00000719.npy,unknown,oscuro,freihand,10,original,train
59bfe381-3f68-4ed2-8440-14cf161567cd,data\processed\landmarks\hagrid\two_up_inverted\59bfe381-3f68-4ed2-8440-14cf161567cd.npy,two_up_inverted,medio,hagrid,6,imputed,train
